id,assets,liabilities,buffer,weights
12457,9.837632,9.417706,56.04,76.295338
12458,1.284217,1.235815,52.73,56.250032
12459,0.206142,0.18025,18.52,19.906392
12460,0.237567,0.210506,41.45,42.898073
12461,0.070112,0.060258,33.43,34.56037
12462,0.382436,0.343196,67.9,69.625632
12463,0.026938,0.022555,36.89,37.939493
12464,0.00227,0.001963,62.24,63.244233
12465,1.716629,1.554218,30.47,34.740847
12466,0.448656,0.411899,38.97,40.830555
12467,19.22722,17.862696,35.9,73.989916
12468,0.077486,0.06701,72.64,73.784496
12469,0.104643,0.093713,41.61,42.808356
12470,3.003778,2.790848,7.39,14.184626
12471,0.316721,0.281467,61.01,62.608188
12472,0.204551,0.174311,18.8,20.178862
12473,0.61922,0.543364,81.97,84.132584
12474,0.10732,0.095987,30.54,31.743307
12475,0.337793,0.304251,45.35,46.992044
12476,0.41084,0.375364,48.05,49.836204
12477,0.107111,0.096385,26.89,28.093496
12478,0.038934,0.03572,22.47,23.544654
12479,0.500563,0.4418,38.15,40.092363
12480,0.230772,0.193041,41.85,43.273813
12481,0.382197,0.326243,79.13,80.83844
12482,0.023348,0.019595,16.31,17.352943
12483,0.019865,0.017131,14.34,15.376996
12484,17.098487,15.680008,26.4,60.178495
12485,0.825262,0.741709,32.99,35.556971
12486,0.035987,0.031532,81.08,82.147519
12487,0.004284,0.00331,54.43,55.437594
12488,0.050479,0.045937,24.72,25.816416
12489,0.221511,0.199993,28.23,29.651504
12490,0.912295,0.831109,35.17,37.913404
12491,0.020927,0.01895,87.3,88.339877
12492,0.553019,0.507519,14.63,16.690538
12493,4.421227,4.157719,30.06,39.638946
12494,0.336133,0.299435,38.03,39.665568
12495,0.004844,0.003044,79.04,80.047888
12496,0.036328,0.032724,44.98,46.049052
12497,0.092623,0.083462,22.92,24.096085
12498,0.030379,0.026451,32.16,33.21683
12499,1.329209,1.259883,54.96,58.549092
12500,1.001223,0.880622,25.04,27.921845
12501,0.09963,0.084992,88.93,90.114622
12502,6.487563,5.628922,62.17,75.286485
12503,3.380037,3.147948,34.31,41.837985
12504,0.155178,0.141894,37.16,38.457072
12505,0.769002,0.706719,30.24,32.715721
12506,0.601191,0.570363,19.7,21.871554
12507,0.079657,0.073344,18.52,19.673001
12508,5.179715,4.646438,25.3,36.126153
12509,0.141248,0.127677,72.09,73.358925
12510,0.025341,0.02237,49.44,50.487711
12511,0.06706,0.060043,39.04,40.167103
12512,0.032049,0.028624,56.34,57.400673
12513,29.774892,27.649959,19.68,78.104851
12514,0.106767,0.091756,58.36,59.558523
12515,0.010906,0.00984,43.69,44.710746
12516,34.995414,31.290543,22.77,90.055957
12517,0.114482,0.098474,16.96,18.172956
12518,0.000817,0.000654,68.6,69.601471
12519,896.664208,875.993169,125.1,1898.757377
12520,0.009405,0.008646,37.61,38.628051
12521,0.056706,0.049244,83.22,84.32595
12522,0.580414,0.507014,43.63,45.717428
12523,0.00701,0.005677,29.91,30.922687
12524,0.114536,0.103216,38.8,40.017752
12525,166.752363,160.413966,19.88,348.046329
12526,2.201616,2.027202,28.08,33.308818
12527,6.867054,6.495296,45.95,60.31235
12528,0.166964,0.147824,31.49,32.804788
12529,0.013767,0.012163,27.5,28.52593
12530,0.586745,0.534887,37.72,39.841632
12531,0.000248,0.000134,79.72,80.720382
12532,0.057221,0.052792,12.48,13.590013
12533,0.063296,0.010638,10607.49,10608.56393
12534,0.867886,0.796524,31.06,33.72441
12535,0.018875,0.016473,87.01,88.045348
12536,0.300241,0.260758,28.1,29.660999
12537,0.19793,0.176022,37.95,39.323952
12538,0.000662,0.000584,38.73,39.731246
12539,0.016222,0.014721,19.77,20.800943
12540,6.509736,5.802881,55.29,68.602617
12541,0.05794,0.050205,71.32,72.428145
12542,0.31706,0.289428,13.74,15.346488
12543,1.85797,1.685558,2.77,7.313528
12544,0.013792,0.011867,88.19,89.215659
12545,0.004219,0.003622,52.67,53.677841
12546,0.837604,0.733156,28.47,31.04076
12547,0.054287,0.051323,12.66,13.76561
12548,4.655362,4.400251,27.15,37.205613
12549,0.32102,0.222033,30.58,32.123053
12550,0.665378,0.598787,87.43,89.694165
12551,0.128235,0.110933,26,27.239168
12552,5.277673,4.84124,67.84,78.958913
12553,0.164565,0.149576,35.95,37.264141
12554,189.804622,170.896111,27.42,389.120733
12555,0.079528,0.069195,42.47,43.618723
12556,0.075869,0.067891,46.52,47.66376
12557,0.103119,0.09688,56.89,58.089999
12558,0.157094,0.13463,26.98,28.271724
12559,0.000686,0.000507,34.15,35.151193
12560,0.071405,0.065193,46.09,47.226598
12561,0.381046,0.330727,7.6,9.311773
12562,0.067749,0.057739,7.46,8.585488
12563,0.373839,0.340571,30.08,31.79441
12564,0.200565,0.171781,45.07,46.442346
12565,33.009775,30.149469,40.59,104.749244
12566,0.356119,0.317825,51.54,53.213944
12567,1.274803,1.14626,13.92,17.341063
12568,0.135775,0.122441,24.14,25.398216
12569,0.292494,0.259182,65.32,66.871676
12570,0.613046,0.546363,44.42,46.579409
12571,4.777295,4.159506,29.99,39.926801
12572,0.31659,0.287699,15.46,17.064289
12573,0.034761,0.031199,50.59,51.65596
12574,0.400492,0.363053,38.47,40.233545
12575,0.070609,0.060658,52.56,53.691267
12576,37.208085,34.406474,16.94,89.554559
12577,0.486859,0.426692,67.23,69.143551
12578,0.941964,0.821428,99.66,102.423392
12579,0.017888,0.011095,77.67,78.698983
12580,0.2142,0.187188,39.62,41.021388
12581,0.00537,0.004794,56.65,57.660164
12582,0.112073,0.102144,72.38,73.594217
12583,0.009431,0.008643,86.77,87.788074
12584,0.929658,0.880665,65.92,68.730323
12585,0.207027,0.19095,50.43,51.827977
12586,0.063701,0.05592,17.88,18.999621
12587,0.018805,0.017,47.56,48.595805
12588,0.246127,0.222067,26.87,28.338194
12589,0.797044,0.724777,45.46,47.981821
12590,186.793883,167.977374,79.65,435.421257
12591,0.36661,0.31157,70.36,72.03818
12592,0.363353,0.315587,57.54,59.21894
12593,0.003637,0.002607,64.49,65.496244
12594,0.08233,0.073589,34.41,35.565919
12595,0.362019,0.310368,61.53,63.202387
12596,1.44625,1.215325,43.01,46.671575
12597,0.605839,0.339746,75.64,77.585585
12598,0.048524,0.04289,37.1,38.191414
12599,0.008396,0.007029,78.51,79.525425
12600,0.143942,0.131655,31.57,32.845597
12601,0.004676,0.003919,81.54,82.548595
12602,0.242292,0.212818,21.43,22.88511
12603,0.139619,0.12378,19.6,20.863399
