"id","assets","liabilities","buffer","weights"
"17450",0.029187,0.026798,40.7,41.755985
"17451",0.195605,0.179407,46.65,48.025012
"17452",4974.909663,4937.718474,9.22,9922.848137
"17453",0.367217,0.319903,42,43.68712
"17454",12.788124,11.254684,19.2,44.242808
"17455",18.421961,17.579093,47.15,84.151054
"17456",1.055937,0.957873,61.38,64.39381
"17457",0.3205,0.290405,31.57,33.180905
"17458",0.00772,0.0067269999999999,65.21,66.224447
"17459",10.425737,8.92287,28.89,49.238607
"17460",0.012534,0.011766,33.92,34.9443
"17461",0.336769,0.301136,22.84,24.477905
"17462",0.195412,0.174889,13.23,14.600301
"17463",0.746576,0.673562,77.17,79.590138
"17464",0.011164,0.010163,18.34,19.361327
"17465",0.070585,0.064699,44.32,45.455284
"17466",0.122314,0.1084,20.09,21.320714
"17467",9.860181,9.563251,4.67,25.093432
"17468",0.284199,0.254094,22.07,23.608293
"17469",0.073207,0.064304,4.91,6.047511
"17470",21.338612,19.626797,29.92,71.885409
"17471",2.063591,1.872923,6.68,11.616514
"17472",0.0031899999999999,0.002717,60.85,61.855907
"17473",0.00119,0.001073,36.3,37.302263
"17474",1.054506,0.912749,25.25,28.217255
"17475",0.001674,0.001474,25.08,26.083148
"17476",12.028207,10.698835,64.96,88.687042
"17477",91.654511,85.546646,30.73,208.931157
"17478",0.077277,0.070927,20.8,21.948204
"17479",0.000665,0.000573,70.55,71.551238
"17480",1.270667,1.136541,18.36,21.767208
"17481",7.486809,6.463349,26.09,41.040158
"17482",2.099773,1.868793,10.28,15.248566
"17483",0.333396,0.305916,21.69,23.329312
"17484",1.647751,1.462529,11.87,15.98028
"17485",0.476938,0.430318,66.91,68.817256
"17486",5.857386,4.63148,28.04,39.528866
"17487",0.018077,0.010253,135.68,136.70833
"17488",0.018328,0.015506,46.55,47.583834
"17489",0.026286,0.023352,55.47,56.519638
"17490",1.458622,1.303906,17.71,21.472528
