id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
12043,1.53,114.25,67.63,0.002,-1.51,C
12044,3.491048831,759.5525652,67.97,0.27,-3.3,C
12045,2.603,143.469,38.035,0.141,-1.435,C+
12046,1.7,93.25,43.42,-0.03,0.32,C+
12047,5.25,35.77,36.49,0.9,6.96,C++
12048,1.54,120.98,61.32,0.088,-1.08,C
12049,0.31,49.9,86.43,0.006,1.75,C-
12050,3.544812324,656.5012233,75.74,0.252886466,7.382666219,C
12051,2.09,4.64,82.95,0.01,23.69,C-
12052,3.552964271,743.4540445,71.44,0.15,-0.94,C
12053,3.620463313,879.7987464,46.35,-0.72,-18.99,C+
12054,3.509194253,781.9190462,66.49,0.32,-2.54,C
12055,3.704760567,801.457825,3.31,0.220656837,9.504178023,B--
12056,0.576,91.527,34.219,0.144,-1.785,C++
12057,3.501099605,788.2763029,56.13,0.13,-3.6,C+
12058,3.543008508,875.7607887,70.07,0.246270006,7.111903799,C
12059,3.57124222,678.831704,36.67,0,-1.47,C++
12060,0.48,227.63,66.98,0.22,-3.96,C
12061,3.580835886,744.1553988,68.88,0.17,-8.14,C
12062,3.606117266,751.8589536,40.86,-0.09,-1.18,C+
12063,3.32,41.55,51.46,-0.03,18.04,C+
12064,3.556993334,790.0234781,55.47,0.46,-11.65,C+
12065,9.52,13.55,71.17,-1.47,43.2,C
12066,3.535152156,802.0333531,50.58,0.23,-6.55,C+
12067,3.647757331,825.8632329,31.91,0.047673513,8.073933002,C++
12068,3.605440045,770.9527937,61.12,0.26567736,7.79649439,C
12069,3.517782157,768.2405695,67.61,0.6,-3.87,C
12070,3.612482731,728.59935,83.65,0.59,-5.7,C-
12071,0.33,449.95,49.92,0.26,-4.87,C+
12072,3.653550464,651.2173875,18.62,0,-4.37,C++
12073,6.268,8.953,13.444,0.406,4.727,B--
12074,3.586758265,935.6197413,57.24,5.77,-3.36,C
12075,0.672,57.789,24.606,0.059,-0.236,C++
12076,0.42,174.31,81.18,0.01,-2.58,C-
12077,0.7,13.186,42.19,0.031,-0.272,C+
12078,3.512721721,829.3783792,61.54,0.35,-2.07,C
12079,2.27,62.1,63.46,0.2,3.79,C
12080,2.403,6.018,62.02,0.308224879,4.936,C
12081,3.471247079,1142.319226,43.24,3.29,-6.63,C+
12082,3.605719985,827.2683644,77.62,3.35,-8.75,C-
12083,0.541,940.3726466,46.27,0.85,7.130395246,C+
12084,1.748,16.243,29.824,0.122,3.29,C++
12085,0,225.972,65.71,0.05,-9.62,C
12086,0.23,122.857,28.542,0.103,-3.019,C++
12087,3.587790623,863.5217312,26.89,0.06,-0.65,C++
12088,3.619411092,814.5486617,45.97,-0.06,-1.42,C+
12089,3.635004436,835.4089253,32.75,0.046755443,8.049538124,C++
12090,4.45,20.71,54.71,0.300799169,35.14,C+
12091,0.17,201.43,72.27,0.29,-1.04,C
12092,1.18,307.47,39.22,0.022,-14.99,C+
12093,1.07,108.56,72.4,0.64,-0.64,C
12094,5.72,48.86,40.21,-0.19,30.57,C+
12095,3.720410834,874.6426607,0.22,0.266403929,-0.013,B--
12096,0.55,175.75,80.26,0.06,-3.32,C-
12097,1.226,49.092,27.642,0.431,0.615,C++
12098,0.24,25,67.83,0,1.34,C
12099,3.3,143.54,88.13,-0.9,-19.62,C-
12100,3.587229575,752.6136371,83.99,0.39,-7.08,C-
12101,0,23.157,40.42,0.302,-0.66,C+
12102,2.19,336.02,31.15,0.058,-4.82,C++
12103,3.587548536,735.4681654,43.36,0.01,-4.04,C+
12104,0.319,152.974,29.137,0.022,-1.233,C++
12105,0.179,2923.558,75.63,0.24,-106.35,C
12106,0.35,379.25,77.98,0.03,-8.62,C-
12107,3.58644827,724.3508581,77.34,0.83,-8.05,C-
12108,3.457203569,8098.516903,53.84,1.94,-11.71,C+
12109,3.502861168,797.0325481,52.99,0.28,-2.18,C+
12110,0.97,314.95,93.47,2.31,-13.41,C-
12111,0.1,1174.43,60.45,0.01,-6.12,C
12112,2.45,47.47,50.74,0.28,4.93,C+
12113,3.48075135,900.6382656,59.87,0.5,-3.58,C
12114,1.53,92.96,71.89,-0.02,0.74,C
12115,14.47,142.22,68.54,5.14,-27.36,C
12116,1.96,261.14,42.47,0.296111634,-11.46,C+
12117,4.18,49.83,39.44,-0.001,20.93,C+
12118,3.635520082,1054.809948,72.38,1.11,-8.23,C
12119,3.626089221,1743.872,23.8,16.99,-8.89,C++
12120,3.575388473,803.1187279,91.53,0.14,-3.61,C-
12121,3.577694154,829.7609053,62.59,0.1,-1.05,C
12122,0.025,618.713,11.299,0.327589476,-0.77,B--
12123,3.569837784,737.0831277,50.52,0.43,-8.47,C+
12124,3.651093357,771.7018084,23.77,1.39,-2.52,C++
12125,3.583540945,767.612582,66.27,0.272751535,7.419317741,C
12126,0.109,7423.964,27.779,0.007,-1.769,C++
12127,3.550439119,710.1414941,42.54,0.18,-0.3,C+
12128,3.494217016,810.5930808,48.75,0.28,-3.29,C+
12129,3.566257507,691.6218753,37.9,0.27,-1.61,C+
12130,3.537402308,729.4094716,43.52,0.2,-0.9,C+
12131,3.538347849,658.7917552,13.62,0,0,B--
12132,3.586792632,727.9145504,68.15,0.1,-2.93,C
12133,0.77,189.21,62.21,0.8,-2.64,C
12134,5.44,9.7,53.3,0.312471552,64.59,C+
12135,0.61,174.25,51.74,0.04,-2.78,C+
12136,1.58,73.1,28.66,1,0.48,C++
12137,3.598744422,788.8338147,58.22,0.250502676,7.501537101,C
12138,3.594320495,644.2147708,32.48,0.58,-2.68,C++
12139,3.682045517,869.7381541,81.06,0.08,-8.26,C-
12140,4.61,646.8127342,59.11,0.288543419,10.54105052,C
12141,4.53,2.23,42.88,0.42,20.09,C+
12142,0.32,525.48,75.52,0.32,-12.25,C
12143,1.009,606.159,9.09,0.021,0.582,B--
12144,3.60516981,908.852022,56.81,0.01,-0.56,C
12145,51.94,30.16,81.79,0.347701305,292.24,C-
12146,3.506133326,798.9685157,48.47,0.3,-2.32,C+
12147,0.79,149.44,69.71,0.15,-2.24,C
12148,3.606619844,1374.060806,35.04,4.23,-5.39,C++
12149,3.17,56.21,55.45,-0.01,9.55,C+
12150,3.624149039,847.9739881,43.52,0.04,-0.57,C+
12151,3.49426164,790.2605268,54.07,0.23,-1.84,C+
12152,0.187,32.12,44.58,0.204233975,-1.421,C+
12153,3.552431812,695.3225229,33.11,0.17,-1.67,C++
12154,13.51,65.82,68.06,1.47,23.44,C
12155,3.507395481,745.1959433,72.79,0.32,-3.57,C
12156,2.7,122.4,32.91,0.19,-1.92,C++
12157,3.558257037,690.0765427,76.44,0.55,-7.98,C
12158,3.545957807,950.7033748,59.66,1.04,-3.99,C
12159,0.66,258.13,54.17,0.13,-7.2,C+
12160,3.625905523,653.677115,23.88,0.02,-4.58,C++
12161,3.580169455,3612.125111,11.45,0.18,-0.55,B--
12162,3.445004521,2805.482226,25.08,-0.56,-47.2,C++
12163,3.493619343,862.4018895,58.9,0.54,-2.2,C
12164,0.967,65.248,23.759,0.083,-0.332,C++
12165,1.46,214.58,52.58,0.87,-9.79,C+
12166,3.17,59.58,63.27,-0.05,8.06,C
12167,3.566580512,757.2692942,49.46,0.31,-17.22,C+
12168,3.473372168,981.9735125,57.52,0.53,-1.82,C
12169,0.59,370.84,65.76,0.21,-7.68,C
12170,3.543611874,720.7628792,67.3,0.42,-11.1,C
12171,0.31,130.59,49.7,0.302296868,-0.65,C+
12172,3.7,223.73,69.17,0.276508724,-15.28,C
12173,3.618140037,946.6944162,61.74,0,-0.59,C
12174,3.506831944,1346.240976,63.38,0.29,-3.96,C
12175,19.687,78.457,13.45,0.279143937,-0.631,B--
12176,3.589043807,741.0322142,81.18,0.62,-6.95,C-
12177,3.606495369,845.5092539,41.92,0.04,-3.57,C+
12178,3.663374747,942.1504699,75.74,1.18,-9.33,C
12179,0.899,45.231,24.404,0.124,0.639,C++
12180,3.47,100,75.07,0.19,0,C
12181,1.08,125.81,77.25,-0.01,-2.1,C-
12182,3.654673861,771.4330568,69.87,-0.17,-7.52,C
12183,1.16,94.7,54.82,0.09,0.4,C+
12184,1.54,110.72,33.88,0.08,-0.56,C++
12185,0.59,148.7,78.45,0.01,-1.86,C-
12186,3.546634498,764.4970838,69.05,0.35,-5.19,C
12187,20.85,41.48,49.91,-0.75,55.36,C+
12188,3.525785157,782.0912972,50.64,0.12,-3.8,C+
12189,3.552761566,796.6657085,70.83,0.199568116,-0.09,C
12190,3.278,10.86,32.914,1.218,20.664,C++
12191,3.926,42.161,48.115,0.617,7.512,C+
12192,1.3,181.26,51.62,0.55,-8.65,C+
12193,3.516265921,753.430981,69.28,0.35,-15.77,C
12194,0.32,578.36,74.55,0.01,-13.66,C
12195,8.111,46.425,36.46,0.33,12.782,C++
12196,3.498668357,924.8269646,69.46,3.18,-15,C
12197,3.587245347,738.0311606,2.73,0.16,-0.12,B--
12198,1.75,54.86,91.12,0.280778524,10.03,C-
12199,3.526578742,747.6837902,44.39,0.57,-0.7,C+
12200,3.56,70.25,57.63,0.21,5.71,C
12201,18.51,47.26,72.4,-2.32,56.1,C
12202,3.510455112,874.0486686,57.96,0.4,-3.05,C
12203,0.04,802.453,52.01,0.088,-47.49,C+
12204,3.623767418,852.884926,42.82,0.04,-0.32,C+
12205,13.84,33.25,53.42,-0.13,65.48,C+
12206,2.6,44.35,42.17,0.16,6.3,C+
12207,3.605440045,770.9527937,60.95,0.26567736,7.79649439,C
12208,3.538991095,792.5984187,61.76,0.56,-4.07,C
12209,1.37,37.8,63.94,0.25,5.35,C
12210,5.808,33.633,66.79,0.011,22.737,C
12211,0,233.98,67.94,0,-5.68,C
12212,3.577438652,741.2437827,73.22,0.31,-4.98,C
12213,2.66,67.65,64.79,0.68,3.36,C
12214,0.63,210.98,30.99,0.11,-2.58,C++
12215,3.55857476,805.722312,60.58,0.37,-11.14,C
12216,3.646195974,777.2248078,26.25,-0.28,-3.97,C++
12217,3.599388565,815.33161,63.49,0.17,-6.34,C
12218,3.605655904,775.9498837,60.61,0.264478026,7.788626637,C
12219,0.44,54.07,34.88,1.12,0.6,C++
12220,3.522296618,1042.379387,79,2.32,-15.12,C-
12221,3.587796597,831.6532743,58.29,0.14,-6.63,C
12222,3.540447315,782.8672309,50.97,0.21,-5.7,C+
12223,0.45,369.26,34.35,-0.36,-2.93,C++
12224,3.565064568,718.647216,90.37,0.39,-7.63,C-
12225,21.74,36.8,52.33,0.24,68.26,C+
12226,1.81,99.545,44.938,0.341,4.581,C+
12227,0,756.9685847,17.413,0.039,-2.163,C++
12228,3.550271739,788.8082152,55.08,0.69,-6.49,C+
12229,3.564742824,685.0710457,33.75,0.6,-2,C++
12230,3.571645976,761.8174487,73.17,0.133821103,-3.044,C
12231,1.489,269.564,33.01,0.093,-2.996,C++
12232,14.08,42.98,49.7,0,95.81,C+
12233,0.496,69.825,39.435,0.037,-0.222,C+
12234,19.2,51.58,24.63,0.007,113.88,C++
12235,3.49496664,844.8227732,56.82,0.47,-2.52,C
12236,3.586778123,657.82762,32.21,0.38,-1.19,C++
12237,3.609101535,2041.379775,62.9,0.05,-2.36,C
12238,3.575548226,677.7490937,37.51,0.2,-1.06,C+
12239,34.64,857.3036352,43.34,0.284508767,-4.08,C+
12240,3.552960328,818.5124061,53.79,0.25658799,7.963953568,C+
12241,3.538736128,690.0976786,74.74,0.45,-11.52,C
12242,2.09,68.427,27.183,0.011,4.675,C++
12243,3.509311167,755.9120725,40.85,0.54,-3.13,C+
12244,0.32,314.66,57.44,-0.01,-3.67,C
12245,0.12,1750.43,75.87,-0.02,-14.45,C
12246,7.1,87.83,67.93,-0.03,5.94,C
12247,1.435,47.536,27.645,0.271827234,0.605,C++
12248,3.629475425,736.6680196,80.58,0.89,-7.82,C-
12249,2.58,27.77,77.74,0.42,16.6,C-
12250,0,66.627,34.99,0,-4.55,C++
12251,0.2,1012.66,54.8,-0.07,-8.64,C+
12252,3.649201527,853.1119329,72.21,0.02,-0.84,C
12253,3.60149854,669.0861612,81.98,0.56,-8.42,C-
12254,7.18,687.7823444,68.95,1.07,-3.301,C
12255,10.94,13.59,36.39,0,33.27,C+
12256,0,294900,55.68,0.01,-11.45,C+
12257,0.72,137.26,74.45,0.34,-1.89,C
12258,3.572549405,686.8842666,37.4,0.01,-5.03,C+
12259,1.49,15.71,79.54,-0.02,18.34,C-
12260,3.557394123,807.337233,65.27,0.34,-5.16,C
12261,3.552510118,638.7141018,33.22,0,-2.11,C++
12262,3.566280312,697.2442051,26.19,0.27,-0.91,C++
12263,2.12,69.4,78.18,0.11,5.39,C-
12264,3.540379146,801.1491763,56.95,0.29,-4.49,C
12265,0.138,1079.598,69.9,0.006,-1.623,C
12266,0.17,615,35.71,0.09,-2.14,C++
12267,2.18,62.32,63.89,0.44,7.7,C
12268,1.387,17.042,11.403,0.017,-4.229,B--
12269,0.01,43630.21,68.94,0.23,-6.98,C
12270,0.17,825.62,86.35,0.25,-11.8,C-
12271,4.59,28.07,69.68,0.99,20.9,C
12272,3.551855342,749.0472415,17.28,1.81,-2.17,C++
12273,1.16,110.72,64.26,0.21,-0.77,C
12274,3.594790118,800.1814463,65.09,0.17,-6.88,C
12275,0.038,290,13.579,0.132,-2.066,B--
12276,3.5699735,710.6087771,73.35,0.35,-4.43,C
12277,0.44,46.53,38.86,0.03,0.85,C+
12278,0,92.228,53.28,0,-4.45,C+
12279,3.495876608,805.4805579,54.8,0.61,-1.87,C+
12280,3.581709523,924.621691,30.69,0.274609911,-0.142,C++
12281,3.682214909,1102.089681,77.25,0.001,-54.75,C-
12282,3.537326618,732.9344387,53.23,0.77,-4.75,C+
12283,0.75,255.67,62.05,-0.02,-7.54,C
12284,2.29,155.04,54.89,-0.071,-7.44,C+
12285,3.518503258,868.320811,60.02,0.21,-1.99,C
12286,3.589803624,1343.167182,26.46,-0.5,-7.85,C++
12287,3.658351491,683.2316085,80.73,0.15,-4.14,C-
12288,1.36,60.52,53.47,0.02,2.93,C+
12289,3.624104761,1108.314409,55.91,0.04,-1.03,C+
12290,3.582705135,676.6113414,27.44,-0.18,-1.99,C++
12291,0.09,2088.12,61.02,0.03,-11.53,C
12292,0.1,970.07,69.64,0.29462777,-5.4,C
12293,0.78,106.11,63.87,-0.02,-0.27,C
12294,7.92,26.24,52.17,1.06,35.58,C+
12295,3.583540945,767.612582,66.36,0.272751535,7.419317741,C
12296,3.583540945,767.612582,66.35,0.272751535,7.419317741,C
12297,0.56,243.36,54.48,0.12,-4.7,C+
12298,3.616967747,913.4774729,64.22,0,-1.94,C
12299,2.92,62.63,61.04,0.01,9.8,C
12300,4.98,77.87,24.31,0,4.3,C++
12301,0.71,80.78,45.21,0.238,0.73,C+
12302,3.596311164,749.7463831,77.09,0.82,-7.17,C-
12303,0.91,92.55,64.85,0.12,0.28,C
12304,0.64,426.86,59.28,0.2,-9.76,C
12305,3.616487177,829.18399,53.68,-0.03,-10.74,C+
12306,0.62,27.6,75.93,0,2.65,C
12307,3.544441866,894.3239035,60.34,0.31,-4.99,C
12308,0.51,300.62,62.99,0.03,-6.26,C
12309,3.519864267,783.1115246,37.78,1.37,-0.85,C+
12310,0.11,50.78,59.54,0,0.46,C
12311,3.554866306,815.5430652,64.23,0.67,-5.99,C
12312,3.560532664,665.0346941,26.05,-0.03,-0.24,C++
12313,0.05,2027.08,45.38,0.15,-3.99,C+
12314,5.95,41.5,55.46,0.14,16.24,C+
12315,3.591187542,669.3936902,36.28,0.15,-1.67,C++
12316,1.351,62.094,42.79,0.128,-1.55,C+
12317,0.57,206.95,56.45,-0.02,-3.82,C+
12318,12.75,39.1,34.16,0.82,14,C++
12319,3.605655904,775.9498837,60.69,0.264478026,7.788626637,C
12320,4,103.57,64.51,0.43,-1.12,C
12321,3.84,43.49,39.79,0.61,8.22,C+
12322,3.532947171,738.588887,44.44,0.43,-0.56,C+
12323,0.2,1543.75,57.42,0.03,-12.5,C
12324,0,271.205,65.02,0.23,-11.26,C
12325,3.646828088,787.3463875,33.09,1.17,-6.72,C++
12326,0.304,356.389,26.807,0.171,-0.743,C++
12327,0.937,36.129,25.087,0.134,1.256,C++
12328,0,66.476,13.96,0,0,B--
12329,3.548454902,617.5803519,29.97,0.01,-0.21,C++
12330,3.639511773,868.6286854,57.5,0,-7.94,C
12331,3.525961107,835.8462648,55.56,0.91,-3.88,C+
12332,2.16,81.58,81.1,0.42,7,C-
12333,15.43,52.86,56.57,0.219,61.24,C
12334,3.60854536,671.2965329,84.4,0.55,-9.26,C-
12335,0,734.533263,12.96,0,0,B--
12336,3.15,23.98,39.49,0.39,21.37,C+
12337,0.16,527.36,83.85,0.01,-6.5,C-
12338,3.55449578,760.6665889,68.62,0.22,-5.25,C
12339,3.550957467,1096.697008,46.5,3.13,-7.69,C+
12340,3.492418582,845.3327979,50.71,0.31,-14.5,C+
12341,3.599853347,650.2341412,24.46,0,-2.78,C++
12342,3.561613004,849.0411884,64.36,0.22,-6.24,C
12343,3.529598259,892.6220948,59.72,0.69,-6.77,C
12344,0.49,269.5,70.16,0.04,-6.19,C
12345,3.551454565,817.8282364,56.57,0.19,-5.54,C+
12346,0.684,54.305,40.302,0.045,1.174,C+
12347,1.36,74.9,77.48,0.09,2.77,C-
12348,1.47,54.6,76.14,0,4.89,C
12349,3.593914861,779.8910007,61.81,0.267011038,7.600298645,C
12350,0.45,192.91,71.5,0.1,-3.52,C
12351,0.4,100,42.35,0.05,0,C+
12352,9.56,181.5,43.04,5.252,-11.3,C+
12353,3.605228407,1001.386309,29.78,-0.19,-12.31,C++
12354,0.88,177.76,66.97,0.18,-3.79,C
12355,8.32,47.38,59.28,0.062,45.62,C
12356,0.92,129.41,60.43,1.42,-2.12,C
12357,3.547656569,815.6595584,72.68,0.34,-6.69,C
12358,1.62,71.16,51.63,0.43,2.67,C+
12359,3.516326351,776.5795729,51.07,0.38,-0.45,C+
12360,0.84,171.65,78.62,-0.11,-4.99,C-
12361,4.61,36.13,58.83,-0.26,17.17,C
12362,3.633968989,855.0672844,42.28,-0.043357589,7.709175315,C+
12363,1.28,170.15,53,0.18,-3.8,C+
12364,0.95,51.67,80.37,-0.01,2.78,C-
12365,3.536557788,777.7442,48.46,0.18,-5.01,C+
12366,3.177271137,671.2209483,0.35,-46.951,5.491743113,B--
12367,3.591214072,669.7716253,34.59,0.51,-6.35,C++
12368,3.569595691,871.5197085,39.85,0.06,-3.42,C+
12369,0.58,103.93,80.55,0.2,-0.17,C-
12370,2.59,95.19,70.59,-0.18,0.88,C
12371,3.683900458,1050.550118,47.53,0.150120008,7.272907265,C+
12372,3.59910364,691.3709184,35.31,0.04,-0.74,C++
12373,3.649173454,855.0342352,43.8,-0.038381073,7.751213175,C+
12374,3.584405858,788.6507117,66.87,0.26059903,7.432419144,C
12375,0.82,185.02,75.18,0.33,-5.95,C
12376,0.855,131.665,47.189,0.107,-2.211,C+
12377,3.539679501,861.9706209,68.39,0.245217397,7.093315911,C
12378,3.06,101.34,78,0.18,-0.22,C-
12379,3.609166537,854.8491847,56.22,1.19,-10.57,C+
12380,0.7,214.77,59.4,0.05,-4.64,C
12381,0.56,135.74,72.02,0.28,-1.32,C
12382,0.285,58.489,34.623,0.014,-2.815,C++
12383,21.59,58.5,62.05,2,66.58,C
12384,0.11,2506.67,82.69,0.4,-17.65,C-
12385,0.81,341.1,34.29,0.198,-13.77,C++
12386,3.756478606,849.7533358,83.7,-0.02,-3.86,C-
12387,0.368,747.148549,50.37,-0.142334251,8.160522901,C+
12388,3.595784725,969.6178615,52.26,1.03,-8.5,C+
12389,3.549114968,692.5915868,73.62,0.215827997,7.127353805,C
12390,0.99,113.68,64.21,0.18,-0.76,C
12391,0.89,99.01,85.69,0.1,0.08,C-
12392,1.86,120.77,40.03,0.45,-1.61,C+
12393,3.545645956,843.4087498,81.96,0.27,-2.62,C-
12394,3.502691364,757.116967,31.01,0,-10.93,C++
12395,0,728.7879964,1.34,0,-0.01,B--
12396,3.59127837,707.1269934,18.98,0.32,-2.82,C++
12397,0.49,242.55,42.63,0.08,-2.84,C+
12398,1.82,100.23,55.6,0.32,-0.02,C+
12399,3.5708826,862.0263666,0.04,0.214160218,8.904897808,B--
12400,3.587364189,672.8664616,31.47,0.21,-0.76,C++
12401,0.42,516.01,63.67,0.03,-9.28,C
12402,0.14,672.333,17.351,0.026,-0.819,C++
12403,2.36,44.39,71.25,0.04,18.22,C
12404,9.82,9.68,55.9,-0.62,23.16,C+
12405,3.564639962,826.3207536,43.94,3.44,-5.39,C+
12406,3.565822481,781.6458437,58.71,0.12,-5.07,C
12407,2.406,19.727,12.093,0.046,3.295,B--
12408,3.526336654,775.5501119,53.79,0.4,-5.1,C+
12409,3.543252165,718.2227562,73.49,0.29,-8.13,C
12410,0.41,285.97,80.76,0.23,-8.13,C-
12411,1.03,105.77,72.29,0.21,-0.41,C
12412,1.2,134.15,60.76,-0.02,-3.15,C
12413,0.81,639.874,33.324,0.231,-0.455,C++
12414,1.44,48.63,72.56,0.09,5.8,C
12415,3.16,70.18,57.31,-0.01,7.36,C
12416,3.581295914,1167.219735,73.67,1.2,-13.96,C
12417,3.577201565,701.9346965,25.59,0.32,-0.76,C++
12418,93.99,21.88,18.48,3.88,209.67,C++
12419,3.648400267,2113.728485,88.37,0.9,-24.13,C-
12420,2.15,52.87,80.22,0.06,7.73,C-
12421,3.585261332,714.3632918,73.96,0.807,-50.581,C
12422,0.19,530.67,70.48,0.06,-7.32,C
12423,3.565073447,678.6939981,34.3,0.38,-1.46,C++
12424,17.08,53.06,42.65,-1.31,45.77,C+
12425,3.494950483,787.2295048,44.2,1.06,-3.88,C+
12426,0.715,636.9984449,6.74,0.254152403,-0.983,B--
12427,3.500270341,863.8422998,60.15,0.26,-2.8,C
12428,0.5,454.49,53.75,-0.02,-6.16,C+
12429,3.525936943,740.48027,45.23,0.43,-2.23,C+
12430,6.53,91.26,75.77,0.06,2.75,C
12432,0,294.67,44.35,-0.07,-7.31,C+
12433,3.528390352,742.2509951,48.06,0.51,-5.13,C+
12434,7.577,1776.283,41.21,0.091,4.778,C+
12435,0.72,66.326,0.01,0.376,-0.574,B--
12436,3.608966791,732.8270057,82.85,0.57,-5.66,C-
12437,3.694934343,884.082213,83.83,0,-12.5,C-
12438,0.349,104.167,36.841,0.042,-1.889,C++
12439,0.226,183.687,12.48,1.32,-8.19,B--
12440,2.64,101.77,81.5,0.11,-0.3,C-
12441,2.34,16.219,59.03,0.038,-12.148,C
12442,0.445,1654.19,37.828,0.13,-1.912,C+
12443,0.653,70.965,2.57,0.065,0.453,B--
12444,3.531632249,868.7327716,60.13,0.19,-1.34,C
12445,0.113,1328.492,27.642,0.046,-3.157,C++
12446,3.53801408,817.9774984,72.63,0.34,-6.88,C
12447,26.91,59.57,84.71,5.11,43.87,C-
12448,0.76,276.77,67.98,0.35,-6.94,C
12449,4.36,147.87,0.75,0.56,-0.1,B--
12450,3.535598057,762.62731,51.32,0.14,-1.92,C+
12451,0.02,3713.33,71.51,0.11,-4.56,C
12452,1.24,117.67,54.47,0.24,-1.21,C+
12453,1.87,32.83,44.49,0.31726252,6.27,C+
12454,1.19,108.17,63.71,-0.01,-0.85,C
12455,3.559636836,745.6687188,67.14,0.16,-8.13,C
12456,3.26,76.18,41.33,0.17,3.98,C+
12457,6,24.34,38.9,-0.01,40.76,C+
12458,5.33,26,46.51,0,51.16,C+
12459,0.23,605.15,77.88,0.13,-7.34,C-
12460,1.62,174.98,56.24,0.3,-6.18,C+
12461,0.01,17925,76.84,-0.57,-12.03,C
12462,0.06,2867.522,29.263,0,-1.967,C++
12463,3.582054096,910.3160714,55.39,1.16,-6.85,C+
12464,3.595003869,881.2899112,51.61,0,-2.81,C+
12465,0.54,206.95,61.06,0.05,-3.69,C
12466,0.38,100.27,37.14,0.077,0,C+
12467,6.53,63.73,68.76,-0.03,21.14,C
12468,2.075,77.514,57.99,0.015,0.234,C
12469,1.65,59.79,66.92,-0.06,3.49,C
12470,1.41,49.58,47.68,0.02,5.19,C+
12471,0.16,1039.39,51.96,0.16,-6.84,C+
12472,3.498511661,812.4019211,49.71,0.21,-1.79,C+
12473,3.57504707,670.6927296,37.17,0.74,-2.71,C+
12474,2.35,38.05,52.83,0.04,4.92,C+
12475,0.45,305.11,61.24,0.04,-5.42,C
12476,2.17,87.55,46.89,0.16,1.39,C+
12477,4.45,47.77,68.83,0.46,16.3,C
12478,0,564.275,36.96,0,-4.61,C+
12479,0.76,154.9,64.86,0.1,-2.82,C
12480,0.31,299.58,66.56,0,-2.4,C
12481,3.598873516,678.2781642,31.27,0.08,-1.31,C++
12482,1.15,52.625,49.232,0.03,3.097,C+
12483,3.556650846,770.3714948,64.53,0.59,-4.58,C
12484,3.83,63.43,76.72,0.04,15.72,C-
12485,3.60416628,722.0394312,79.13,0.21,-11.87,C-
12486,3.611845693,702.9754456,20.45,0.29,-3.64,C++
12487,3.554308862,835.7873555,87.5,0.73,-1.87,C-
12488,3.548733763,785.3777951,70.29,0.32,-5.01,C
12489,0.65,206.6,80.46,-0.01,-5.43,C-
12490,13.78,43.93,74.34,-0.7,69.55,C
12491,3.561979114,3013.772459,17.22,0.18,-0.86,C++
12492,0.872,642.8944738,34.852,0.29161668,-8.675,C++
12493,1.19,98.49,65.63,0.301950134,-12.61,C
12494,3.530400721,787.9560636,61.91,0.15,-2.77,C
12495,3.553784806,956.2392092,59.92,1.23,-2.27,C
12496,1.646,45.258,23.894,0.119,3.679,C++
12497,0.31,181.1,56.28,0.1,-1.16,C+
12498,3.509716098,748.3521243,67.76,0.25,-2.45,C
12499,8.71,26.83,41.24,0.345595205,39.95,C+
12500,0.53,123.17,75.39,0.31,-0.79,C
12501,0.096,362.013,7.792,0.166,-1.56,B--
12502,3.620920707,977.152032,33.85,0.266461148,-1.31,C++
12503,3.96,72.93,23.24,-0.04,3.79,C++
12504,6.14,34.86,61.83,0,19.86,C
12505,1.06,113.67,71.28,0.38,-0.85,C
12506,78.15,73.24,0.33,-1.297,2.67,B--
12507,0.151,16719.563,54.45,0.042,-1.67,C+
12508,2.14,174.07,65.9,-0.103,-9.25,C
12509,6.98,99.94,56.43,0.122,0.03,C+
12510,3.612839014,872.4382249,44.78,0.06,-9.52,C+
12511,4.78,53.3,56.97,0.72,12.02,C
12512,3.505284204,814.2720286,48.52,0.43,-1.67,C+
12513,1.638,56.279,67.18,0.75,-40.94,C
12514,0.572,62.64,69.23,0.094,-7.818,C
12515,3.531818088,848.7165327,57.31,0.9,-5.56,C
12516,2.96,127.25,80.54,1.64,-6.21,C-
12517,0.45,284.87,79.42,0.9,-4.8,C-
12518,3.563135305,770.6643478,23.38,0.48,-6.24,C++
12519,2.97,89.12,18.63,-0.06,2.47,C++
12520,12.72,82.25,36.62,0.03,3.07,C+
12521,3.554060973,666.8150047,36.13,0.5,-2.89,C++
12522,0.476,104.046,30.97,0.129,-1.502,C++
12523,3.654610303,655.6672182,32.42,0.38,-4.29,C++
12524,0,522.639,87.57,0,-7.2,C-
12525,2.68,67.34,66.14,0.33,17.2,C
12526,0.7,386.12,42.67,0.313462973,-12.44,C+
12527,1.33,116.51,65.66,0.32,-2.07,C
12528,3.17,70.19,73.84,0.39,7.34,C
12529,3.512466347,736.936796,73.04,0.31,-3.19,C
12530,0.46,248.53,46.55,0.02,-3.28,C+
12531,3.629947811,825.9728693,55.23,0,-8.52,C+
12532,0.85,146.84,33.29,0.27,-1.52,C++
12533,0,315,12.98,0,-0.74,B--
12534,0.17,280.51,21.62,0,-0.8,C++
12535,3.61868781,777.0836857,24.61,0.18,-6.44,C++
