id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
17309,3.676968794,853.6983426,76.99,-0.07,-3.21,D
17310,0.36,190.46,77.76,0.11,-1.9,D
17311,0.489,102.317,37.63,0.529,-1.749,D++
17312,7.67,23.09,45.12,2.91,31.73,D++
17313,3.14,49.97,61.66,0.26631806,18.74,D+
17314,3.562989998,747.1223089,63.8,0.269028409,7.389890126,D+
17315,3.548809483,756.5365866,74.92,0.2,-3.26,D
17316,7.71,92.94,90.84,1.91,6.07,D
17317,4.98,65.96,48.53,0.273,10.96,D++
17318,0.73,104.71,24.79,0.41,-0.08,C--
17319,6.34,129.85,47.39,-0.25,-13.12,D++
17320,3.588375574,660.9428952,31.99,0.34,-2.27,C--
17321,5.94,62.46,60.9,-0.26,16.7,D+
17322,0,1007.892,70.82,0.22,-7.57,D+
17323,0.808,158.575,44.765,0.31,-1.138,D++
17324,3.527695827,754.6031538,75.04,0.46,-1.34,D
17325,8.49,47.25,52.17,1.93,21.85,D++
17326,6.56,45.93,69.31,0.088,17.27,D+
17327,2.45,42.44,71.52,0,18.2,D+
17328,3.543669657,648.7667653,11.27,0,-0.89,C-
17329,3.560394236,719.3967803,41.03,-0.02,-10.2,D++
17330,1.23,46.77,59.15,0.01,4.38,D+
17331,3.548289764,2785.178029,30.39,0,-22.64,C--
17332,6.03,20.16,47.57,0.04,54.72,D++
17333,0.114,201.556,30.947,0.02,-1.591,C--
17334,3.560965407,734.8135487,42.24,2.21,-10.62,D++
17335,0.03,5784.13,74.21,-0.01,-10.54,D+
17336,1.6,107.49,61.69,0.27,-0.7,D+
17337,1.69,23.432,42.58,0.167,4.097,D++
17338,0.23,566.67,81.85,-0.1,-12.69,D
17339,0.022,95.445,77.8,0,-0.187,D
17340,1.34,174.55,65.02,0.43,-3.95,D+
17341,1.38,40.28,39.77,0.001,1.78,D++
17342,0.55,91.71,56.4,0.08,0.2,D+
17343,3.554820459,723.1385655,80.93,0.61,-12.72,D
17344,3.614196041,1264.234397,86.51,1.2,-14.6,D
17345,0.2,739.53,74.67,0.07,-10.86,D+
17346,3.620680486,718.4274581,33.85,0.08,-1.93,C--
17347,0.55,231.67,57.43,0.48,-5.82,D+
17348,3.68,125.23,65.71,0.37,-5.62,D+
17349,3.572537454,719.1715936,77.2,0.37,-4.1,D
17350,4.77,121.5,66.87,0.38,-7.01,D+
17351,0.09,70.96,77.55,0.75,0.11,D
17352,1.05,0,60.05,0.56,6.13,D+
17353,3.587139422,2052.164464,60.15,0.05,-2.99,D+
17354,0.3,404.54,75.83,0.23,-7.34,D
17355,0.21,680.75,53.72,-0.21,-5.22,D++
17356,3.458413806,992.2322582,74.98,0.265017487,6.995282997,D
17357,0.729,123.242,52.94,-0.004,-1.749,D++
17358,3.576051304,814.4438425,42.52,-0.6,-28.74,D++
17359,3.581457653,648.9632446,31.64,0.35,-0.59,C--
17360,3.51988763,712.4019977,43.85,0.52,-3.36,D++
17361,33.2,100,0.33,0.294598651,0,C-
17362,22.17,47.83,44.18,-2.02,62.76,D++
17363,2.33,30.54,38.19,0.291003775,9.63,D++
17364,3.576886305,832.5994291,38.84,1.95,-7.07,D++
17365,1.55,16.411,29.15,0.51,-5.13,C--
17366,3.522267265,797.1783589,60.18,9.16,-34.48,D+
17367,3.584813936,767.7601326,47.64,1.45,-7.84,D++
17368,1.302,38.853,29.58,0.105,2.911,C--
17369,3.690570515,789.8403682,85.65,0.02,-7.05,D
17370,3.549172392,624.7021049,33.51,0.01,-1.91,C--
17371,3.608720801,715.3032161,78.03,0.42,-4.6,D
17372,3.471875519,813.1084163,54.82,0.53,-3.41,D++
17373,3.48,131.59,72.14,0.32,-6.36,D+
17374,17.79,22.4,31.33,-0.6,44.15,C--
17375,3.588783939,1720.048337,55.72,0.05,-2.57,D+
17376,3.504034395,748.1366543,74.15,0.44,-3.07,D+
17377,0.191,193.777,36.166,0.063,-1.572,D++
17378,0.98,175.42,70.39,0.18,-6.7,D+
17379,12.44,47.58,45.89,0.300991181,84.73,D++
17380,3.568122638,602.3276346,80.69,0.326825791,6.651102103,D
17381,3.550010801,713.6814707,70.23,0.14,-2.63,D+
17382,3.596085493,738.8916682,81.43,0.56,-6.44,D
17383,13.96,32.51,77.92,5.58,615.15,D
17384,22.61,39.4,61.08,2.17,96.63,D+
17385,3.539679501,861.9706209,69.13,0.245217397,7.093315911,D+
17386,3.513570235,825.5710784,42.01,0.26,-2.06,D++
17387,0.91,207.13,58.52,0.299492705,-6.25,D+
17388,2.36,111.18,72.38,0.43,-0.46,D+
17389,0.41,291.94,83.84,0.05,-6.22,D
17390,7.675,25.881,76.13,4.342,8.855,D
17391,3.528920293,734.7204744,43.5,0.23,-0.87,D++
17392,3.556475174,715.1653964,43.92,0.1,-1.8,D++
17393,1.186,120.868,56.403,0.155,-0.097,D+
17394,6.41,40.27,61.46,-0.89,13.34,D+
17395,3.545841045,764.9859048,50.37,0.11,-1.76,D++
17396,29.03,40.66,64.42,-2.49,121.95,D+
17397,0.222,565.792,78.44,0.139,-3.794,D
17398,3.574200765,673.9738392,36.67,0.21,-1.5,D++
17399,3.60412715,804.7057855,28.27,1.25,-5.51,C--
17400,3.56738618,785.4951887,54.58,0.253170698,7.494634245,D++
17401,3.600584787,1020.438116,46.45,0.05,-3.94,D++
17402,2.09,53.81,59.26,-0.01,5.18,D+
17403,24.02,818.3774007,20.13,0.266030628,-0.61,C--
17404,0.377,65.414,56.882,-0.042,-4.962,D+
17405,3.521161841,813.343239,11.05,1.19,-0.41,C-
17406,0.199,348.305,33.61,0.09,-3.321,C--
17407,5.47,48.29,67.04,-0.03,28.14,D+
17408,3.541854928,741.0802993,67.05,0.36,-4.25,D+
17409,0.44,169.07,84.59,0.13,-2.37,D
17410,3.501891356,971.3804271,52.04,0.84,-2.08,D++
17411,3.532114946,880.9695196,69.01,1.97,-5.75,D+
17412,3.581898346,672.8609134,31.02,0.26,-0.52,C--
17413,3.619780208,813.0075597,43.73,0,0,D++
17414,0.04,1354.89,60.52,0.03,-2.93,D+
17415,0.66,164.67,82.79,0.1,-4.35,D
17416,3.601613915,2683.655042,62.96,0.05,-1.07,D+
17417,2.611,15.797,50.934,0.255,2.588,D++
17418,15.13,80.83,15.33,0.03,6.48,C--
17419,3.372732504,572.3651178,83.45,0.280023532,9.553921719,D
17420,3.58860955,724.4837932,44.12,0,-6.28,D++
17421,1.68,205.27,40.33,1.05,-11.9,D++
17422,0.358,98.529,24.874,0.104,-1.021,C--
17423,0.36,305.2,87.71,0.16,-6.56,D
17424,1.48,32.73,64.73,0,8.38,D+
17425,0.179,264.262,0,-5912.26,-0.21,B--
17426,3.524415808,758.3749134,50.68,0.47,-4.31,D++
17427,12.66,28.52,59.77,0.51,32.12,D+
17428,3.604121465,889.9689943,51.37,0.01,-2.31,D++
17429,3.577581211,688.4695241,38.18,0.13,-0.44,D++
17430,3.414484408,1880.083977,30.62,0.01,-27.7,C--
17431,0.88,102.43,71.5,0.02,-0.14,D+
17432,1.53,157.36,48.42,0.184,-6.32,D++
17433,0.181,765.2310922,43,-0.002,-2.048,D++
17434,5.58,65.23,32.33,-0.067,4.65,C--
17435,3.598650139,933.764226,48.79,0.01,-1.09,D++
17436,3.59939484,934.3676594,48.86,0,-1.43,D++
17437,3.633111645,646.5799561,7.73,-0.91,-2.59,C-
17438,2.09,31.41,52.67,0,12.27,D++
17439,2.16,165.17,70.16,0.76,-7.7,D+
17440,1.11,46.333,35.216,0.167,2.715,C--
17441,3.571013738,683.6379619,47.12,0.12,-4.68,D++
17442,3.521262182,792.1234029,46.48,0.1,-5.07,D++
17443,0,586.555,65.03,0,-9.24,D+
17444,3.594528605,925.2465142,57.54,-0.01,-2.82,D+
17445,2.92,41.12,59.41,-1.09,11.85,D+
17446,15.08,457.67,7.99,-0.001,-55.59,C-
17447,3.544811686,673.8730514,2.65,0,-0.55,C-
17448,3.540955952,858.3913946,68.1,0.245329551,7.10133929,D+
17449,2.27,31.77,57.08,0,17.07,D+
17450,3.572768785,765.8813917,53.32,1.46,-9.78,D++
17451,0.387,140.859,27.722,0.073,-2.125,C--
17452,3.570458071,861.8331437,0.48,0.211348292,9.042053185,C-
17453,0.772,28.202,57.63,0.496,-39.72,D+
17454,3.54,48.76,68.24,1,10.91,D+
17455,0.76,37.22,51.57,0.282070239,5.52,D++
17456,10.46,63.66,47.94,-1.39,23.61,D++
17457,1.38,100.71,63.71,0.14,-0.07,D+
17458,3.531756821,708.0352782,40.07,0.49,-1.38,D++
17459,6.03,92.88,50.96,0.23,1.6,D++
17460,3.588635987,842.9655808,45.67,1.22,-7.44,D++
17461,2.69,62.65,74.37,-0.12,7.38,D+
17462,3.633785995,740.4002831,80.44,0.18,-5.77,D
17463,0.819,71.774,68.25,1.068,-1.512,D+
17464,3.507237611,921.897883,71.85,0.83,-3.03,D+
17465,0,1692.691,75.12,-0.01,-7.14,D+
17466,3.536295161,724.007692,72.66,0.13,-3.72,D+
17467,2.05,21,97.16,0.09,46.76,D-
17468,0.93,108.28,69.87,0.32,-0.52,D+
17469,3.583854286,691.440311,22.18,0.1,-1.26,C--
17470,1.03,73.97,83.62,-0.02,3.05,D
17471,3.628568711,733.7863469,89.15,0.39,-4.9,D
17472,3.508357002,751.759629,43.24,0.57,-7.02,D++
17473,3.602290176,821.8945986,56.6,-0.32,-11.48,D+
17474,14.53,54.48,74.45,0.539,39.43,D
17475,3.589523897,764.4064598,83.61,0.26,-7.4,D
17476,11.05,67.46,28.99,-0.059,9.97,C--
17477,1.1,127.14,58.53,0.09,-2.84,D+
17478,3.537221099,657.295512,75.83,0.248904208,7.360958989,D
17479,3.587258934,746.4425686,38.34,0,-2.49,D++
17480,3.55076648,726.5963081,70.77,0.33,-8.67,D+
17481,1.68,116.95,70.51,1.05,-1.74,D+
17482,1,122.04,77.38,0.05,-1.6,D
17483,3.582420156,664.6073791,79.67,0.308582913,6.994220672,D
17484,3.548415434,707.8887829,78.6,0.22,-2.74,D
17485,0.39,228.07,41.03,0.15,-2.05,D++
17486,0.95,100,33,0.015,0,C--
17487,3.584597247,673.9040154,30.25,0.23,-0.31,C--
17488,3.471046035,816.1892249,53.13,0.5,-3.4,D++
17489,3.567618642,734.8069665,42.75,0.09,-1.73,D++
17490,0.264,105.892,38.939,0.029,-1.298,D++
17491,5.11,105.29,89.68,3.8,-1.7,D
17492,0.75,44.58,33.93,0.08,2.66,C--
17493,5.22,22.19,35.69,0,17.32,D++
17494,0.71,116.81,54.7,0,-0.63,D++
17495,3.520135488,778.8764107,62.11,1.48,-36.2,D+
17496,1.058,182.625,24.226,0.046,0.778,C--
17497,3.607221764,749.4069496,77.67,0.91,-7.74,D
17498,0.26,354.66,52.62,0.017,-2.11,D++
17499,3.59314635,778.391235,82.78,0.12,-2.58,D
17500,0.89,217.51,83.55,-0.13,-8.32,D
17501,0.03,2930.77,80.76,0.05,-7.32,D
17502,0.07,2934.78,40.62,0.01,-8.77,D++
17503,3.594361812,2820.199774,41.84,-0.037756412,7.552772779,D++
17504,0.72,46.03,87.11,0.35,3.36,D
17505,3.556014436,665.9198655,24.64,0,-0.25,C--
17506,0.51,392.82,53.89,-0.08,-8.98,D++
17507,3.558588166,1004.434078,85.89,0.307847578,8.888729441,D
17508,2.93,135.52,69.67,0.63,-6.5,D+
17509,12.81,64.34,27.69,1.38,16.2,C--
17510,3.485861559,807.3018621,49.48,0.25,-2.93,D++
17511,3.561774693,738.1795727,67.5,0.26,-11.05,D+
17512,3.528548666,754.8832984,89.88,0.21,-10.66,D
17513,0.34,173.45,56.07,0.30715806,-2.7,D+
17514,1.53,154.2,67.73,-0.03,-4.42,D+
17515,3.613624853,1268.415919,61.1,0.03,-4.75,D+
17516,3.525508365,754.3409634,47.59,0.19,-3.81,D++
17517,0.64,230.83,67.65,0,-5.24,D+
17518,2.74,44.97,67.48,0.02,10.35,D+
17519,4.94,111.01,72.27,0.283475695,-3,D+
17520,3.574458052,843.255905,42.45,3.45,-5.41,D++
17521,6.67,46.84,35.07,0.017,15.05,D++
17522,3.528982304,751.6329047,44.67,0.41,-1.21,D++
17523,0,2148.188956,14.801,-0.067,-4.78,C-
17524,25.52,70.63,50.36,0.15,22.43,D++
17525,3.548074448,829.4773341,87.75,0.33,-3.76,D
17526,1.9,60.69,67.03,0.25,4.86,D+
17527,3.524909177,770.5227695,55.78,0.14,-0.91,D+
17528,1.31,130.37,53.32,-0.14,-2.12,D++
17529,15.21,40.86,61.32,-1.36,56.76,D+
17530,3.526532772,729.444088,63.18,4.36,-34.13,D+
17531,3.604115129,636.2234232,31.54,0.19,-2.69,C--
17532,5.22,24.61,61.14,-0.03,15.21,D+
17533,3.576448721,707.9802251,24.58,0.38,-0.63,C--
17534,3.494930377,955.2993854,49.6,1.38,-3.61,D++
17535,0.38,509.15,52.3,0.16,-6.35,D++
17536,3.584405858,788.6507117,66.94,0.26059903,7.432419144,D+
17537,25.72,50.69,57.36,-0.42,97.55,D+
17538,3.605440045,770.9527937,60.89,0.26567736,7.79649439,D+
17539,20.74,55.93,55.3,-2.63,71.17,D+
17540,0.056,4.79,12.95,0.012,-0.5,C-
17541,36.42,862.6323393,43.38,0.247886707,-0.62,D++
17542,3.722174519,763.326043,85.89,0,-5.87,D
17543,2.23,41.64,46.72,-0.03,13.37,D++
17544,1.19,100,5.9,0.407644519,0,C-
17545,3.678545298,704.6164654,83.17,0.67,-26.87,D
17546,21.79,1.73,65.9,0.14,183.77,D+
17547,0.01,6727.82,60.83,-0.01,-5.14,D+
17548,0.294,45.119,49.595,0.035,-78.961,D++
17549,0.75,180.87,55.73,-0.03,-3.27,D+
17550,3.679097415,817.8214628,22.31,-0.54,-5.69,C--
17551,0.1,1058.62,33.75,-0.12,-2.36,C--
17552,0.27,452.56,44.05,0.03,-3.74,D++
17553,4.97,197.72,32.06,-0.27,-11.95,C--
17554,1.21,138.32,77.98,0.29,-3.67,D
17555,3.522985995,1148.245956,57.14,1.2,-5.8,D+
17556,3.615255639,874.9710037,49.87,-0.05,-3.36,D++
17557,3.603763311,785.7683975,52.11,0.01,-4.11,D++
17558,1.66,200.18,54.56,0.63,-7.76,D++
17559,9.66,94.07,36.09,0.21,0.77,D++
17560,3.579651298,675.698168,32.95,0.26,-0.54,C--
17561,3.552695646,864.3143172,58.12,0.95,-5.44,D+
17562,3.49356603,742.3592012,46.5,0.32,-2.9,D++
17563,3.601557192,619.5637818,31.99,-0.01,-3.8,C--
17564,10.37,11.19,26.68,0.05,4.06,C--
17565,0.45,133.33,73.14,0.05,-1.05,D+
17566,2.37,31.4,36.08,0,8.45,D++
17567,3.64,19.01,38.7,-0.01,27.01,D++
17568,0.134,375.313,63.95,0.073,-3.127,D+
17569,1.87,105.41,76.17,0.12,-0.6,D
17570,3.688929148,2761.525093,32.05,5.32,-7.73,C--
17571,2.21,61.03,61.34,0.03,9.38,D+
17572,3.578053215,824.7976586,56.2,0.250533481,7.407021244,D+
17573,5.61,31.63,61.14,2.72,19.04,D+
17574,0.78,273.803,48.064,0.11,0.047,D++
17575,3.22,88.72,43.08,1.17,1.03,D++
17576,6.48,32.13,38.3,0.291425535,47.01,D++
17577,2.1,163.65,63.83,1.38,-6.04,D+
17578,4.24,15.34,39.48,-0.03,22.26,D++
17579,0.149,22.462,87.58,0.087,-5.91,D
17580,1.28,75.41,58.94,0.65,1.79,D+
17581,3.474,16.764,0.8,0.256123187,13.234,C-
17582,3.547190888,702.8622744,73.48,0.13,-3.58,D+
17583,0.539,128.247,41.764,0.117,-1.661,D++
17584,3.535079492,796.7287963,67.76,0.28,-5.12,D+
17585,3.537378566,859.4525294,59.91,0.19,-7.9,D+
17586,7.47,84.72,52.93,0.57,1.99,D++
17587,0.77,137.5,57.79,0.06,-2.95,D+
17588,1.072,76.508,37.895,0.471,3.457,D++
17589,0.767,30.551,18.44,0.095,1.132,C--
17590,3.559522048,765.5960286,69.31,0.19,-5.03,D+
17591,4.94,70.49,46.4,0.044,33.48,D++
17592,0.81,59.83,76.96,0.28400574,3.2,D
17593,3.632556801,884.5484067,40.76,-0.080984631,7.675201722,D++
17594,1.01,86.58,74.42,0.14,0.9,D+
17595,21.35,49,53.28,-1.41,83.37,D+
17596,35.94,51.47,70.58,5.19,107.82,D
17597,1.72,97.75,47.86,0.14,0.21,D++
17598,3.587682566,660.3571277,37.78,0.59,-4.58,D++
17599,0.68,36.49,85.58,0.16,7.05,D
17600,3.519629775,748.5345568,44.43,0.29,-2.49,D++
17601,2.53,50.75,43,0.252239359,11.57,D++
17602,3.53038175,864.5674121,45.73,0.83,-2.37,D++
17603,3.548114447,767.9355918,64.22,0.17,-3.23,D+
17604,1.221,27.299,48.73,0.2,-1.33,D++
17605,3.740221533,1000.290894,81.21,0.05,-3.23,D
17606,3.604046078,920.2475374,45.23,0.05,-4.25,D++
17607,10.58,67.37,76.49,0.18,26.55,D
17608,1.81,63.24,67.42,-0.03,5.21,D+
17609,20.81,109.13,26.88,0.5,-2.25,C--
17610,5.53,26.9,73.75,0.02,34.61,D+
17611,15.28,32.76,37.97,0.077,28.85,D++
17612,3.535681875,748.6277652,73.05,0.35,-1.02,D+
17613,1.53,31.39,55.68,0,6.83,D+
17614,3.521905128,810.4585465,11.91,1.54,-1.46,C-
17615,1.19,1799.98,21.16,0.55,-17.53,C--
17616,3.559851666,743.4012122,41.52,0.96,-2.36,D++
17617,3.219130248,14581.38366,8.5,0,-26.16,C-
17618,3.612947887,803.1982267,82.52,0.08,-1.23,D
17619,3.54349363,723.2856489,79.81,0.33,-2.19,D
17620,67.91,37.53,29.58,0.271560435,84.1,D++
17621,0.08,2596.04,73.47,0.217,-11.14,D+
17622,3.556871526,775.5686787,67.85,0.81,-4.95,D+
17623,0.313,421.205,26.927,0.145,-3.399,C--
17624,1.14,89.72,66.31,0.09,0.98,D+
17625,3.547180458,744.4703662,71.91,0.43,-11.16,D+
17626,3.64,450,0.25,0,-0.51,C-
17627,0.579,124.879,49.035,0.216,-12.854,D++
17628,3.576051503,737.7736211,38.31,0,-3.18,D++
17629,0,554.426,87.54,0.04,-11.56,D
17630,3.5178972,725.0134716,43.83,0.51,-1.7,D++
17631,3.541633678,761.2600939,53,0.14,-1.51,D++
17632,3.55737793,714.8449523,16.33,0.63,-1.69,C--
17633,3.580982825,737.657539,1.2,0.16,-1.3,C-
17634,3.557717726,951.0006774,49.83,1.26,-2.35,D++
17635,3.513299161,766.3788452,53.45,0.17,-3.59,D++
17636,3.551187469,791.7036529,62.56,0.11,-1.37,D+
17637,3.617088562,926.19432,62.17,0,-2.56,D+
17638,3.619545494,889.9683251,52.08,-0.11,-3.14,D++
17639,3.541668394,702.3829769,39.03,0.56,-1.85,D++
17640,7.728,24.249,18.753,0.91,-12.692,C--
17641,3.68,18,48.64,0,26.61,D++
17642,3.67,295.49,45.23,0.6,-20.68,D++
17643,0.439,265.097,30.183,0.245,-2.595,C--
17644,0.24,471.036,0,0.058,0,C-
17645,1.18,86.42,70,0.15,0.56,D+
17646,3.575856743,714.3885858,28.24,1.9,-2.28,C--
17647,0.31,345.56,83.57,-0.03,-4.67,D
17648,0.17,152.32,85.9,0.12,-1.07,D
17649,3.538144247,776.968502,69.35,0.4,-5.81,D+
17650,3.586602496,695.0411402,83.27,0.48,-8.02,D
17651,3.508324202,784.0944213,66.41,0.3,-3.13,D+
17652,0.36,339.17,71.12,0.4,-6.57,D+
17653,0.21,494.71,51.94,0.02,-4.8,D++
17654,3.586354141,658.4183773,35.64,0.54,-4,D++
17655,3.607058104,729.2528394,79.61,0.37,-5.51,D
17656,32.28,48.67,29.08,-0.208,48.74,C--
17657,0.261,558.602,1.99,0.066,-4.425,C-
17658,0.71,224.16,77.17,0.08,-6.63,D
17659,3.582976865,661.9111385,30.34,0.47,-1.57,C--
17660,3.815850885,650.9879773,50.54,0.257897285,8.779510166,D++
17661,3.566722684,707.098292,54.87,0.11,-11.7,D+
17662,4.53,28.67,51.24,0.325762332,43.8,D++
17663,3.58876409,734.9345866,67.04,0.86,-9.26,D+
17664,0.841,32.49,27.456,0.178,1.54,C--
17665,3.582402189,684.1400552,75.3,0.33,-9.26,D
17666,3.604446777,715.8840372,12.31,0.209572919,9.726843935,C-
17667,3.56738618,785.4951887,54.55,0.253170698,7.494634245,D++
17668,3.96,26.23,83.16,0.63,23.12,D
17669,0,529.603,84.75,0,-8.29,D
17670,0.031,125.215,39.185,0.033,-1.969,D++
17671,3.543668753,859.4106616,61.72,0.36,-6.24,D+
17672,3.552239403,752.8241369,69.21,0.17,-1.52,D+
17673,1.86,47.06,58.91,0.47,5.52,D+
17674,9.71,85.82,59.33,0.26,6.55,D+
17675,3.60157141,650.7674115,37.99,0.41,-8.12,D++
17676,0.97,187.68,84.15,0.08,-5.22,D
17677,0.008,608.461,33.705,-0.01,-3.432,C--
17678,0.082,715.7122048,22.53,-0.175936139,8.401446515,C--
17679,3.576425182,692.9493016,21.12,0.15,-0.45,C--
17680,3.520358641,1099.513981,42.52,0.28,-4.37,D++
17681,11.07,71.35,68.43,-0.12,13.6,D+
17682,3.41,33.4,67.92,0.001,19.68,D+
17683,0.5,162.81,72.48,0.05,-2.18,D+
17684,3.545800909,790.4774917,65.25,0.52,-5.37,D+
17685,26.75,51.28,33.32,-2.69,69,D++
17686,0,1638.044,65.35,0.01,-4.71,D+
17688,4.63,37.86,64.95,0.28,16.09,D+
17689,3.035,24.563,38.93,0.285588085,-6.5,D++
17690,3.576149213,708.4346681,28.07,0.26,-1.33,C--
17691,0.16,1219.42,66.28,0.037,-12.38,D+
17692,1.46,62.19,81.21,0.17,5.15,D
17693,3.500311946,941.5423485,59.73,2.21,-12.34,D+
17694,1.61,92.3,82.27,-0.01,0.74,D
17695,0.1,1874.55,62.54,-0.03,-11.03,D+
17696,0,1580.66,75.96,0.17,-11.59,D
17697,3.59791693,732.5691057,78.03,0.57,-4.95,D
17698,0.118,1425.855,25.006,-0.013,-1.954,C--
17699,0.55,98,30.907,0.284,-1.395,C--
17700,0.478,90.235,41.934,0.021,-16.479,D++
17701,1.91,116.38,61.09,-0.02,-0.45,D+
17702,1.21,122.93,66.23,0.3,-1.82,D+
17703,0.089,539.764,19.734,0.905,-4.576,C--
17704,1.58,67.31,75.5,-0.03,3.33,D
17705,3.584076291,900.6717195,69.73,0.97,-10.39,D+
17706,0.091,269.209,70.57,0,-1.881,D+
17707,0,549.356,36.77,0,-3.85,D++
17708,4.61,105.25,32.29,0.08,-1.26,C--
17709,3.629150023,714.9713469,82.17,0.36,-4.59,D
17710,3.496472051,752.5108337,47.4,0.22,-3.84,D++
17711,3.564742637,674.2547289,35.85,0.36,-1.17,D++
17712,1.76,72.71,63.31,0.07,3.75,D+
17713,0.064,635.147,8.36,0.091,-0.21,C-
17714,1.68,145.54,94.2,2.56,-3.53,D
17715,1.535,57.876,45.24,0.136,0.389,D++
17716,0,197.247,46.53,0.02,-4.61,D++
17717,2.82,67.2,62.62,0.01,6.62,D+
17719,3.607113999,888.7819064,61.06,0,-4.33,D+
17720,0.12,1113.76,76.36,-0.03,-9.74,D
17721,1.08,119.22,76.1,0.15,-1.98,D
17722,0,360.452,56.01,0,-10.86,D+
17723,11.62,44.38,37.64,0,60.79,D++
17724,3.50613631,751.2524868,69.71,0.29,-2.31,D+
17725,1.01,115.58,77.72,0.54,-1.18,D
17726,0.549,477.519,14.26,0.055,-2.394,C-
17727,1,129.43,70.03,0.03,-1.91,D+
17728,3.574323654,759.7548556,63.14,0.82,-9.65,D+
17729,0.99,193.05,83.97,-0.44,-6.25,D
17730,3.568052881,811.2327633,64.28,1.46,-8.91,D+
17731,8.51,148.61,59.71,0.047,-56.74,D+
17732,3.618890416,658.81643,38.62,0.61,-10.27,D++
17733,3.478040228,804.068988,52.76,0.41,-3.56,D++
17734,1.09,88.49,73.38,0.06,0.58,D+
17735,11.26,40.6,39.06,-0.003,83.47,D++
17736,1.14,102.61,49.16,0.06,-0.12,D++
17737,3.542712417,671.1418937,35.72,0.48,-0.55,D++
17738,1.602,22.142,26.099,0.215,5.933,C--
17739,3.546249385,899.0173512,60.31,0.83,-11.27,D+
17740,3.58384789,727.2624929,24.48,0.19,-0.9,C--
17741,9.26,9.593,75.96,0.148,1.319,D
17742,0.07,1139.17,63.37,0.05,-5.21,D+
17743,0.288,157.844,25.726,-0.001,-1.411,C--
17744,0.02,13668.12,46.5,0.044,-1.86,D++
17745,3.564403674,797.0704835,63,0.34,-4.67,D+
17746,6.38,108.48,68.99,0.353,-1.88,D+
17747,1.21,145.81,62.62,0.03,-3.78,D+
17748,3.553599098,652.9645235,27.6,0,-1.75,C--
17749,0,404.792,46.29,0,-7.28,D++
17750,4.07,12.46,48.05,-0.02,40.6,D++
17751,100,2.68,70.87,-0.05,570.68,D
17752,1.15,103.31,78.5,0.05,-0.37,D
17753,0.52,219.89,82.92,-0.03,-6.64,D
17754,3.470749722,1272.583763,76,1.34,-16.6,D
17755,1.82,51.57,62.62,0.17,3.05,D+
17756,3.533327038,772.642549,71.9,0.55,-4,D+
17757,0.39,322.02,67.21,0,-5.16,D+
17758,3.580852662,795.3251085,70.44,0.1,-2.77,D+
17759,9.96,50.56,63.15,-0.62,42.57,D+
17760,3.532865817,807.7673602,57.03,0.58,-5.32,D+
17761,7.67,52.82,32.97,0.12,13.59,C--
17762,3.534536861,804.4180442,56.64,0.64,-4.92,D+
17763,3.496386891,813.531771,55.7,0.27,-2.71,D+
17764,0.341,825.26,32.611,0.023,-2.636,C--
17765,0.06,31.19,84.33,0,0.41,D
17766,1.783,8917.018,39.893,0.098,-0.617,D++
17767,6.26,52.31,64.43,0,30,D+
17768,0.52,327.72,73.85,0.01,-8.6,D+
17769,0.29,404.1,83.11,0.01,-8.21,D
17770,3.610051068,938.7351311,57.78,0,-0.9,D+
17771,0.18,81.82,84.21,-0.001,0.5,D
17772,2.306,72.817,42.418,0.323,2.568,D++
17773,3.599166908,1212.103026,42.68,0.05,-0.18,D++
17774,3.605376847,1046.862979,37.75,0.05,-2.28,D++
17775,3.51,111.09,54.58,1.31,-3.79,D++
17776,3.550955147,907.4126625,18.67,0,-9.05,C--
17777,3.605655904,775.9498837,60.69,0.264478026,7.788626637,D+
17778,8.87,31.24,62.02,1.95,43.07,D+
17779,3.595183576,731.7068925,51.36,0.37,-19.1,D++
17780,3.587084506,932.2561385,56.97,0,-3.63,D+
17781,0.49,238.08,37.69,0.2,-1.56,D++
17782,9.46,70.94,36.81,0,9.03,D++
17783,0.36,508.53,74.95,-0.12,-8.23,D+
17784,3.483002082,825.14866,51.32,0.4,-3.83,D++
17785,3.533201942,730.1659446,45.62,0.79,-2.5,D++
17786,8.96,34.54,75.82,1.34,37.51,D
17787,2.71,72.89,35.29,1.21,3.03,D++
17788,0.18,603.51,50.88,0,-5.3,D++
17789,28.29,25.68,66.12,0,357.68,D+
17790,0.59,219.32,70.72,0.04,-3.69,D+
17791,3.587745212,833.6116218,35.4,0.05,-0.56,D++
17792,3.577679441,733.4778821,21.17,0.26,-0.8,C--
17793,0.08,1386.67,52.26,-0.03,-6.51,D++
17794,2.04,120.93,75.93,0.15,-2.39,D
17795,3.572352021,655.9211826,24.15,0,-2.03,C--
17796,0.38,415.92,64.72,0,-8.86,D+
17797,12.98,23.76,73.65,-0.203,23.96,D
17798,1.03,18.18,71.73,0.03,19.38,D+
17799,1.19,143.22,70.65,0.15,-2.79,D+
17800,3.589482553,783.1285047,11.05,0.82,-0.23,C-
17801,0.63,304.39,43.35,0.291026654,-12.37,D++
17802,8.17,121.29,64.36,2.9,-10.8,D+
