id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
13244,3.578448932,872.9983958,56.92,0.09,-0.76,C
13245,3.522119275,715.1539401,43.55,0.41,-3.52,C+
13246,3.507345712,967.7773804,39.85,1.54,-3.67,C+
13247,3.56473281,1020.871938,57.22,0.08,-2.76,C
13248,3.528022173,703.5311822,74.26,0.248564148,6.719352596,C-
13249,1.35,210.16,40.72,0.87,-8.15,C+
13250,0.25,509.79,75.17,0,-8.45,C-
13251,0.65,173.1,76.96,0.23,-3.91,C-
13252,0.09,1207.25,68.49,0.02,-9.74,C-
13253,3.799615446,632.5955724,8.33,0.006,9.961499168,C++
13254,3.63038899,650.133686,41.78,0.88,-9.73,C+
13255,3.480867356,799.0561216,49.11,0.4,-2.84,C
13256,2.68,35.79,52.61,0.005,14.28,C
13257,3.494080118,787.3879682,54.07,0.23,-1.91,C
13258,3.532534739,689.1261389,39.63,0.52,-2.98,C+
13259,3.555443368,921.5379177,58.22,1,-5.82,C
13260,3.6823174,765.678898,31.41,0.61,-12.48,C+
13261,1,335.89,32.93,0.88,-12.92,C+
13262,3.552117478,857.748147,30.13,0.144986318,9.288524046,C+
13263,0.36,312.85,62.65,0.05,-4.35,C
13264,0.02,8477.78,57.62,-0.1,-9.23,C
13265,5.98,30.24,69.39,0.07,12.59,C-
13266,3.596075575,702.4340555,38,0.11,-1,C+
13267,3.47,99.1,82.84,6.19,0.15,C-
13268,3.63597578,908.3874776,1.41,0.213127314,8.856851678,B--
13269,1.2,217.97,63.26,0.2,-6,C
13270,8.51,52.23,71.32,0.83,27.89,C-
13271,3.58748205,725.0894448,75.87,0.26,-4.3,C-
13272,3.532151963,789.8786098,56.34,0.3,-4.2,C
13273,12.44,56.33,30.53,0.632,22.72,C+
13274,3.44,26.51,51.2,0.293645607,23.06,C
13275,3.662138089,719.0794261,79.35,0.14,-5.84,C-
13276,0,214.036,77.99,0.08,-7.19,C-
13277,2.71,27.39,65.92,0.4,14.44,C-
13278,3.569145644,821.0021085,59.28,0.89,-10.36,C
13279,3.611937027,758.10781,79.02,0.08,-2.06,C-
13280,2.27,104.49,54.88,0.05,-0.58,C
13281,0.85,147.77,83.7,0.83,-2.05,C-
13282,0,209.038,59.52,0,-6.92,C
13283,3.589158787,799.2882419,84.64,0.11,-2.44,C--
13284,0.46,396.91,73.55,0.09,-6.92,C-
13285,3.70484438,871.9842037,0,0.266006423,0,B--
13286,3.582924523,739.1361739,92.58,0.52,-6.13,C--
13287,4.02,38.81,45.97,0.12,11.09,C
13288,3.481228726,1099.689395,40.84,1.78,-2.35,C+
13289,0.38,279.77,75.94,-0.22,-6.37,C-
13290,0.54,266.7,73.07,0.26,-6.61,C-
13291,3.504672974,742.3951181,72.47,0.3,-2.79,C-
13292,3.673399986,1026.77673,73.1,1.08,-7.59,C-
13293,1.77,732.5799087,60.59,-0.098093085,-17.19,C
13294,3.593914861,779.8910007,61.66,0.267011038,7.600298645,C
13295,0.13,172.13,88.22,0.001,-0.54,C--
13296,2.1,84.22,57.04,0.01,2.05,C
13297,3.566659144,836.6934444,60.46,0.68,-7.16,C
13298,3.565216109,714.8487696,23.3,0.27,-1.14,C++
13299,0.19,531.37,73.29,0.02,-4.9,C-
13300,3.620481941,705.7586376,37.13,-0.09,-2.31,C+
13301,2.9,22.37,80.34,0.03,4.21,C-
13302,3.544692108,698.0117227,37.86,0.44,-0.26,C+
13303,3.577145358,700.4170249,28.11,0.95,-1.69,C+
13304,3.483266454,973.6421921,57.8,0.41,-1.86,C
13305,0.11,1414.86,83.23,0.04,-11.2,C-
13306,3.531364545,743.7177721,54.29,0.12,-2.96,C
13307,3.595003304,690.927799,38.06,0.11,-1.87,C+
13308,33.74,100,97.59,-2.77,0,C--
13309,3.647014961,712.2292807,52.15,0.261569192,9.236081966,C
13310,5.38,827.4551426,70.18,0.91,-33.05,C-
13311,3.485730453,1206.384796,65.21,0.01,-3.85,C-
13312,6.81,52.48,75.26,-0.01,25.58,C-
13313,3.578839782,648.0128591,37.57,0.16,-2.93,C+
13314,3.562748278,682.5890519,35.54,0.67,-1.89,C+
13315,3.487786636,862.7861691,57.28,0.44,-2.55,C
13316,3.513540315,4505.059698,55.35,1.39,-11.72,C
13317,0,71.82,24.48,0.04,-1.43,C+
13318,3.526590697,820.5067193,65.76,0.38,-3.86,C-
13319,124.7,58.24,2.77,0.304238085,7.43,C++
13320,0,14.241,80.27,-0.01,-9.53,C-
13321,3.65,91.72,23.23,0.1,0.58,C++
13322,3.556843221,945.9377235,56.47,0.09,-5.33,C
13323,0.55,261.85,78.4,-0.06,-7.73,C-
13324,0.78,146.66,83.99,0.2,-2.85,C--
13325,22.59,39.45,58.74,-2.88,93.83,C
13326,3.550938371,874.0640801,58.55,0.95,-6.31,C
13327,4.92,76.17,55.53,2.44,4.63,C
13328,3.504449187,848.0036489,58.54,0.29,-3.35,C
13329,1.02,122.41,75.69,0.1,-1.44,C-
13330,0.25,179.04,78.46,0,-1.54,C-
13331,1.57,65.05,63.83,0.01,4.23,C
13332,0.45,260.97,71.21,0.11,-5.4,C-
13333,3.520051622,868.5067581,60.12,0.24,-1.24,C
13334,3.28,114.88,76.09,-0.61,-3.14,C-
13335,50.72,88.69,53.9,3.43,65.97,C
13336,0.07,2592.41,32.95,0.035,-15.05,C+
13337,3.608427764,766.6648278,57.51,0.251044326,7.588704026,C
13338,9.49,28.52,41.1,0.14,26.91,C+
13339,1.6,123.23,47.9,-0.026,-1.06,C
13340,0.1,1698.33,51.94,0.03,-7.65,C
13341,7.31,90.92,65.56,4.52,3.43,C-
13342,0.08,1613.33,47.36,0.1,-6.84,C
13343,3.568544965,752.7527297,76.48,0.47,-6.63,C-
13344,3.589606162,653.2665517,36.86,0,-3.09,C+
13345,3.581647353,742.4339133,42.32,-0.01,-6.85,C+
13346,2.3,98.24,71.35,0.22,0.2,C-
13347,0.78,169.61,72.16,0.08,-4.23,C-
13348,0.49,261.32,81.18,0.22,-5.61,C-
13349,3.576707649,806.6158916,87.95,0.15,-2.91,C--
13350,1.26,84.15,48.67,0.16,0.82,C
13351,3.59121071,721.4932619,96.46,0.350924053,11.2226913,C--
13352,3.540769602,754.8356703,72.53,0.32,-9.4,C-
13353,3.533421434,819.462102,46.05,1.01,-3.25,C
13354,2.57,13.2,42.31,0,19.1,C+
13355,3.55967793,749.0881033,78.3,0.18,-1.45,C-
13356,0.66,196.23,80.52,0.14,-5.08,C-
13357,7.35,58.45,49.73,-0.74,26.02,C
13358,0.44,196.77,63.85,0.18,-2.15,C
13359,0,1631.33,82.84,-0.02,-9.02,C-
13360,0.04,2545.83,70.77,0.1,-9.31,C-
13361,0.03,9528.57,25.95,0.16,-5.4,C+
13362,4.11,38.49,42.21,0,5.39,C+
13363,0.88,823.23,47.99,0.37,-18.77,C
13364,0.68,94.8,73.38,0.07,0.19,C-
13365,0,45.392,33.15,0,-3.6,C+
13366,3.490799363,761.8913081,69.15,0.65,-3.8,C-
13367,1.01,126.91,67.44,0.19,-1.7,C-
13368,3.532458018,750.4726542,45.28,0.23,-1.37,C
13369,1.1,185.13,56.31,0.02,-4.79,C
13370,3.574783067,649.3688506,36.89,0.22,-2.92,C+
13371,3.537179881,782.2261302,71.03,0.35,-4.7,C-
13372,3.565832196,722.5941916,73.78,0.62,-5.09,C-
13373,3.509486428,757.3469012,47.62,0.6,-1.3,C
13374,3.574593239,681.2815638,21.4,0.12,-0.14,C++
13375,3.755631367,917.1470152,86.12,0.04,-2.04,C--
13376,3.550513376,776.9098201,63.04,0.62,-4.19,C
13377,0.08,1889.8,64.41,0.04,-8.13,C-
13378,3.67693625,1128.826656,73.46,1.25,-7.41,C-
13379,0.22,1444.44,67.12,0,-22.31,C-
13380,3.656698815,896.449574,72.04,0.02,-3.29,C-
13381,3.562316469,679.3200098,28.02,0,-0.38,C+
13382,25.48,60.02,38.18,-3.99,47.37,C+
13383,3.67836712,1075.072322,31.61,6.93,-11.68,C+
13384,5.071,48.573,36.06,0.723,0.423,C+
13385,3.588031311,743.7538057,72.79,0.14,-4.78,C-
13386,3.519020854,748.695661,71.44,0.19,-2.37,C-
13387,0.26,750.34,77.25,1.54,-14.88,C-
13388,0.16,825.06,84.21,0.87,-9.82,C--
13389,3.646076549,1200.189267,62.67,0.03,-1.17,C
13390,0.09,891.14,85.4,0.07,-7.84,C--
13391,3.571394208,735.8338597,77.05,0.58,-6.41,C-
13392,3.709198893,953.5642131,79.2,0.07,-8.61,C-
13393,3.565620345,658.4295248,27.78,0,-0.68,C+
13394,0.16,786.7,86.59,0,-9.7,C--
13395,3.523648683,798.5734209,46.34,1.36,-1.22,C
13396,3.581360192,882.886485,6.02,0.51,-2.03,C++
13397,3.902509204,408.6799341,80.82,0.481067494,10.63140886,C-
13398,3.552634589,873.6573112,22.81,0.172498663,10.36762831,C++
13399,3.503868688,799.2085094,50.52,0.55,-1.26,C
13400,3.518753989,720.0685481,43.16,0.56,-2.12,C+
13401,0.48,238.61,71.04,0.06,-4.48,C-
13402,1.83,19.81,35.93,0.33,6.83,C+
13403,3.641286337,1006.840837,18.21,0.07,-0.48,C++
13404,3.628855954,689.560041,81.01,0.77,-3.91,C-
13405,3.552260606,779.4771376,69.78,0.23,-3.95,C-
13406,0.12,40.42,60.18,0.011,1.36,C
13407,3.526188663,745.5397333,44.73,0.25,-1.94,C
13408,0.11,87.26,84.08,0,0.22,C--
13409,3.560600508,777.3165493,62.49,0.17,-0.55,C
13410,3.566934415,911.6900781,45.62,0.59,-7.8,C
13411,3.555627567,791.6995192,64.67,0.41,-4.09,C-
13412,3.513990268,766.5883199,48.29,0.41,-1.24,C
13413,3.499959245,751.1167827,67.16,0.41,-3.65,C-
13414,5.66,40.69,73.39,-0.03,28.3,C-
13415,3.591649405,734.0324311,44.43,0,-6.15,C
13416,3.501557442,768.4916823,72.62,0.44,-2.38,C-
13417,3.559054476,791.7131496,62.33,0.17,-0.98,C
13418,1.23,72.75,43.09,0.74,1.81,C+
13419,3.543875278,835.9404981,61.5,2.04,-9.76,C
13420,3.525626949,743.6176995,70.79,0.16,-2.11,C-
13421,3.52,41.7,57.64,0.43,19.74,C
13422,3.509634605,748.9134519,67.82,0.38,-2.19,C-
13423,3.543466701,846.8854859,27,0.165415693,10.86507913,C+
13424,1.43,73.29,87.7,0.18,2.22,C--
13425,30.72,5.45,30.49,0.307463952,47.59,C+
13426,0.32,210.47,46.37,0.28,-1.66,C
13427,3.592130426,786.9057714,61.63,0.91,-8.47,C
13428,3.586630101,801.3562101,85.43,0.15,-2.48,C--
13429,3.621703793,715.2153491,87.55,0.66,-5.4,C--
13430,3.509201983,923.5846208,51.22,0.82,-1.36,C
13431,0.96,146.59,84.27,0.13,-4.02,C--
13432,0.16,1181.13,51.12,-0.06,-11.61,C
13433,1.82,102.81,54.38,0.289343086,-0.24,C
13434,17.74,50.03,64.7,-0.92,84.31,C-
13435,3.547326726,787.6918017,72.35,0.61,-5.76,C-
13436,2.51,42.5,62.82,0.31,9.25,C
13437,3.694331172,942.2894101,83.67,0.07,-3.39,C-
13438,3.55206769,2068.868202,41.83,1.56,-4.19,C+
13439,0.88,68.87,46.23,0.23,0.72,C
13440,0.17,684.29,80.41,0.03,-6.57,C-
13441,18.9,44.36,61.31,-0.312,90.57,C
13442,1.46,128.45,39.5,0,-1.14,C+
13443,14.03,846.2942773,32.57,0.306114838,6.726123916,C+
13444,8.08,14.11,80.46,-0.14,26.94,C-
13445,3.573585102,765.1676064,50.71,0.26,-8.29,C
13446,3.638514966,709.8427849,86.57,0.38,-4.26,C--
13447,3.593467859,728.2544511,73.22,0.19,-5.2,C-
13448,1.88,367.45,59.08,0.27980969,-24.47,C
13449,1.52,79.54,66.97,0.08,2.03,C-
13450,2.89,45.69,38.87,0.001,6.23,C+
13451,2.9,20.55,63.77,0.05,33.11,C-
13452,3.607395706,1031.366672,57.43,0.26578244,-103.16,C
13453,3.518753989,720.0685481,43.35,0.6,-2.16,C+
13454,1.47,107.74,69.73,0.22,-0.89,C-
13455,6.91,4.382,74.23,1.08,-36.38,C-
13456,3.528562604,774.7016688,70.07,0.21,-1.45,C-
13457,0.1,1490.6,48.4,-0.01,-8.33,C
13458,3.603758806,718.8657866,6.68,0.210617334,9.713740805,C++
13459,3.547703863,830.0920825,62.24,0.74,-6.3,C
13460,4.37,36.95,39.83,-0.03,13.8,C+
13461,3.63597578,908.3874776,1.09,0.213127314,8.856851678,B--
13462,3.649173454,855.0342352,43.66,-0.038381073,7.751213175,C+
13463,0.56,194.64,83.46,0.01,-4.66,C-
13464,2.78,93.13,75.29,0.55,1.62,C-
13465,4.93,73.26,37.5,0.11,9.57,C+
13466,21.28,53.81,48.72,-1.33,66.35,C
13467,3.550663477,751.8868196,72.01,0.38,-10.7,C-
13468,1.75,111.94,72.04,-0.1,-1.82,C-
13469,3.601305191,685.0053493,38.63,0.61,-11.72,C+
13470,4.46,47.79,75.36,0.62,15.77,C-
13471,3.538169061,822.0378132,5.78,1.69,-1.78,C++
13472,0.12,803.36,67.66,0.02,-4.14,C-
13473,0.87,155.22,37.36,0,-1.91,C+
13474,5.75,27.62,38.68,-0.01,19.23,C+
13475,10.96,14.39,50.8,0.25,65.04,C
13476,3.615554772,866.0508924,46.31,0,-1.2,C
13477,1.02,90.86,67.78,0.07,0.69,C-
13478,0.68,41.36,43.11,0.284940549,4.69,C+
13479,3.489896883,832.8955163,56.7,0.21,-1.59,C
13480,0.21,62.56,54.88,-0.03,0.46,C
13481,0.52,18.48,73.51,0.01,5.94,C-
13482,3.587377186,768.2599269,38.83,0.08,-1.31,C+
13483,3.53732507,735.8408683,46.25,0.27,-4.38,C
13484,3.580722045,662.1532435,29.55,0.24,-1.62,C+
13485,0.31,782.35,7.52,-0.01,-1,C++
13486,1.417,11.091,3.04,-0.002,3.125,B--
13487,3.549576091,789.7727407,56.89,0.71,-15.41,C
13488,0.43,263.05,71.26,-0.11,-3.98,C-
13489,3.605440045,770.9527937,60.85,0.26567736,7.79649439,C
13490,3.25,41.92,65.84,0,9.25,C-
13491,3.553073302,880.8643988,47.71,1.3,-3.34,C
13492,0.58,222.37,64.73,0.33,-3.89,C-
13493,3.605664031,742.3556491,87.5,0.32,-5.35,C--
13494,0.93,114.31,53.41,0.15,-0.47,C
13495,1.64,95.36,70.93,0.21,0.66,C-
13496,16.44,37.94,55.67,-0.12,91.82,C
13497,0.21,591.7,49.32,0.01,-4.89,C
13498,3.550559534,771.680357,67.6,0.31,-5.58,C-
13499,3.664588549,794.9119867,80.83,0.07,-3.19,C-
13500,0.1,1241.91,89.68,-0.01,-8.12,C--
13501,3.536946047,757.2635114,69.8,0.42,-4.11,C-
13502,0,15.388,67.73,-0.01,-10.1,C-
13503,21.25,94.85,51.37,0,6.85,C
13504,3.554462414,1016.413612,56.24,0.08,-4.91,C
13505,3.502429799,823.1588356,49.28,0.28,-1.23,C
13506,0.43,283.11,78.98,0.06,-6.61,C-
13507,0.29,523.27,62.55,-0.05,-5.21,C
13508,3.555045107,699.8203379,42.11,0.52,-3.99,C+
13509,3.544846078,812.6449741,69.09,0.84,-12.52,C-
13510,0.51,197.33,77.77,0.25,-4.56,C-
13511,3.532271672,748.8380615,46.62,0.67,-5.03,C
13512,3.561570181,826.5801084,84.75,0.76,-3.68,C--
13513,4.36,157.53,60.76,0.06,-12.51,C
13514,3.525847698,828.0540695,60.31,0.15,-2.8,C
13515,3.606994528,696.8248691,19.33,0.41,-3.02,C++
13516,4.68,50.35,75.97,0.1,21.5,C-
13517,0.22,202.31,81.2,0.01,-2.26,C-
13518,0.28,627.97,30.02,0,-4.52,C+
13519,3.59548652,686.3842921,36.07,-0.8,-8.39,C+
13520,0.85,135.67,63.8,0.04,-2.01,C
13521,0.28,327.01,73.27,0.02,-4.24,C-
13522,0.24,507.16,68.24,0.21,-7.11,C-
13523,0.689,25.507,31.49,0.002,-19.27,C+
13524,3.505816963,1091.704278,87.61,1.92,-38.97,C--
13525,3.640558109,781.3379775,72.83,0,-3.9,C-
13526,23.49,50.83,58.4,0.03,107.12,C
13527,3.556112694,831.5256223,63.93,1.36,-10.87,C
13528,3.55,44.99,23.99,0,3.47,C++
13529,3.508790079,743.7616149,78.47,0.43,-3.74,C-
13530,3.534535116,726.5536976,42.69,0.39,-1.44,C+
13531,0.01,10060.71,74.6,0,-9.02,C-
13532,3.59721928,807.9577428,62,0.266370031,7.546940334,C
13533,0.87,186.47,75.25,0.14,-5.19,C-
13534,3.590886191,605.6097815,72.12,0.207482578,7.598180798,C-
13535,3.554940048,998.9560003,64.15,1.23,-3.9,C-
13536,2.43,48.07,64.74,0.23,5.9,C-
13537,12.76,38.16,59.29,-0.23,35.18,C
13538,3.574831981,731.6690315,75.5,0.53,-5.52,C-
13539,1.63,58.24,77.21,0.16,5,C-
13540,0.68,168.75,65.4,0.2,-3.15,C-
13541,3.465816216,2748.202686,22.08,-0.69,-26.7,C++
13542,3.575341898,706.3434442,76.81,0.54,-4.31,C-
13543,2.78,30.99,70.79,0.42,15.28,C-
13544,3.72,11.61,45.7,0.03,72.01,C
13545,3.513767877,806.4038751,57.59,0.6,-4.06,C
13546,1.02,33.72,74.48,0.03,7.24,C-
13547,0.75,114.29,79.64,0.19,-0.95,C-
13548,3.549035847,841.4410877,85.92,0.19,-2.99,C--
13549,2.11,99.34,76.88,0.287087454,0.07,C-
13550,3.642801734,722.2565798,32.19,0.06,-0.04,C+
13551,4.46,45.82,73.32,0.56,17.25,C-
13552,1.54,76.66,81.59,0.01,3.52,C-
13553,3.502630356,739.88973,72.39,0.33,-2.78,C-
13554,1.56,78.87,63.4,-0.07,2.23,C
13555,3.532439499,787.2607561,51.14,0.4,-5.68,C
13556,3.604825278,678.2557464,82.18,0.35,-8.68,C-
13557,3.650567035,869.4218128,71.18,0.04,-4.34,C-
13558,3.507809252,766.4317694,72.81,0.42,-2.2,C-
13559,0,37.748,78.19,0,-6.6,C-
13560,0.91,85.25,82.81,0.06,1.04,C-
13561,9.1,83.12,70.58,0.11,6.7,C-
13562,0.29,547.05,90.32,1.68,-8.35,C--
13563,0.13,852.59,79.93,0.76,-7.41,C-
13564,3.622637088,814.9785023,45.79,-0.42,-0.84,C
13565,0.27,536.77,92.56,1.21,-8.43,C--
13566,0.63,188.55,71.93,0.09,-3.32,C-
13567,3.551746941,684.5030061,35.42,0.24,-0.141,C+
13568,4.11,189.79,41.38,1.65,-14.35,C+
13569,0.23,620.71,73.38,-0.01,-10.63,C-
13570,3.583439949,851.3384699,56.39,0.84,-7.39,C
13571,3.572140324,677.954803,41.51,0.75,-4.54,C+
13572,4.27,24.61,42.99,0.172567332,16.53,C+
13573,0.98,100.05,61.52,0.24,0,C
13574,3.60446798,1151.104108,61.37,-0.03,-4.2,C
13575,0.54,185.42,76.07,0.01,-3.13,C-
13576,3.56769273,692.4691058,27.52,0.42,-1.39,C+
13577,3.526555814,724.528354,43.17,0.32,-1.73,C+
13578,3.570709192,752.1341162,48.91,0.51,-9.04,C
13579,1.83,58.95,87.17,0.24,7.12,C--
13580,1.92,41.87,81.65,0.77,10.71,C-
13581,3.559729478,706.0465766,39.08,0,-4.5,C+
13582,11.05,92.55,64.87,0.168,4.4,C-
13583,3.551230008,682.4600122,51.33,3.82,-19.49,C
13584,0.28,395.94,8.77,-0.02,-0.6,C++
13585,35.17,26.47,66.39,0.04,178.28,C-
13586,3.531178045,827.2744981,59.91,0.35,-8.98,C
13587,3.556279514,876.2952637,60.53,0.18,-6.63,C
13588,3.59961775,640.7500819,28.33,0.69,-2.69,C+
13589,3.476604261,817.6136995,55.96,0.73,-2.88,C
13590,0.01,16680,55.3,0,-7.28,C
13591,3.542938091,767.8458735,71.76,0.16,-1.3,C-
13592,3.53362397,799.1657853,48.5,0.57,-6.28,C
13593,3.539045815,779.0002079,66.79,0.79,-6.32,C-
13594,1.4,144.91,70.74,0.15,-4.35,C-
13595,0,640.3426032,0,0.24999997,0,B--
13596,0,743.2287232,52.3,-0.02,-8.44,C
13597,0.34,252.51,76.36,0.05,-3.25,C-
13598,1.49,83.74,77.84,-0.17,2.42,C-
13599,0.22,544.85,82.43,0.05,-6.7,C-
13600,3.622468043,628.1553047,29.57,0.11,-3.84,C+
13601,0.156,9.966,95.36,0,-23.13,C--
13602,0.47,2773.35,14.64,0.862,-9.28,C++
13603,3.623179437,821.7996023,44.24,0,-1.07,C
13604,3.598364897,752.7893981,85.72,0.43,-6.22,C--
13605,0.09,802.61,72.93,0.04,-3.46,C-
13606,0.34,372.66,84.77,0.18,-7.11,C--
13607,3.47327768,818.9411673,52.32,0.44,-3.44,C
13608,1.49,76.84,65.69,0.37,2.49,C-
13609,0.98,153.72,71.51,-0.05,-1.57,C-
13610,13.9,54.82,58.49,-0.79,43.15,C
13611,1.09,123.08,75.62,-0.03,-1.17,C-
13612,3.614269976,690.0136596,80.69,0.67,-32.17,C-
13613,1.34,20.49,71.93,0,12.54,C-
13614,1.81,63.71,71.2,0.21,3.84,C-
13615,0,97.232,77.23,0.07,-5.01,C-
13616,3.515103526,859.9093715,56.74,0.3,-3.14,C
13617,1.97,127.55,56.99,0.403,-3.9,C
13618,3.531261877,971.25372,52.77,1.37,-1.99,C
13619,9.92,61.75,70.03,1.32,18.21,C-
13620,0.53,355.12,66.46,0.18,-7.72,C-
13621,3.563136369,731.259717,23.18,0.26,-1.94,C++
13622,3.594001333,692.4910627,26.33,0.12,-2.25,C+
13623,3.749372415,800.6145092,3.45,0.291621092,-0.008,B--
13624,36.06,86.16,25.61,0.233,30.54,C+
13625,3.70484438,871.9842037,0,0.266006423,0,B--
13626,1.71,41.58,68.15,0.01,14.61,C-
13627,1.49,102.3,69.49,0.34,-0.18,C-
13628,10.06,120.88,9.16,0.629,-2.45,C++
13629,4.45,63.52,58.57,0.2,9.47,C
13630,2.14,30.37,65.91,0,17.77,C-
13631,4.02,41.53,15.43,0.289165435,4.44,C++
13632,3.554675432,686.7882267,78.26,0.305739045,6.97221517,C-
13633,3.538790596,838.8894054,59,0.76,-6.43,C
13634,3.571106435,795.4041455,64.56,0.9,-4.71,C-
13635,3.583562659,734.2969213,69.6,0.69,-8.95,C-
13636,6.2,20.26,24.28,0.02,11.16,C+
13637,0.61,200.61,55.68,0,-2.74,C
13638,0.5,154.3,82.98,0.02,-3.25,C-
13639,3.555352537,754.0482722,81.85,0.45,-3.45,C-
13640,0.52,96.01,65.06,0.26,0.14,C-
13641,2.47,58.47,60.52,0.12,13.78,C
13642,3.637968738,777.1232839,30.45,1.67,-6.65,C+
13643,3.59910364,691.3709184,35.21,0.04,-0.8,C+
13644,3.589783628,1155.62283,57.66,0.04,-3.06,C
13645,3.18,32.29,74.02,0.66,17.01,C-
13646,3.552956108,669.2184574,2.73,0,-0.77,B--
13647,12.82,46.77,61.5,-0.05,29.16,C
13648,3.561362052,894.6852391,69.8,3.07,-8.95,C-
13649,3.598581336,719.2066399,36.95,0.97,-11.92,C+
13650,3.552958436,703.9256454,41.61,0.28,-1.8,C+
13651,0.45,364.73,87.66,0.17,-8.14,C--
13652,3.23,122.25,76.35,0.9,-4.8,C-
13653,3.546047706,692.9680214,39.8,0.51,-3.44,C+
13654,1.21,56.77,76.64,-0.04,3.34,C-
13655,3.527938006,761.3358565,51.8,0.44,-4.21,C
13656,0.05,2800,62.01,-0.14,-11.36,C
13657,0,691.525,37.34,0.03,-2.9,C+
13658,3.537091251,761.0493432,52.52,0.25,-4.27,C
13659,4.81,44.85,46.53,0.09,11.22,C
13660,0,781.455,80.61,0,-7.62,C-
13661,14.47,43.137,35.21,0.286607925,-189,C+
13662,3.558996717,794.0066552,52.27,0.274342925,0,C
13663,2.44,51.35,62.57,-0.13,8.03,C
13664,4.28,87.13,71.22,0.36,2.49,C-
13665,3.577660359,708.5958994,20.83,0.39,-0.52,C++
13666,3.579263079,654.7172869,29.47,0.38,-0.35,C+
13667,3.525495263,769.2444946,72.75,0.24,-1.42,C-
13668,3.703341117,915.506175,76.38,0.03,-0.51,C-
13669,26.6,67.593,65.82,-0.001,2.658,C-
13670,2.9,14.69,61.23,0,28.74,C
13671,3.491867194,896.7030109,59.83,0.3,-3.17,C
13672,3.521167156,725.6930491,43.28,0.41,-1.63,C+
13673,3.585117142,675.7037163,32.35,0.22,-0.7,C+
13674,0.97,130,64.54,0.1,-2.1,C-
13675,0.42,211.13,82.27,0.01,-4.61,C-
13676,0.03,5628.57,63.91,0.04,-11.01,C
13677,3.52681045,730.5746917,76.84,0.33,-3.62,C-
13678,2.03,22.8,76.83,0.05,21.95,C-
13679,3.50097649,796.3141102,50.34,0.3,-2.58,C
13680,0.01,20221.05,52.59,0.03,-12.04,C
13681,4.23,56.22,41.39,-0.19,43.89,C+
13682,3.611477435,664.1375377,76.86,0.74,-9.11,C-
13683,4.46,145.55,58.85,0.53,-17.27,C
13684,3.495313271,819.1937099,49.2,0.31,-1.65,C
13685,3.605389516,650.8160218,32.38,0.14,-0.82,C+
13686,1.29,77.85,64.55,0.16,1.95,C-
13687,3.507055291,750.6209286,72.52,0.27,-2.89,C-
13688,0.64,213.64,51.25,0,-4.13,C
13689,2.43,62.31,24.6,0.21,1.36,C+
13690,3.588112448,1829.753719,27.86,2.41,-6.68,C+
13691,0.32,391.78,63.09,0.26,-6.16,C
13692,3.16,38.44,81.12,0.282098145,18.31,C-
13693,2.27,60.87,72,0.07,6.03,C-
13694,0.14,1076.58,63.52,-0.32,-5.22,C
13695,7.97,69.84,75.93,4.24,9.63,C-
13696,3.598744422,788.8338147,58.27,0.250502676,7.501537101,C
13697,3.525135363,612.6016916,13.98,0.01,-0.36,C++
13698,11.32,49.22,1.45,0.282757823,0.33,B--
13699,1.26,64.72,76.97,0.04,3.41,C-
13700,3.521203475,1043.24403,74.89,1.63,-12.1,C-
13701,0,343.154,49.08,0,-9.36,C
13702,3.505811911,809.9859362,63.51,0.23,-1.67,C
13703,0,64.669,34.31,0,0,C+
13704,3.57077416,791.4406761,55.7,0.252224835,7.5375156,C
13705,3.70484438,871.9842037,0,0.266006423,0,B--
13706,3.554309774,806.7740982,58.51,0.32,-9.22,C
13707,0.08,1161.22,73.3,0.06,-7.31,C-
13708,3.531222873,1491.728395,70.78,0.257555694,6.681719408,C-
13709,3.623754232,698.7508643,89.94,0.53,-3.92,C--
13710,4.21,57.97,63.78,0.75,11.72,C
13711,10.67,59.77,56.54,5.11,14.66,C
13712,4.06,33.69,26.7,0.006,6.68,C+
13713,4.14,118.07,39.8,3.27,-2.24,C+
13714,1.2,74.81,64.74,0.11,1.68,C-
13715,0.94,149.28,64.43,0.13,-2.27,C-
13716,52.72,40.82,2.5,1.74,5.45,B--
13717,3.563046969,669.4957734,34.12,0.23,-2.19,C+
13718,0,56.089,8.94,0.286145976,-1.68,C++
13719,3.57440255,711.1428212,17.93,0.32,-0.52,C++
13720,1.96,100.05,56.5,0.05,-0.01,C
13721,2.07,35.96,40.53,0.09,6.27,C+
13722,0,154.829,79.82,0,-4.79,C-
13723,3.567718641,622.9281984,29.69,0,-1.81,C+
13724,2.68,44.84,57.3,0,22.46,C
13725,0.33,222.15,36.41,0.03,-0.93,C+
13726,0.62,171.58,72.69,0.2,-3.65,C-
13727,3.497274889,867.6320082,60.48,0.44,-2.58,C
13728,3.530383182,759.6306195,52.03,0.13,-1.85,C
13729,0.17,85.79,84.97,0.01,0.28,C--
13730,3.519446154,812.8849811,63.27,0.48,-15.78,C
13731,0.26,1.15,20.75,-0.01,0.62,C++
13732,3.600412238,674.6719272,80.6,0.61,-9.82,C-
13733,2.69,38.32,76.96,0.24,13.2,C-
