id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
12914,3.586053877,707.6353811,73.78,0.8,-7.7,D+
12915,3.58134732,727.5087245,44.08,0.84,-8.46,D++
12916,0.709,348.637,51.466,0.088,-3.314,D++
12917,0.057,1085.102,18.973,0.055,-2.032,C-
12918,3.550271739,788.8082152,54.75,0.66,-6.61,D++
12919,3.528920293,734.7204744,43.87,0.24,-0.91,D++
12920,3.52877852,829.6601358,60.51,0.28,-9.37,D++
12921,3.59506488,783.6516721,66.73,0,-9.61,D+
12922,3.864,6.361,73.17,0.011,-14.93,D+
12923,3.590566252,707.2631472,86.58,0.43,-7.77,D
12924,1.84,15.471,14.04,0.228,0.129,C-
12925,3.583800954,917.8882454,48.18,1.28,-10.2,D++
12926,3.612496641,668.3686449,75.69,0.8,-8.85,D+
12927,3.64548492,705.7084426,47.7,-1.27,-4.95,D++
12928,3.537304203,911.805471,56.07,2.49,-6.98,D++
12929,0.821,15.755,78.8,0.004,1.289,D+
12930,0.37,309.96,49.68,0.08,-4.02,D++
12931,3.578857725,665.5381399,36.23,0.69,-2.64,C--
12932,0.54,191.3,46.69,0.48,-2.27,D++
12933,3.550337926,803.0001896,65.69,0.42,-5.36,D+
12934,1.97,106.98,82.36,0.43,-1.04,D
12935,3.580909207,681.8302295,77.3,0.63,-9.84,D+
12936,3.38,45.02,57.22,0.49,7.9,D++
12937,15.696,50.035,9.32,0.516,35.654,C-
12938,0,727.7356675,14.387,0,-0.475,C-
12939,0,978.163,52.53,0,-9.09,D++
12940,6.393,20.769,64.04,0.43,-3.4,D+
12941,3.558380755,757.9772657,39.22,0.04,-9.38,C--
12942,2.23,160.58,56.24,-0.47,-4.68,D++
12943,1.828,23.853,35.697,0.373,10.823,C--
12944,0.6,300.72,56.38,0,-7.62,D++
12945,3.518013037,772.1851737,51.88,0.12,-3.37,D++
12947,3.70484438,871.9842037,0,0.266006423,0,C
12948,3.58040031,760.8843637,39.33,0.08,-1.14,C--
12949,2.782,16.381,19.567,0.147,9.077,C-
12950,0.62,282.09,57.94,2.18,-5.75,D++
12951,2.68,68.23,41.45,0.41,2.39,C--
12952,2.8,92.22,57.18,0.69,0.82,D++
12953,0.48,323.5,81.99,0.07,-8.8,D+
12954,1.23,142.82,75.69,0.18,-3.97,D+
12955,0.005,288.468,59.05,0.021,-1.911,D++
12956,3.602813761,886.9017577,52.46,0,-0.23,D++
12957,3.625391128,866.6681966,37.64,-0.138057017,7.490573988,C--
12958,2.67,50,48.57,0.08,7.54,D++
12959,1.21,92.98,80.85,0.21,0.62,D+
12960,0.63,422.84,71.93,1.63,-26.6,D+
12961,1.51,98.61,50.31,0.21,0.13,D++
12962,3.614053078,692.8030173,78.25,0.69,-4.67,D+
12963,3.622266981,834.4380935,58.04,0,-9.06,D++
12964,2.3,51.78,71.16,0.85,8.29,D+
12965,5.7,80.01,56.06,1.5,6.02,D++
12966,0.23,544.39,88.37,0.05,-10.22,D
12967,3.58710772,745.9434839,64.97,0.274141738,7.428047482,D+
12968,0.48,160.82,72.65,0.36,-2.04,D+
12970,0.233,314.589,34.089,0.088,-2.826,C--
12971,38.75,32.15,30.17,-0.29,336.08,C--
12972,3.704760567,801.457825,2.66,0.220656837,9.504178023,C-
12973,2.06,118.98,70.81,0.15,-3.34,D+
12974,32.48,122.08,13.98,-0.01,-21.76,C-
12975,0.178,115.012,10.95,0.027,-1.799,C-
12976,0.46,364.34,69.45,0.15,-7.09,D+
12977,3.499160795,771.5170492,67.5,0.46,-3.01,D+
12978,3.515520914,804.6311615,51.78,0.19,-1.22,D++
12979,3.610196155,819.6286104,51.37,0,-5.43,D++
12980,0.612,48.745,63.65,0.122,19.77,D+
12981,0.981,24.185,14.568,0.037,2.473,C-
12982,3.649901303,771.0617263,57.57,-3.16,-8.83,D++
12983,3.571200035,811.6797547,37.37,2.02,-5.65,C--
12984,4.43,30.43,53.41,0.304907689,44.91,D++
12985,2.27,97.01,70.9,0.12,0.46,D+
12986,6.951,33.996,56.23,0.096,13.623,D++
12987,3.59002299,728.1916438,77.91,0.55,-5.84,D+
12988,3.668717498,842.7249591,45.11,-0.031717053,8.05338753,D++
12989,3.518380851,788.302081,50.51,0.18,-1.05,D++
12990,3.549273469,767.5763686,63.95,0.5,-7.62,D+
12991,3.574572422,632.368755,32.75,0,-5.98,C--
12992,0.63,206,78.03,0.25,-4.3,D+
12993,3.6153276,764.3536682,81.01,0.25,-6,D+
12994,0.307,7304.926,40.652,-0.012,-2.715,C--
12995,0.25,465.63,55.79,0.3022136,-9.47,D++
12996,3.5,61.14,40.5,-0.53,5.68,C--
12997,3.568784526,708.0798521,24.24,0.53,-1.43,C--
12998,32.08,90,0.19,1.61,0.12,C-
12999,1.361,23.152,42.299,0.015,7.397,D++
13000,3.87,106.14,50.52,1.08,-1.22,D++
13001,3.538160366,864.8276266,69.84,0.246784869,7.095370285,D+
13002,2.56,41.43,40.41,0.06,9.52,C--
13003,1.608,248.772,30.83,2.447,-18.061,C--
13004,3.558294627,804.6414781,61.95,0.23,-7.66,D+
13005,0.5,113.51,64.96,0.01,-0.34,D+
13006,3.598288699,878.6093823,34.4,-0.33,-15.28,C--
13007,0,27480,39.33,-0.01,-6.26,C--
13008,3.55307024,784.4686163,56.48,0.74,-13.72,D++
13009,3.521762732,700.3494859,43.55,0.19,-3.77,D++
13010,1.32,68.04,51.66,0.37,1.54,D++
13011,2.8,63.41,28.69,-0.01,3.66,C--
13012,2.95,29.28,34.28,0.63,6.42,C--
13013,0.84,291.9,81.3,24.17,-4.35,D+
13014,3.606297638,877.0582762,49.18,1.15,-7.51,D++
13015,2.55,32.01,32.05,0.96,8.96,C--
13016,3.57,44.54,69.84,0.272631885,3.51,D+
13017,0.884,132.056,26.485,-0.096,-3.567,C--
13018,5.28,72.52,18.98,0,2.67,C-
13019,3.551311658,683.4997116,75.9,0.260372358,7.368830704,D+
13020,3.573331829,659.7671137,44.65,0.55,-9.16,D++
13021,2.21,39.87,59.81,0,10.48,D++
13022,3.561730596,798.3373715,33.37,0.9,-3.35,C--
13023,0.23,490.87,78.46,0.05,-6.21,D+
13024,0.91,132.36,61.95,-0.04,-1.72,D++
13025,1.91,108.26,77.98,-0.06,-1.15,D+
13026,3.542839853,835.5861877,59.12,0.2,-5.19,D++
13027,0.091,3089.693,28.822,0.005,-1.818,C--
13028,0.93,47.31,83.02,0,5.98,D
13029,3.24,115.72,69.74,1.66,-5.15,D+
13030,3.56124869,836.7990251,80.16,0.18,-16.88,D+
13031,29.45,50.07,48.21,0.264143953,58.42,D++
13032,0,2109.897,65.51,0.03,-8.43,D+
13033,3.552753313,833.6561229,60.24,0.82,-9.58,D++
13034,0.39,589.21,58.05,0.059,-2.3,D++
13035,0.699,46.745,36.123,0.168,0.385,C--
13036,6.8,6.1,59.61,2.02,23.7,D++
13037,1.74,92.07,53.56,0.21,0.66,D++
13038,0.156,83.872,41.95,-0.006,-5.96,C--
13039,0.08,2155.74,22.97,0.298608104,-8.54,C--
13040,0.846,35.405,37.337,0.214,1.99,C--
13041,3.552104472,816.711516,53.97,0.84,-4.63,D++
13042,0.072,915.574,23.783,0.014,-2.927,C--
13043,3.55647998,790.0952235,63.56,0.35,-3.98,D+
13044,3.570744318,743.6027306,43.99,0.09,-1.38,D++
13045,3.74,55.55,44.87,0.38,7.19,D++
13046,0.84,220.41,39.94,0.02,-4.32,C--
13047,3.624946789,1033.767835,32.62,4.3,-26.41,C--
13048,3.583356524,854.0975537,25.6,0.06,-1.25,C--
13049,0.36,307.59,48.46,0.29,-4.27,D++
13050,3.15,61.84,71.3,0,9.96,D+
13051,3.566269193,641.0155483,79.8,0.324211965,6.881842594,D+
13052,25.44,16.82,51.76,0.937,130.42,D++
13053,3.702719887,998.458897,2.18,0.286294631,-22.18,C-
13054,3.580588249,746.1561305,74.85,0.29,-4.94,D+
13055,1.1,134.75,14.9,0.259956997,-0.62,C-
13056,2.37,24.72,74.71,-0.01,27,D+
13057,1.539,54.797,85.89,0.113,-100.65,D
13058,3.67,21.31,45.93,0.012,22,D++
13059,3.470510405,795.4468899,54.25,0.23,-3.53,D++
13060,3.601285326,752.9192404,77.28,0.85,-7.49,D+
13061,7.05,111.62,40.59,1.413,-2.62,C--
13062,3.670194951,954.7726429,69.49,0.04,-2.89,D+
13063,9.57,49.64,63.53,1.91,42.89,D+
13064,1.036,70.333,35.53,0.062,-16.05,C--
13065,1.46,98.08,56.08,-0.1,0.32,D++
13066,0.045,858.969,40.673,0.008,-2.939,C--
13067,3.538286831,690.9943766,77.69,0.28375075,6.863624948,D+
13068,2.74,44.34,57.26,0.07,8.5,D++
13069,1.89,126.64,71.72,2.47,-2.16,D+
13070,3.52178092,950.3414206,62.21,2.59,-3.07,D+
13071,0.03,7050,19.14,-1.64,-2.42,C-
13072,3.50562966,799.4712414,50.92,4.14,-15.91,D++
13073,3.05,80.83,77.74,0.17,3.99,D+
13074,3.527375338,906.3866695,62.15,1,-13.51,D+
13075,3.507020076,846.3712519,59,0.2,-2.32,D++
13076,3.94,97.78,43.64,0.097,0.4,D++
13077,3.602075178,825.7169204,57.6,0.93,-8.52,D++
13078,2.55,21.38,54.32,0.126,5.63,D++
13079,3.610144739,790.8385313,44.06,0.02,-0.33,D++
13080,5.07,71.15,39.45,0.38,4.65,C--
13081,0.37,181.31,59.55,0.25,-2.14,D++
13082,2.97,221.75,70.08,0,-21.19,D+
13083,8.72,187.4,70.43,0.117,-67.86,D+
13084,1.34,146.19,65.45,0.13,-3.02,D+
13085,3.5270553,731.7034183,43.12,0.4,-1.52,D++
13086,5.08,67.38,62.47,0.32,10.91,D+
13087,7.23,43.61,66.83,-0.42,37.67,D+
13088,2.121,20.673,22.712,0.672,5.419,C--
13089,3.589461492,779.4243701,65.92,0.272647748,7.359914382,D+
13090,3.574665492,718.160304,17.76,0.2,-1.33,C-
13091,1.43,26.35,35.93,-0.01,2.57,C--
13092,7.16,39.51,68.43,3.41,25.9,D+
13093,0,119.42,15.6,0.1,-2.17,C-
13094,3.481830802,791.6161779,49.86,0.43,-2.8,D++
13095,0.91,120.79,69.98,0.39,-1.28,D+
13096,3.55316011,751.5409954,57.21,0.17,-3.93,D++
13097,7.31,60.66,29.68,0.236837721,23.11,C--
13098,3.598364897,752.7893981,86.46,0.44,-6.34,D
13099,0.88,115.65,3.37,0.033,-0.03,C-
13100,1.12,622.98,34.56,-0.011,-23.77,C--
13101,3.591684566,790.8459488,58.51,0.251761071,7.453843087,D++
13102,1.868,28.879,34.736,0.473,7.913,C--
13103,24.46,35.96,49.03,-1.226,96.13,D++
13104,3.496829073,1157.233092,49.78,0.12,-0.77,D++
13105,3.509633041,755.5347756,46.44,0.31,-2.05,D++
13106,3.497244822,842.8076625,63.97,0.55,-13.01,D+
13107,0.07,2002.56,73.09,0.07,-9.46,D+
13108,0.18,170.21,86.72,0.06,-1.24,D
13109,1.389,26.036,19.801,0.09,2.218,C-
13110,3.546003483,837.6496619,63.1,0.28,-7.36,D+
13111,0,199.567,21.87,0,-5.67,C-
13112,1.478,22.729,76.34,0.001,-14.75,D+
13113,0.76,174.74,48.53,0.22,-2.37,D++
13114,3.564303788,711.9295035,52.78,0.12,-4.02,D++
13115,9.53,22.78,60.36,0.1,29.82,D++
13116,3.605324887,708.944093,80.45,0.86,-11.57,D+
13117,1.15,131.19,44.61,0.13,-1.62,D++
13118,0.69,231.65,70.57,0.296401504,-6.94,D+
13119,0.829,65.465,36.648,0.025,0.333,C--
13120,3.570828815,794.4083971,70.5,0.16,-6.56,D+
13121,3.50304269,799.9051067,53.45,0.29,-1.68,D++
13122,0.17,543.763,41.561,0.022,-4.155,C--
13123,3.339505414,2353.494948,9.25,1.94,-14.86,C-
13124,0.51,293.78,64.84,0.11,-5.85,D+
13125,3.60910051,1090.598978,51.07,0.03,-0.91,D++
13126,6.39,37.09,57.5,1.11,46.03,D++
13127,3.623143559,722.2160281,86.79,0.87,-7.82,D
13128,0.39,528.14,52.8,0.299861798,-10.39,D++
13129,3.50304269,799.9051067,54.42,0.28,-1.82,D++
13130,0,325.852,67.45,0.04,-6.66,D+
13131,3.585393115,819.4631067,72.08,0.09,-2.35,D+
13132,1.972,57.077,30.261,0.196,5.203,C--
13133,1.5,74.15,71.76,0.57,3.48,D+
13134,3.498345716,767.1232421,68.66,0.55,-1.71,D+
13135,1.96,199.85,57.5,1.43,-8.02,D++
13136,3.614947799,851.7061112,47.42,0,-2.22,D++
13137,8.24,105.27,72.37,0.102,-4.2,D+
13138,3.585241828,811.8138796,28.75,0.137504606,-6.12,C--
13139,1.27,55.66,74.62,0.06,2.94,D+
13140,0.009,10882.259,4.22,0.051,-5.038,C-
13141,51.85,17.62,84.83,0.022,90.01,D
13142,0.259,140.01,21.75,-0.003,-2.752,C-
13143,1.78,238.93,74.44,4.17,-19.16,D+
13144,3.510098666,745.0840177,66.98,0.34,-2.28,D+
13145,3.564742637,674.2547289,34.7,0.32,-1.25,C--
13146,0.246,680.01,35.694,0.059,-2.676,C--
13147,3.508380195,761.521449,40.32,0.5,-2.63,C--
13148,3.536298571,726.0004059,71.91,0.11,-3.67,D+
13149,0.07,1758.17,70.39,0.01,-8.51,D+
13150,3.581650419,906.2386352,40.06,1.31,-10.46,C--
13151,3.619610295,800.0186283,53.12,-0.05,-5.19,D++
13152,3.602533002,696.5235378,27.45,0.16,-7.04,C--
13153,5.54,61.832,59.06,0.342,-2.512,D++
13154,0.714,80.074,33.928,0.157,0.227,C--
13155,0.52,253.65,44.97,-0.01,-4.19,D++
13156,3.549114968,692.5915868,73.56,0.215827997,7.127353805,D+
13157,3.535287561,698.7275566,43.59,0.59,-5.84,D++
13158,3.639852105,3787.145992,11.59,-6.39,-6.54,C-
13159,3.57077416,791.4406761,55.04,0.252224835,7.5375156,D++
13160,0.69,773.28,11.2,0,-11.59,C-
13161,2.14,455.79,86.15,1.603,-93.85,D
13162,2.29,54.93,39.49,0.33,2.12,C--
13163,0.676,79.464,42.29,0.002,-29.3,D++
13164,3.528982304,751.6329047,45.03,0.47,-1.12,D++
13165,3.57806144,656.2700493,35.33,0.37,-3.29,C--
13166,3.43,56.5,60.14,0.81,44.1,D++
13167,3.504960174,627.1641976,79.42,0.089814085,-11.112,D+
13168,0.44,226.56,79.17,0.07,-5.53,D+
13169,12,41.71,79.09,-0.78,58.79,D+
13170,3.600451023,781.1936935,25.32,0.253605232,-2.788,C--
13171,0.463,407.299,17.58,0.089,-4.524,C-
13172,0.79,192.18,12.31,0.043,-2.48,C-
13173,0.176,307.422,13.466,0.015,-1.183,C-
13174,2.777,22.506,27.6,0.002,6.247,C--
13175,3.601824182,743.6093641,31.45,0.34,-2.08,C--
13176,3.582539172,746.2263353,53.31,0.98,-8.22,D++
13177,0.895,63.984,37.337,0.078,0.464,C--
13178,4.25,67.38,60.95,0.36,8.75,D++
13179,3.578434215,719.8699078,82.24,0.24,-10.61,D
13180,0.71,246.81,38.66,-0.15,-5.57,C--
13181,0.006,150.588,7.837,-0.001,-0.637,C-
13182,1.869,33.229,58.41,0.014,4.079,D++
13183,0.578,158.711,32.893,0.191,-1.048,C--
13184,1.75,236.37,62.27,0.692,-14.65,D+
13185,3.576943843,645.5580219,43.95,0.74,-8.23,D++
13186,0.21,163.31,52.9,0.309381821,-1.27,D++
13187,0.9,141.91,75.74,0.2,-2.77,D+
13188,24.34,17.6,64.24,-3.49,158.42,D+
13189,5.24,52.96,59.7,0.05,13.38,D++
13190,1.4,78.1,72.85,0.02,1.92,D+
13191,1.3,115.54,39.87,0.99,-0.51,C--
13192,0.98,83.11,70.69,0,0.97,D+
13193,2.6,123.66,53.79,0.24,-3.28,D++
13194,1.25,61.83,27.07,-0.23,2.3,C--
13195,3.661872699,845.0547485,44.96,-0.03241194,8.032976733,D++
13196,1.14,79.96,67.78,0.1,1.86,D+
13197,3.600521813,764.493115,23.09,2.04,-3.44,C--
13198,3.25,47.17,17.17,-4.19,1.41,C-
13199,3.555630182,654.6745492,15.71,0,-0.99,C-
13200,7.15,42.49,60.19,0.18,21.63,D++
13201,4.66,64.07,32.66,1.08,4.43,C--
13202,0.93,127.58,38.14,0.3,-1.12,C--
13203,17.25,30.19,72.76,-1.8,73.28,D+
13204,7.49,45.43,66.07,0.264,24.82,D+
13205,3.566827975,2133.907408,59.48,-0.23,-2.84,D++
13206,3.615139701,870.6308824,32.805,0.286809553,-17.448,C--
13207,1.09,157.14,76.17,0.2,-5.99,D+
13208,4.273,5520.485,52.76,-0.012,7.036,D++
13209,19.31,41.58,75.24,-2.81,120.99,D+
13210,0.23,610.8,71.96,0.122,-9.22,D+
13211,1.49,43,65.04,0.11,4.81,D+
13212,1.46,52,41.63,-0.02,2.53,C--
13213,8.67,85.74,30.26,0.06,2.87,C--
13214,2.15,51.89,49.06,-0.32,8.99,D++
13215,4.04,1.05,57.38,0,29.62,D++
13216,1.28,180.54,62.02,0.56,-5.76,D+
13217,0.67,235.96,38.14,-0.21,-3.17,C--
13218,9.32,36.41,56.35,0.344168459,121.37,D++
13219,41.06,16.93,36.55,0.09,155.89,C--
13220,0.102,11.399,0,0.017,0,C
13221,0.92,121.8,69.54,0,-1.44,D+
13222,2.756,8.099,50.74,-1.795,-78.251,D++
13223,0.56,109.75,68.83,0.305327369,-0.82,D+
13224,0.798,78.01,21.123,0.205,2.22E-17,C-
13225,3.509637901,817.9602085,59.37,0.45,-0.73,D++
13226,6.51,38.806,48.85,0.209,30.244,D++
13227,0.73,31.42,90.55,-0.054,5.68,D
13228,5.24,57.12,50.55,0.01,12.24,D++
13229,2.09,82.22,78.68,0.16,2.56,D+
13230,1.78,87.65,65.16,0,1.53,D+
13231,1.34,78.66,70.82,0.05,2.16,D+
13232,1.22,63.05,60.4,0.3,2.49,D++
13233,3.490481971,741.2115545,46.78,0.51,-2.88,D++
13234,3.556180112,690.3633205,38.49,0.53,-3.44,C--
13235,3.535426271,729.7103269,48.19,0.15,-2.77,D++
13236,3.543854975,786.7067155,54.22,0.6,-6.36,D++
13237,0.58,295.28,63.63,0.05,-7.28,D+
13238,3.569280426,747.7376953,76.93,0.47,-6.01,D+
13239,5.8,99.11,37.01,-0.038,0.23,C--
13240,3.567022152,708.5885688,24.83,0.5,-1.68,C--
13241,3.597555678,982.824973,49.68,0.04,-4.36,D++
13242,0.5,197.38,75.73,0.19,-3.61,D+
13243,0,24277.59,9.86,-0.39,-7.76,C-
13244,3.558781411,721.2724862,33.67,0.11,-0.94,C--
13245,3.528057782,752.2802929,48.3,0.54,-4.82,D++
13246,3.47879859,792.5132335,52.59,0.63,-2.87,D++
13247,3.511381366,762.0475961,48.11,0.22,-1.43,D++
13248,3.504202024,765.7302943,74.69,0.264970213,6.750865324,D+
13249,0.39,526.36,42.86,0.04,-11.22,D++
13250,0.39,157.85,70.45,0.34,-1.01,D+
13251,3.22,58.06,81.8,2.17,7.51,D+
13252,0.18,736.7,60.65,-0.03,-10.25,D++
13253,3.689324521,756.0742746,15.11,0.06,8.252709959,C-
13254,3.6752687,864.359314,31.34,1.41,-7.95,C--
13255,3.613411459,756.620543,18.86,1.03,-3.77,C-
13256,1.76,13.4,88.6,0.005,13.97,D
13257,3.529834717,750.0286089,45.05,0.36,-1.29,D++
13258,3.592397519,1940.703938,20.94,0.99,-4.75,C-
13259,3.64401523,1197.328151,37.95,2.16,-7.96,C--
13260,3.543292782,844.5195956,53.02,-0.28,-15.5,D++
13261,0.598,211.985,49.7,0.565,-21.23,D++
13262,3.633015619,887.8873678,41.61,-0.08051185,7.68537588,C--
13263,1.46,142.3,78.56,0.5,-4.79,D+
13264,0.646,1785.461,19.796,0.135,-0.209,C-
13265,1.49,77.66,74.29,-0.06,1.49,D+
13266,3.576385029,633.2222259,32.92,0.04,-0.42,C--
13267,5.285,53.072,71.62,10.87,-69.39,D+
13268,3.685972121,927.5095234,2.151,0.21222241,9.35781022,C-
13269,1.16,153.83,79.78,0.07,-5.93,D+
13270,20.94,59.23,70.92,0.112,71.42,D+
13271,3.598296903,879.121353,66.21,1.11,-8.27,D+
13272,3.569459869,682.0178033,39.61,0.63,-5.09,C--
13273,12.62,27.032,28.12,0.632,-31.87,C--
13274,4.85,25.43,53.1,0.309498326,34.24,D++
13275,3.552832601,791.4916267,58.53,0.22,-18.62,D++
13276,0.097,214.036,30.621,0.081,-2.679,C--
13277,2.02,45.51,65.15,0.36,8.39,D+
13278,3.559354215,764.2064172,51.33,2.15,-9.5,D++
13279,3.504452762,860.179561,58.62,0.27,-2.06,D++
13280,0.35,432.38,50.29,-0.04,-5.28,D++
13281,0.31,415.09,21.68,0.07,-1.17,C-
13282,0.48,168.41,70.84,0,-1.86,D+
13283,3.528709275,742.3250065,68.64,0.16,-2.26,D+
13284,12.57,43.36,76.87,0.303,52.78,D+
13285,3.70484438,871.9842037,0,0.266006423,0,C
13286,3.576914391,738.1704164,88.34,0.45,-11.89,D
13287,0,349.342,61.47,0,-11.47,D++
13288,3.586035092,725.9511294,42.52,-0.13,-6.68,D++
13289,0.13,1714.29,56.93,0.56,-11.2,D++
13290,0.541,118.66,91.63,0.1,-36.42,D
13291,3.566633491,735.1122837,73.65,0.42,-5.38,D+
13292,3.533190524,752.3090938,57.29,0.13,-4.01,D++
13293,0.52,744.7105061,69.95,0.270980888,-14.61,D+
13294,3.551253173,671.1200685,76.14,0.26325419,7.431970905,D+
13295,2.83,7.84,88.42,0,13.72,D
13296,3.55,67.7,46.22,0.74,5.06,D++
13297,3.599601897,855.9528267,55.3,1.05,-7.64,D++
13298,3.569873113,741.3230179,26.22,0.99,-1.75,C--
13299,0.64,248.47,60.12,-0.02,-3.97,D++
13300,3.535494875,899.7575108,43.37,0.07,-3.88,D++
13301,0.32,292.98,48.47,0.08,-3.41,D++
13302,3.573795752,705.4453494,39.08,0.11,-1.71,C--
13303,3.553992435,661.622462,34.42,0.5,-3.09,C--
13304,3.533817132,808.3673303,47.43,1.03,-0.2,D++
13305,0.116,877.294,51.572,0.05,-5.381,D++
13306,3.507586733,754.4278836,46.88,0.36,-2.45,D++
13307,3.571996718,1072.017378,38.09,0,-1.63,C--
13308,36.93,13.34,93.71,-0.35,1155.16,D
13309,3.754778622,1786.707832,48.49,0.150244436,8.20954528,D++
13310,3.136,685.6557683,64.03,1.56,-21.41,D+
13311,3.667435917,943.8817197,68.53,0.03,-5.06,D+
13312,7.83,57.84,76.7,0.88,22.94,D+
13313,3.524442114,756.9780976,41.18,0.36,-3.68,C--
13314,3.516862396,712.3533832,43.28,0.33,-4.31,D++
13315,3.551713104,840.7244915,56.25,0.83,-4.29,D++
13316,3.582842022,789.8556159,72.58,0.73,-7.05,D+
13317,1.11,195.66,61.46,0.05,-4.87,D++
13318,3.521370184,758.9568767,54.43,0.35,-4.02,D++
13319,41.821,89.601,27.25,0.265408869,2.742,C--
13320,0.086,14.241,37.746,0.143,-4.877,C--
13321,1,106.58,34.38,0,-0.18,C--
13322,3.616521057,847.8259245,58.12,0.02,-5.98,D++
13323,0.45,415.05,87.95,-0.01,-10.46,D
13324,0.343,102.235,40.287,0.105,-2.355,C--
13325,25.17,22.64,54.33,-0.61,124.45,D++
13326,3.4929698,763.4683732,67.08,0.62,-3.32,D+
13327,3.88,65.9,44.68,-0.92,4.26,D++
13328,3.536809822,805.8420999,48.49,0.41,-6.08,D++
13329,1.34,124.97,79.34,0.31,-2.15,D+
13330,11.5,80.02,71.17,-0.024,14.28,D+
13331,1.65,57.08,50.69,0.005,5.84,D++
13332,0.74,170.23,69.64,0.15,-3.46,D+
13333,3.627835924,1115.730883,61.25,0.04,-0.91,D++
13334,2.194,67.433,66.97,-0.9,-18.16,D+
13335,3.1,91,79.39,5.28,1.91,D+
13336,2.38,49.86,88.76,0,7.19,D
13337,3.530546967,916.2405208,53.54,0.254901273,8.216042257,D++
13338,2.54,555.99,20.689,0.239,6.582,C-
13339,0.62,265.24,25.06,-0.05,-2.89,C--
13340,0.2,649.48,83.75,0.21,-10.92,D
13341,2.66,241.13,61.39,9,-21.03,D++
13342,0.445,331.028,24.432,0.055,-1.667,C--
13343,3.573335747,716.3113122,74.53,0.5,-7.38,D+
13344,3.604635613,845.609424,47.79,0,-3.34,D++
13345,3.606129239,693.2466115,27.85,0,-6.99,C--
13346,3.08,88.8,71.7,0.36,1.71,D+
13347,1.88,74.98,47.68,0.82,3.04,D++
13348,1.32,99.304,54.55,0.36,0.706,D++
13349,3.619290765,708.2457486,80.13,0.22,-3.98,D+
13350,0.674,84.988,36.013,0.082,-0.365,C--
13351,3.603668224,719.7885241,95.75,0.352941619,11.23857926,D
13352,3.652169004,1453.440381,77.79,1.07,-22.45,D+
13353,3.505417438,753.6144697,46.69,0.41,-2.51,D++
13354,3.33,13.31,42.84,-0.002,24.8,D++
13355,3.519186275,732.1389781,73.69,0.34,-2.1,D+
13356,0.68,164.31,79.78,0.09,-3.96,D+
13357,6.22,37.4,51.95,0.58,41.31,D++
13358,1.16,118.16,62.19,0.57,-1.07,D+
13359,0.11,722.67,86.57,0,-5.79,D
13360,0.02,2097.999,53.83,0.053,-4.808,D++
13361,0.444,1019.069,13.196,0.712,-2.234,C-
13362,2.792,36.933,24.985,0.004,3.377,C--
13363,0.23,3677.82,41.44,0.49,-24.75,C--
13364,1.58,107.34,74.05,0.37,-0.86,D+
13365,0.179,45.392,72.53,0,-1.33,D+
13366,3.567279293,770.9361916,70.97,0.8,-7.08,D+
13367,0.79,271.16,41.79,0.204,-5.97,C--
13368,3.529301655,700.5139139,41.84,0.67,-3.03,D++
13369,0.917,111.211,30.221,0.045,-1.812,C--
13370,3.571028211,688.7733028,40.18,0.81,-6.83,C--
13371,3.543524887,797.6106858,54.26,0.47,-6.22,D++
13372,3.519927258,826.4963316,62.78,0.32,-1.85,D+
13373,3.517648763,821.1308069,51.49,2.71,-10.38,D++
13374,3.560594996,633.9328857,30.34,-0.05,-0.28,C--
13375,3.69113853,939.9192489,75.96,0.04,-3.42,D+
13376,3.605978086,2035.284596,60.78,0.05,-3.13,D++
13377,0.062,1934.561,28.981,0.043,-3.517,C--
13378,3.532427646,813.0676198,69.54,0.41,-6.01,D+
13379,0,532.106,72.71,0.13,-8.74,D+
13380,3.594322808,740.9738739,73.05,0.09,-3.53,D+
13381,3.542574238,654.2366379,33.31,0,-0.38,C--
13382,27.74,30.73,45.29,-1.405,88.14,D++
13383,3.579135845,796.2532918,44.12,1.09,-4.79,D++
13384,5.071,48.573,29.02,0.723,0.423,C--
13385,3.588852365,738.8137709,75.86,0.19,-7.36,D+
13386,3.572534581,823.5454381,62.31,0.2,-5.72,D+
13387,32.19,37.56,14.5,0.429,71.53,C-
13388,5.5,45.72,73.75,0.53,20.15,D+
13389,3.645586687,1204.700936,61.82,0.03,-1.38,D++
13390,0.79,208.98,79.71,0.03,-6.98,D+
13391,3.559677163,848.3893611,55,0.83,-6.42,D++
13392,3.760668326,751.3125006,84.99,-0.01,-11.58,D
13393,3.602540765,719.5999343,28.62,1.26,-2.38,C--
13394,1.37,67.62,63.35,0.04,5.06,D+
13395,3.599834574,647.6820813,32.02,0.25,-3.65,C--
13396,3.52666063,812.8861439,9.27,0.35,-1.81,C-
13397,3.56462298,1598.449886,70.56,0.25034299,6.653639235,D+
13398,3.541820901,874.2599159,25.46,0.161198878,10.88591057,C--
13399,3.557056421,734.5336044,41.15,0.81,-4.23,C--
13400,3.573082793,671.2254365,37.99,0.38,-2.71,C--
13401,1.22,96.63,58.92,0.35,0.21,D++
13402,0.44,50.56,43.58,0.56,1.41,D++
13403,3.573120459,678.9545254,17.83,0.16,-0.53,C-
