id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
13870,1.26,34.431,64.171,0,5.206,C-
13871,0,722.4796793,11.85,0.04,-0.93,C++
13872,3.592245152,759.0940686,37.96,0.09,-4.26,C+
13873,0.35,0,94.71,0,6.35,C--
13874,1.036,122.428,54.852,0.403,-0.908,C
13875,0.61,197,83.55,0.07,-6.24,C--
13876,0.78,344.75,64.27,1.64,-12,C-
13877,7.31,99.82,55.04,1.39,0.06,C
13878,3.516835694,923.6406211,59.39,0.12,-1.72,C-
13879,3.554460249,806.6421277,62.79,0.44,-5.55,C-
13880,3.567845953,654.7282919,35.39,0.02,-0.79,C+
13881,0.95,25.55,81.91,0.01,4.07,C--
13882,3.56952622,745.4324851,78.76,0.37,-6.82,C-
13883,3.620915627,641.6679409,27.78,-0.03,-3.41,C+
13884,3.478892642,802.4646922,54.18,0.35,-3.53,C
13885,15.837,52.344,32.24,0.598,-367.15,C+
13886,1.98,112.87,3.09,0.13,-0.26,C++
13887,4.73,7.36,49.61,0.594,-6.95,C
13888,1.57,110.36,51.16,0.04,-0.56,C
13889,3.578974798,866.6029927,0.78,0.212626587,9.253941131,C++
13890,2.82,77.05,36.51,-0.86,1.16,C+
13891,3.639227005,1047.41178,63.77,-0.12,-0.39,C-
13892,0.35,335.42,57.43,0.21,-3.68,C
13893,3.547927236,894.6533223,49.93,0.08,-0.99,C
13894,3.608217535,899.9682815,51.11,0,-0.83,C
13895,3.618424565,915.6018981,64.82,0,-2.23,C-
13896,3.645769824,840.9269369,73.51,0,-1.22,C-
13897,3.553986223,944.7166539,24.65,0,-11.75,C+
13898,3.59920909,923.5030481,58.79,0,-2.76,C
13899,3.588146496,674.4956009,24.37,0.17,-0.51,C+
13900,4.22,92.32,61.99,1.66,2.22,C-
13901,0.38,367.02,55.26,0,-6.07,C
13902,0.68,143.12,68.35,0.03,-3.73,C-
13903,3.538632408,771.5229685,51.74,0.17,-1.79,C
13904,0.04,364.67,89.23,0.02,-2.17,C--
13905,11.77,105,2.3,0.295756588,-0.03,C++
13906,3.610505179,910.8365579,42.14,0.03,-0.67,C
13907,3.59721928,807.9577428,61.911,0.266370031,7.546940334,C-
13908,3.568990776,705.4182286,25.12,0.22,-1.91,C+
13909,3.603764418,940.6121075,59.26,0,-2.59,C-
13910,1.87,65.89,37.88,1.34,1.76,C+
13911,3.577105201,701.5918536,24.58,0.37,-0.58,C+
13912,4.07,83.27,69.53,-0.7,6.4,C-
13913,0.4,508.81,72.13,-0.02,-9.99,C-
13914,1.96,133.49,60.61,1.24,-5.05,C-
13915,3.555303121,797.3111109,62.55,0.42,-4.05,C-
13916,0.07,1185.71,43.27,-0.01,-2.27,C
13917,3.596752205,618.8480278,31.4,-0.08,-2.75,C+
13918,3.605786646,763.3118225,41.93,-0.27,-3.69,C
13919,3.554681846,712.2260369,38.82,0,-6.8,C+
13920,0,548.321,70.98,-0.03,-9.83,C-
13921,3.509030475,821.0379923,63.57,0.47,-3.77,C-
13922,3.574539534,1085.434529,52.58,0.06,-3.95,C
13923,0.04,2944.47,73.76,0.07,-7.83,C-
13924,3.558653228,822.5864417,52.11,0.1,-1.32,C
13925,3.569694151,815.4930241,60.48,0.7,-7.56,C-
13926,1.58,76.63,62.11,0.04,1.45,C-
13927,3.477850199,696.5705368,13.09,0.11,-0.67,C++
13928,3.538559585,719.4137307,70.337,0.218789122,-0.044,C-
13929,0.01,17640.91,60.96,-0.01,-7.09,C-
13930,3.50192233,760.7631559,68.23,0.3,-3.71,C-
13931,3.09,66.77,61.03,0.01,4.3,C-
13932,3.527385648,924.4104611,59.38,0.57,-4.87,C-
13933,0.15,752.65,53.39,0.03,-7.13,C
13934,4.174,30.34,42.987,-0.001,32.176,C
13935,2.6,53.81,83.06,0.1,40.68,C--
13936,3.562924499,662.6321639,23.56,-0.01,-1.2,C+
13937,0.4,550.28,49.88,0,-6.87,C
13938,0.22,640.73,71.06,0.01,-9.15,C-
13939,3.564187548,869.8624067,53.51,0.255894306,8.803799887,C
13940,0.58,259.63,83.29,0.05,-9.12,C--
13941,3.611947359,760.335281,44.01,0.01,-2.34,C
13942,4.11,116.94,35.83,0.41,-2.52,C+
13943,1.62,74.48,52.91,0.07,2.31,C
13944,3.618567861,1113.437832,60.74,0.04,-7.18,C-
13945,0.45,241.36,75.06,0,-5.02,C-
13946,3.581486523,767.8115166,57.94,0.17,-3.87,C
13947,3.50304269,799.9051067,53.63,0.29,-1.85,C
13948,0.22,290.74,52.93,0,-2.79,C
13949,1.21,52.37,78.56,0.01,5.06,C-
13950,3.510632148,847.4347976,58.313,0.301,-1.447,C
13951,2.89,59.62,80.24,0.03,4.24,C--
13952,0,35200,47.2,-0.21,-6.01,C
13953,3.510371328,739.3656348,47.129,0.18,-2.944,C
13954,0.39,417.31,46.56,0.1,-3.51,C
13955,5.34,50.46,91.2,-1.34,45.73,C--
13956,1.85,116.51,29.68,-0.09,-0.78,C+
13957,3.635883472,1627.385189,64.99,0.05,-4.98,C-
13958,1.74,59.11,68.54,0.32,6.74,C-
13959,6.36,120.58,39.18,0.48,-5.73,C+
13960,12.33,93.07,27.79,0.73,2.84,C+
13961,3.616857775,841.8743306,36.14,2.28,-9.1,C+
13962,1.24,90.39,38.84,0.05,0.32,C+
13963,0.23,18.26,97.49,0.301144671,2.15,C--
13964,0.937,32.064,37.79,0.283425282,1.851,C+
13965,3.526127104,725.5479169,44.36,0.5,-3.69,C
13966,3.502643877,797.2783291,52.62,0.34,-1.77,C
13967,0.23,689.83,52.36,-0.05,-5.92,C
13968,14.45,85.68,13.93,-0.22,3.95,C++
13969,9.59,10.01,61.5,-0.03,54.57,C-
13970,0.25,587.56,55.71,0.01,-7.23,C
13971,0.52,28.57,26.9,0.02,0.48,C+
13972,3.58857274,1331.653368,37.8,1.06,-7.83,C+
13973,0.36,186.39,77.01,0.09,-2.01,C-
13974,0.59,338.25,58.08,0.11,-6.68,C
13975,0.83,176.56,81.24,0.14,-4.57,C--
13976,0,289.578,25.83,0.12,-2.77,C+
13977,3.529929536,723.7061737,44.025,0.457,-5.012,C
13978,3.586237853,819.1075056,40.93,0.03,-1.66,C
13979,0.6,305.34,19.71,0.05,-0.61,C+
13980,0.415,667.9,66.859,0.138,-11.092,C-
13981,0.84,27.33,67.24,0.04,7.84,C-
13982,3.604075172,881.0695703,54.75,0,-0.49,C
13983,3.58042821,915.4243549,61.75,0.08,-2.92,C-
13984,1.29,85.17,70.54,0.12,1.85,C-
13985,3.572230623,708.171548,17.99,0.74,-0.87,C++
13986,0,774.638,79.03,-0.03,-8.44,C-
13987,3.556679075,715.6629778,68.53,0.41,-8.89,C-
13988,3.546269952,782.5985881,68.95,0.27,-5.45,C-
13989,3.41,172.58,49.07,0.28,-10.33,C
13990,3.535739199,885.0293914,38.8,1.02,-1.9,C+
13991,1.83,24.49,85.82,0,19.8,C--
13992,0.74,180.69,69.09,0.18,-3.18,C-
13993,3.548964807,655.715921,17.19,0,0,C++
13994,0.01,18628.57,63.92,0.04,-7.01,C-
13995,3.594037346,801.8479746,42.54,0.01,-2.26,C
13996,4.54,38.31,68.08,0.24,17.96,C-
13997,2.09,53.27,53.79,0.97,6.94,C
13998,3.55558743,838.3183982,69.06,0.23,-4.86,C-
13999,0.23,561.01,73.32,0.09,-7.48,C-
14000,1.19,101.79,86.2,0.07,-0.19,C--
14001,3.54664483,807.8287652,14.302,2.424,-3.048,C++
14002,3.582371374,702.9150291,15.85,0.15,-0.67,C++
14003,3.64865984,697.0607784,47.76,-1.08,-11.08,C
14004,2.77,84.49,59.35,0.22,3.02,C-
14005,3.588795099,872.4474891,34.78,0.282381941,-13.48,C+
14006,3.530802261,718.7136656,42.61,0.71,-0.72,C
14007,0.63,197.04,59.22,0.24,-3.14,C
14008,3.85,30.14,68.91,0.12,16.25,C-
14009,2.68,39.18,66.25,-0.01,9.59,C-
14010,9.3,48.9,63.98,0.038,31.39,C-
14011,3.576727076,660.4606123,38.28,0.12,-3,C+
14012,56.7,49.08,47.21,1.94,-362.11,C+
14013,3.548551913,718.0827093,70.9,0.51,-10.08,C-
14014,9.68,265.97,70.69,0.070195461,-114.33,C-
14015,3.595989129,669.2128233,75.33,0.61,-8.71,C-
14016,0.22,917.59,65.72,0.15,-7.91,C-
14017,3.561544919,920.020293,76.91,0.05,-15.53,C-
14018,2.499,25.991,42.317,0.267481429,22.997,C
14019,0,67.342,30.2,0,-1.09,C+
14020,3.596518404,681.373242,25.56,0.22,-3.11,C+
14021,3.13,62.1,39.94,-0.47,3.14,C
14022,0.26,515.81,70.23,0.03,-8.84,C-
14023,3.492402635,764.1387842,71.75,0.45,-2.99,C-
14024,1.18,536.89,35.53,0.19,-5.68,C+
14025,3.526891698,753.5818692,40.8,0.19,-2.48,C
14026,3.70057843,830.0380216,0.063,0.26907332,0,C++
14027,3.519903655,840.3184956,62.12,0.22,-1.51,C-
14028,0.98,36.02,72.26,0.08,4.97,C-
14029,3.524560386,918.4727856,26.8,0,-8.35,C+
14030,0.47,394.47,53.96,0,-1.79,C
14031,0,902.7956892,30.84,-0.01,-4.39,C+
14032,55.704,58.34,7.542,0.252472643,34.734,C++
14033,2.58,39.96,58.38,-0.01,27.09,C
14034,1.136,55.164,56.466,0.003,2.41,C
14035,3.524062386,1025.243221,62.25,0.2,-1.5,C-
14036,3.578102635,781.6363732,55.6,0.14,-5.53,C
14037,3.586686949,778.1231135,62.02,0.12,-5.45,C-
14038,4.84,55.84,80.53,-0.78,23.79,C--
14039,3.580986816,677.2367821,19.85,-0.21,-0.9,C+
14040,3.5708826,862.0263666,0.126,0.214160218,8.904897808,C++
14041,3.571596294,780.1697635,54.829,0.249837963,7.497838831,C
14042,1.54,137.51,77.17,0.05,-3.56,C-
14043,0.86,63.55,69.31,0.273743269,6.39,C-
14044,7.69,58.82,72.27,-1.87,62.08,C-
14045,3.661872699,845.0547485,44.857,-0.03241194,8.032976733,C
14046,0.41,377.48,50.72,0.1,-4.12,C
14047,3.70484438,871.9842037,0,0.266006423,0,C++
14048,3.587990545,735.1884576,64.94,0.74,-9.07,C-
14049,3.534047089,766.688569,51.9,0.3,-4.64,C
14050,11.1,47.73,69.88,-2.52,63.6,C-
14051,3.592358965,728.0057464,74.75,0.1,-7.49,C-
14052,2.255,14.787,19.745,-0.001,5.514,C+
14053,3.583900396,665.1936495,35.19,0.19,-2.37,C+
14054,3.601805835,648.9933281,28.37,0.14,-1.05,C+
14055,3.66653672,918.2080652,42.26,0.07,-1.02,C
14056,2.44,78.45,82.36,-0.1,3.73,C--
14057,2.505,20.995,37.208,0,17.051,C+
14058,0.43,428.28,65.03,0.02,-7.31,C-
14059,0.55,197.47,65.75,-0.02,-2.91,C-
14060,3.496806747,812.4023558,56.26,0.21,-3.78,C
14061,13.93,85.29,58.55,0.191,8.02,C
14062,3.580683928,695.750782,25.99,0.36,-0.15,C+
14063,2.56,187.845,56.68,0.264651633,-24.68,C
14064,3.473,54.323,63.073,0.039,10.264,C-
14065,13.405,33.725,49.39,-0.537,72.167,C
14066,0.28,450.7,6.54,-0.01,-0.85,C++
14067,0.04,2532.28,83.85,0.03,-9.66,C--
14068,2.38,106.99,83.16,0.1,-1.71,C--
14069,3.787,47.714,34.195,0.224991666,8.253,C+
14070,3.568624175,746.7573641,63.54,0.64,-11.37,C-
14071,10.06,56.3,49.07,0.25,14.23,C
14072,2.11,631.28,51.37,8.42,-16.02,C
14073,2.942,21.255,25.641,0,9.729,C+
14074,1.19,136.59,72.82,0.37,-3.72,C-
14075,1.94,89.07,43.81,0,0.89,C
14076,0.54,126.17,71.53,0.309246064,-1.48,C-
14077,3.592637553,756.8702164,71.16,0.15,-7.31,C-
14078,3.543210133,742.5694148,45.11,1.52,-4.74,C
14079,0.38,674.29,62.46,0.09,-14.63,C-
14080,0.23,727.44,55.25,0.11,-11.58,C
14081,3.531959682,706.0245855,42.51,0.5,-3.5,C
14082,0.63,197.85,67.37,0.06,-4.02,C-
14083,3.608557338,705.6501476,23.06,0.54,-2.49,C+
14084,11.13,61.49,55.75,-0.05,15.8,C
14086,0.044,18.07,50.881,-0.012,-1.112,C
14087,3.555481101,613.4261004,30.63,0.02,-0.2,C+
14088,0.72,155.29,62.06,0.05,-2.42,C-
14089,0.07,3.84,92.79,0,1.35,C--
14090,3.546779539,749.170672,46.74,0.2,-5.71,C
14091,15.05,32.27,34.95,1.87,18.19,C+
14092,3.505669275,806.7976492,64.63,0.35,-2.97,C-
14093,3.592357723,676.2483803,36.55,0.15,-1.55,C+
14094,3.677411495,782.2823709,5.107,10.209,-3.242,C++
14095,0.51,286.35,56.23,0.307061341,-11.62,C
14096,3.535685358,769.229264,72.54,0.48,-7.81,C-
14097,0.351,12.014,68.77,0.282568641,-0.41,C-
14098,0.5,73.237,56.19,-0.059,-1.66,C
14099,0,830.5343424,15.7,-0.02,-2.14,C++
14100,3.578238261,1024.320906,52.37,0.07,-1.44,C
14101,3.559816428,777.0273808,69.9,0.63,-7.12,C-
14102,0,5087.817,44.88,1.67,-5.42,C
14103,3.506240067,920.659806,39.15,2.31,-34.36,C+
14104,0,742.7420949,33.19,0,-0.95,C+
14105,3.569048032,686.3339037,37.6,0.61,-2.35,C+
14106,1.57,422.64,64.23,2.75,-33.82,C-
14107,8.483,29.507,24.19,-0.175,18.467,C+
14108,0.42,370.6,75.37,0.02,-9.05,C-
14109,3.615691594,702.494647,21.14,0.5,-2.74,C+
14110,0,39900,33.7,0,-3.78,C+
14111,5.467,46.89,31.105,-0.004,19.45,C+
14112,6.97,61.6,62.44,0.7,11.1,C-
14113,2.243,18.538,66.04,0,-11.9,C-
14114,3.567438406,748.6593463,19.23,1.73,-2.86,C++
14115,3.983331707,404.0355326,80.87,0.488603111,11.11133423,C--
14116,0.4,331.09,69.91,-0.01,-6.32,C-
14117,3.618166813,808.2105142,42.2,-0.02,-0.49,C
14118,1.22,95.64,66.29,0,0.31,C-
14119,0.46,298.59,51.12,0.03,-5.58,C
14120,3.531636125,790.4650432,61.54,0.15,-2.98,C-
14121,2.99,81.21,40.43,0.282569493,2.61,C
14122,3.565619948,835.4198666,65.29,0.2,-6.87,C-
14123,3.524019678,744.4487512,48.11,0.26,-4.01,C
14124,3.571554213,667.422254,18.28,-0.07,-1.05,C++
14125,3.561489856,638.0589427,32.44,-0.02,-0.96,C+
14126,3.578238261,1024.320906,52.42,0.07,-1.2,C
14127,4.5,2119.69,1.43,7.31,-191.31,B--
14128,0.75,137.53,56.02,0.07,-1.71,C
14129,3.496824723,754.0513172,68.88,0.44,-2.69,C-
14130,4.07,66.178,53.86,0.12,-63.22,C
14131,3.642545503,774.4828773,75.02,0,-4.97,C-
14132,4.02,39.64,70.43,-0.07,18.86,C-
14133,5.94,72.95,36.11,0.61,2.36,C+
14134,3.498925438,830.1624625,55.4,0.4,-1.87,C
14135,3.641464198,853.0870234,42.684,-0.037963532,7.75092722,C
14136,3.550187928,725.9003111,69.98,0.35,-10.83,C-
14137,0,573.222,63.71,0.05,-8.6,C-
14138,0.209,96.292,26.631,0.001,-1.008,C+
14139,3.563895833,2081.327007,49.19,0.01,-1.59,C
14140,1.26,85.26,47.24,-0.04,0.97,C
14141,3.60929498,814.4321204,12.9,0.521,-5.026,C++
14142,0.63,155.83,79.86,0.03,-3.13,C--
14143,3.588617458,2787.395639,59.73,0.05,-1.58,C-
14144,0.17,1381.25,59.07,-0.08,-11.37,C
14145,3.579932606,702.2702731,67.85,0.68,-9.26,C-
14146,3.568091526,731.537267,33.23,0.4,-1.26,C+
14147,1.091,123.53,49.223,0.339,0.117,C
14148,3.602855707,1370.628524,46.27,0.05,-2.34,C
14149,1.39,79.49,59.97,0.04,1.94,C-
14150,0.12,1326.17,56.33,-0.01,-8.16,C
14151,5.686,55.128,38.966,0.011,14.608,C
14152,3.575749555,662.3892657,29.75,0.3,-0.68,C+
14153,1.737,35.597,43.808,0.021,8.79,C
14154,3.659205906,715.8387013,33.25,0.88,-4.31,C+
14155,3.61016261,709.8887225,53.226,0.259731847,11.01102221,C
14156,3.498626513,855.7918976,68.75,0.34,-2.62,C-
14157,3.601492414,2675.213965,63.53,0.05,-1.25,C-
14158,2.7,12.32,43.82,-0.01,14.14,C
14159,0.003,1382.966173,0.83,2.85,20.17445616,C++
14160,1,115.32,80.09,0.14,-3.01,C--
14161,2.591,26.67,29.937,0,8.724,C+
14162,3.65037238,823.9871146,27.48,-0.31,-5.92,C+
14163,0.21,679.21,79.5,0.05,-8.44,C--
14164,1.06,97.62,74.3,0.49,0.31,C-
14165,3.514358726,871.8948855,60.1,0.3,-2.58,C-
14166,36.9,17.93,30.86,0.03,34.84,C+
14167,1.98,64.35,72.7,0.13,4.48,C-
14168,4.95,71.04,51.61,1.43,13.02,C
14169,1.59,169.6,55.07,0.28338641,-4.95,C
14170,0,370.382,9.16,0,-4.84,C++
14171,4.03,35.58,69.26,0.33,13.03,C-
14172,17.73,20.09,47.32,0.04,68.82,C
14173,48.73,102.66,7.14,6.56,-0.64,C++
14174,0.12,956.52,63.65,0.07,-4.41,C-
14175,0.12,1503.64,57.18,0,-7.42,C
14176,0.57,252.11,35.22,0.33,-3.05,C+
14177,1.745,51.432,52.613,0.08,6.558,C
14178,0.49,301.08,55.36,0.15,-4.9,C
14179,0.38,216.23,46.52,0.52,-1.79,C
14180,3.58549159,840.2703837,64.1,1.04,-7.98,C-
14181,3.645416104,646.5240325,29.86,0.82,-6.54,C+
14182,16.81,43.91,24.01,0.052,12.06,C+
14183,16.532,2216.683,21.894,2.058,-26.867,C+
14184,1.133,18398.907,44.591,0.018,-1.557,C
14185,3.516802463,1056.077543,76.39,1.44,-12.92,C-
14186,3.569399797,666.856588,37.48,0.18,-1.87,C+
14187,0.94,130.65,65.04,0.15,-1.82,C-
14188,0.26,257.01,56.73,0.15,-3.34,C
14189,0.27,411.54,30.98,0.21,-2.1,C+
14190,26.926,87.809,15.955,-2.32,2.991,C++
14191,0.1,816.28,58.18,0,-4.28,C
14192,3.561432137,791.6084275,63.34,0.23,-4.89,C-
14193,0.8,172.83,72.04,0,-3.71,C-
14194,2.39,56.495,38.15,0.2712514,-7.41,C+
14195,3.554753804,715.7402652,70.01,0.39,-8.45,C-
14196,12.13,46.11,36.68,0.95,21.67,C+
14197,5.09,26.63,69.14,0.25,22.82,C-
14198,3.571571374,746.1175061,17.34,1.34,-2.29,C++
14199,0.19,825.59,77.55,0.04,-11.81,C-
14200,2.13,827.2695913,13.11,0.272432399,-2.7,C++
14201,0.67,161.94,67.43,0.01,-2.39,C-
14202,23.24,56.48,80.29,0.11,68.95,C--
14203,0.85,154.32,78.41,0.06,-3.2,C-
14204,6.6,70.43,52.78,0.02,9.81,C
14205,0.3,140.63,28.87,0,-0.65,C+
14206,3.552960328,818.5124061,53.988,0.25658799,7.963953568,C
14207,1.99,182.59,61.16,1.25,-10.74,C-
14208,3.63597578,908.3874776,1.44,0.213127314,8.856851678,C++
14209,3.97,32.02,78.51,0.02,13.75,C-
14210,0.2,570.99,40.67,0.03,-3.99,C
14211,0.91,103.43,65.98,0.09,-0.22,C-
14212,2.03,83.67,69.27,0,3.16,C-
14213,1.06,176.24,45.65,-0.02,-3.12,C
14214,0.6,242.68,25.27,0.399,-0.93,C+
14215,3.574595785,943.309909,59.63,-0.54,-2.69,C-
14216,1.364,80.553,62.115,-0.037,1.117,C-
14217,3.522326548,775.3810122,52.48,0.16,-2.05,C
14218,13.136,32.937,52.742,1.378,56.022,C
14219,3.554156029,719.8586974,34.1,2.51,-2.29,C+
14220,3.595933544,752.5436615,72.09,0.09,-1.4,C-
14221,0.9,144.4,69.15,0.01,-2.73,C-
14222,11.36,94.89,24.69,0.21,1.42,C+
14223,3.576356284,773.3306466,52.96,0.27,-8.67,C
14224,3.593320747,664.5365946,36.19,0,-2.43,C+
14225,3.537855166,836.3969169,58.17,0.27,-4.55,C
14226,3.571741738,882.3581398,57.75,0.09,-1.39,C
14227,0.55,352.5,14.71,0.46,-1,C++
14228,2.733,25.235,22.43,-0.014,-25.07,C+
14229,3.541319193,735.5798925,68.51,0.59,-7.66,C-
14230,0.9,112.08,71.01,0.06,-0.76,C-
14231,3.533774785,749.9847531,46.97,0.47,-5.46,C
14232,0,238.296,38.76,0,-4.65,C+
14233,0.14,1074.84,58.1,-0.01,-9.2,C
14234,3.583318105,743.7547925,70.26,0.1,-1.74,C-
14235,3.633989109,1095.216137,65.3,0.04,-1.55,C-
14236,3.606154925,701.7593686,42.85,0.73,-7.59,C
14237,3.577856293,713.3799752,19.14,0.39,-0.73,C++
14238,0.49,327.13,53.8,0.48,-6.54,C
14239,2.65,173.64,50.68,-0.19,-6.98,C
14240,0.28,920.89,45.24,-0.06,-12.76,C
14241,0.201,10.023,18.637,0.003,-1.647,C++
14242,3.527942612,804.5956553,61.48,0.16,-1.71,C-
14243,9.58,71.82,33.7,3.42,13.28,C+
14244,3.598483451,856.1522081,66.74,0.02,-2.63,C-
14245,2,157.89,56.25,0.72,-8.59,C
14246,0.2,1161.95,55.68,-0.07,-15.58,C
14247,0.18,727.93,61.61,0,-6.31,C-
14248,0,171800,63.43,-0.05,-7.02,C-
14249,3.614176318,948.2823467,59.87,-0.11,-2.68,C-
14250,0.96,166.59,44.4,0.2,-2.56,C
14251,3.656822712,653.3751368,32.68,0.41,-7.24,C+
14252,1.62,76.54,80.19,0.01,4.11,C--
14253,3.633579172,840.8728259,54.548,1.078,-9.863,C
14254,0.18,474.53,84.16,0.09,-2.37,C--
14255,3.518568661,829.99168,62.95,0.41,-1.57,C-
14256,3.534282111,735.0972363,47.42,0.9,-3.98,C
14257,1.41,78.69,71.5,0.62,1.99,C-
14258,3.60635829,728.115014,82.12,0.54,-5.08,C--
14259,1.25,103.96,63.64,0,-0.31,C-
14260,1.22,77.81,86.05,-0.09,2.23,C--
14261,3.504316348,725.2972879,45.23,0.31,-2.91,C
14262,3.552353918,709.5437125,73.23,0.59,-7.39,C-
14263,0,377.24,72.5,-0.03,-10.27,C-
14264,0.05,1405,51.89,0,-3.7,C
14265,14.059,66.797,17.166,0.413,15.372,C++
14266,3.530437373,813.8679029,53.73,0.39,-5.75,C
14267,4.36,31.15,64.55,0.05,39.05,C-
14268,0.18,765.22,63.81,0,-7.92,C-
14269,2.94,23.2,62.49,0.02,11.1,C-
14270,3.560400242,679.4850361,36.01,0.73,-0.95,C+
14271,7.68,19.82,54.08,0,33.21,C
14272,3.19,42.47,52.02,0.17,8.85,C
14273,3.578724918,676.2892041,20.21,0.156,-0.323,C+
14274,1.19,179.73,67.37,0.06,-6.65,C-
14275,3.570816448,637.207756,30.3,-0.01,-1.12,C+
14276,0.32,425,39.01,0.04,-4.38,C+
14277,1.92,43.78,64.11,0.28,8.26,C-
14278,3.534641865,849.3712214,27.805,0.167936201,10.20662611,C+
14279,0.24,355.64,60.11,0.33,-3.95,C-
14280,3.502861168,797.0325481,52.32,0.25,-2.15,C
14281,3.49284437,811.5204857,56.01,0.22,-2.6,C
14282,0.36,358.33,33.75,1.92,-4.36,C+
14283,3.637678831,959.3282826,30.69,0.07,-0.3,C+
14284,0.1,1250.55,41.22,0,-2.88,C
14285,3.472125373,810.666921,55.06,0.65,-3.72,C
14286,1.2,50,82.09,0.08,4.93,C--
14287,0.41,345.66,60.76,0.08,-7.35,C-
14288,14.32,49.09,42.4,1.59,36.46,C
14289,3.575079907,875.9525522,55.17,0.271277075,-25.04,C
14290,4.401,39.854,44.06,-0.472144335,24.288,C
14291,3.540884279,718.6143783,44.45,0.43,-6.25,C
14292,9.52,56,73.99,0.02,56.48,C-
14293,0.35,328.15,63.22,0.06,-5.95,C-
14294,3.617616734,732.993618,38.31,-0.19,-3.89,C+
14295,3.589294236,2762.577876,62.19,0.05,-0.74,C-
14296,1.02,122.71,41.9,0.25,-1.05,C
14297,3.621190525,34986.86918,9.5,0,-12.86,C++
14298,3.631945219,820.7633172,10.94,7.39,-2.07,C++
14299,3.18,56.793,84.44,0.41,4.492,C--
14300,3.752,25.124,22.642,0.001,8.704,C+
14301,3.603584472,723.6388178,21.23,0.81,-3.12,C+
14302,0,813.5967618,36.61,-0.01,-8.22,C+
14303,3.515261673,754.219519,46.09,0.34,-2.42,C
14304,0.62,88.93,79.92,0.02,0.58,C--
14305,3.576900415,674.1879382,36.84,0.32,-2.48,C+
14306,0.13,1834.25,59.75,0,-10.62,C-
14307,3.622791553,923.8755163,57.5,-0.08,-0.91,C
14308,3.549381876,773.3775917,68.44,0.33,-5.53,C-
14309,1.36,254.78,59.17,0.297062761,-9.46,C
14310,0.32,172.47,68.86,0.02,-0.98,C-
14311,0.69,239.05,81.98,0.25,-7.57,C--
14312,0.09,161.43,70.6,0,-0.57,C-
14313,3.658438485,782.2345193,0.222,-5.431,-1.915,C++
14314,0.88,151.91,74.75,0.87,-3.73,C-
14315,3.520914965,1736.861217,46.409,0.099942506,6.934472122,C
14316,5.467,2167.262,47.573,0.594,46.885,C
14317,3.525052019,804.9679731,63.29,0.2,-3.37,C-
14318,3.591273448,698.6248806,53.454,0.257525407,10.15112384,C
14319,9.12,55.16,76.37,0,45.01,C-
14320,3.569969535,867.0659222,65.4,0.13,-5.42,C-
14321,3.597212664,790.724066,55.64,0.95,-10.96,C
14322,3.49341588,846.2716036,58.51,0.67,-3.78,C
14323,3.5912871,843.7529198,54.66,3.74,-5.6,C
14324,1.69,42.2,55.58,0.01,13.02,C
14325,3.597949096,715.3078735,15.72,0.64,-2.2,C++
14326,0.97,29.91,28.25,0,3.91,C+
14327,3.566376871,829.6734505,35.93,0.283032672,-12.73,C+
14328,3.718283125,718.4477998,49.377,0.221267313,8.525958716,C
14329,3.494187595,859.8883682,60.43,0.65,-3.38,C-
14330,0.54,238.38,51.46,0.08,-5.43,C
14331,3.62535822,1046.664047,55.61,0.03,-7.08,C
14332,3.520969293,829.8003686,60.05,0.6,-0.49,C-
14333,0,139.768,35.98,0.046,-0.45,C+
14334,1.97,1443.511,47.38,1.303,-22.2,C
14335,3.515089456,755.7342495,46.04,0.46,-2.24,C
14336,22.523,44.688,32.089,0.241,17.554,C+
14337,3.061,10.429,35.696,0,17.88,C+
14338,3.568363038,845.7343392,47.87,0.08,-3.2,C
14339,18.31,65.54,34,0.03,43.35,C+
14340,0,763.7427792,38.738,0,0,C+
14341,3.491136366,866.5291697,58.055,0.489,-2.468,C
14342,5.4,66.79,76.87,-0.52,26.16,C-
14343,3.577494617,738.0402182,76.3,0.39,-5.7,C-
14344,3.585402909,729.6064461,74.51,0.5,-5.6,C-
14345,1.45,118.47,70.14,0,-1.42,C-
14346,3.623179437,821.7996023,44.85,0,-1.37,C
14347,6.932,13.115,38.706,0.266546036,51.253,C
14348,3.526327454,752.6291133,62.91,2.94,-40.72,C-
14349,3.84,68.26,58.59,-0.079,8.98,C
14350,0,281.633,37.6,0.09,-5.79,C+
14351,2.18,49.41,52.86,0.1,19.57,C
14352,1.826,5.87,34.366,0,8.219,C+
14353,3.692154502,907.8313085,72.87,0,-1.46,C-
14354,11.38,53,38.49,0.068,28.3,C
14355,1.79,87.42,51.48,-0.07,0.77,C
14356,3.560133556,740.0288497,66.54,0.42,-8.62,C-
14357,3.545238298,695.458533,45.47,0.11,-2.19,C
14358,4.25,124.66,49.07,4.07,-2.82,C
14359,3.527816345,874.5059994,50.97,1.05,-2.17,C
14360,3.552634589,873.6573112,24.95,0.172498663,10.36762831,C+
14361,1.86,23.86,44.65,0,5.27,C
14362,0.37,152.92,79.45,0.02,-1.4,C--
14363,4.37,120.29,61.15,0.69,-5.58,C-
