id,impaired_loans_divide_by_gross_customer_loans_advances,loan_loss_reserves_divide_by_impaired_loans,customer_loans_advances_divide_by_total_assets,net_charge_offs_divide_by_average_gross_customer_loans_advances,unreserved_impaired_loans_divide_by_equity,credit rank
14325,3.561128143,744.5191041,19.03,1.69,-2.32,C+
14326,1.63,12.53,30.85,0,8.52,C
14327,3.580031537,834.6669013,41.03,0.283257296,-10.2,C
14328,3.605440045,770.9527937,61.07,0.26567736,7.79649439,C-
14329,3.502073465,771.847062,67.42,0.48,-2.41,C--
14330,1.14,117.07,50.89,0.06,-1.39,C-
14331,3.615552181,843.7190553,61.96,0,-6.75,C-
14332,3.506954012,799.3503209,48.37,0.65,-1.18,C-
14333,0,139.768,54.56,0.046,-0.47,C-
14334,1.45,1443.511,53.7,1.303,-17.32,C-
14335,3.492097877,838.1686028,55.4,0.44,-2.3,C-
14336,39.48,105.7,15.14,3.24,-1.27,C+
14337,1.88,22.42,44.35,0,9.55,C
14338,3.528108895,730.7413547,44.19,0.4,-3.44,C
14339,20.25,52.48,34.94,0.05,78.15,C
14340,0,643.1337325,97.65,0,0,D++
14341,3.581193,856.5397945,55.2,1.32,-7.95,C-
14342,7.32,62.38,79.4,-0.52,29.72,C--
14343,3.592831713,736.0725659,78.17,0.47,-5.59,C--
14344,3.587380426,685.1173627,78.33,0.75,-4.1,C--
14345,1.39,119.89,73.42,-0.02,-1.39,C--
14346,3.615688598,929.8330458,64.42,0,-1.43,C-
14347,5.61,6.43,46.75,0.279093394,45.39,C-
14348,3.428982153,1235.314917,94.39,2.16,-56.85,D++
14349,4.55,57.63,58.58,-0.079,13.52,C-
14350,0.4,366.85,40.43,-0.03,-3.52,C
14351,3.08,43.09,55.04,-0.02,31.61,C-
14352,3.13,11.08,48.03,0,19.61,C-
14353,3.699015139,813.6343939,85.24,0,-1.49,D++
14354,1.531,161.103,45.927,0.068,-3.665,C-
14355,1.44,112.9,52.52,-0.02,-0.62,C-
14356,3.571445072,906.7132312,75.07,0.4,-7.01,C--
14357,3.497065281,793.2733756,51.02,0.22,-2.16,C-
14358,11.42,60.24,60.28,0.407,15.69,C-
14359,3.567358061,974.5847037,64.18,1.23,-5.53,C-
14360,3.623315325,870.3977874,37.89,-0.094952464,7.517132737,C
14361,1.34,30.17,55.19,0,4.1,C-
14362,0.85,63.57,81.67,0,2.22,C--
14363,2.62,180.92,60.5,0.308,-11.89,C-
14364,1.73,45.99,43.16,0.03,2.55,C
14365,3.61,30.99,50.13,0.22,17.46,C-
14366,3.6,111.57,16.22,3.59,-0.68,C+
14367,3.765396673,954.7812349,76.56,0.018026503,-264.93,C--
14368,4.72,73.98,68.08,0.14,4.26,C--
14369,3.584850293,678.608134,36.88,-0.53,-4.85,C
14370,0.38,403.01,56.83,0.19,-4.87,C-
14371,0.97,43.04,38.83,0.01,1.98,C
14372,0,203500,80.56,-0.46,-10.15,C-
14373,1.38,654.81,17.85,-0.01,-8.5,C+
14374,3.570950037,787.975303,57.02,0.79,-7.35,C-
14375,3.608725118,900.1985846,53.09,0.02,-0.66,C-
14376,0.66,51.09,79.54,0.01,1.75,C--
14377,0.25,968.17,61.1,-0.58,-8.1,C-
14378,3.556118207,772.0156111,23.28,1.64,-0.65,C+
14379,3.573012763,791.834441,64.32,0.19,-4.95,C-
14380,47.16,38.65,61.39,4.13,162.92,C-
14381,0.59,184.38,64.21,0.04,-3.36,C-
14382,3.512460773,813.7117335,63.79,0.32,-1.9,C-
14383,26.7,137.87,57.54,0.796,-67.46,C-
14384,1.06,81.29,77.05,0,1.62,C--
14385,0.63,211.45,81.25,0.01,-5.04,C--
14386,3.73,37.79,57.64,0.12,10.61,C-
14387,1.3,60.2,75.71,0.17,3.2,C--
14388,0.07,1724.73,67.78,0.08,-6.36,C--
14389,1.36,237.83,51.27,0.38,-15.05,C-
14390,3.508398542,945.8413677,71,2.62,-12.69,C--
14391,3.593412425,737.8853351,80.59,0.59,-6.51,C--
14392,0.81,317.98,73.74,0.15,-12.13,C--
14393,0.17,1286.18,72.79,0.34,-9.29,C--
14394,3.522497771,739.4732674,73.04,0.26,-2.43,C--
14395,3.601785068,2689.27115,62.84,0.05,-0.91,C-
14396,3.566841173,667.8638839,34.31,-0.04,-4.61,C
14397,5.75,906.6101984,69.41,0.2,-1.401,C--
14398,3.509782277,823.3909273,47.45,1,-3.92,C-
14399,0.02,11300,44.72,0,-11.4,C
14400,3.593238903,876.9486725,65.99,1.01,-7.47,C--
14401,3.533370905,900.6608205,55.87,0.98,-2.2,C-
14402,0.78,171.56,68.78,-0.02,-3.88,C--
14403,1.97,60.64,86.12,-0.24,6.6,D++
14404,0.72,160.71,56.1,0.07,-2.3,C-
14405,0.04,3549.02,82.16,-0.05,-6.12,C--
14406,3.554658516,963.6324518,62.25,0.18,-8.08,C-
14407,1.39,192.13,60.75,0.304972296,-10.38,C-
14408,3.63,99.64,66.21,-0.1,0.06,C--
14409,1.28,182.03,54.14,0.06,-3.28,C-
14410,3.506349058,772.0021412,74.58,0.260013137,6.750050912,C--
14411,3.526251938,775.4281331,70.72,0.63,-4.18,C--
14412,0.99,215.44,80.28,0.04,-6.14,C--
14413,3.644479327,766.7095882,86.94,0.15,-6.76,D++
14414,2.47,10.37,43.17,0.189956763,16.54,C
14415,3.650763475,850.4347069,73.42,0.04,-4.63,C--
14416,0,118.671,65.93,0,-9.68,C--
14417,3.50832554,822.4529407,43.28,0.74,-2.62,C
14418,0,1821.961,39.43,-0.01,-10.4,C
14419,0.34,226.09,52.51,-0.01,-1.85,C-
14420,3.524994916,787.028291,49.31,0.63,-5.27,C-
14421,2.88,103.61,53.97,0.38,-0.64,C-
14422,3.516236979,841.5191177,57.6,0.18,-1.19,C-
14423,3.606199048,905.2433965,51.2,0.02,-1.02,C-
14424,3.551005281,875.213222,53.53,0.255524462,8.743334307,C-
14425,3.09,51.64,58.79,0.56,9.72,C-
14426,6.59,59.33,88.28,-0.268,35.19,D++
14427,2.288,43.287,54.158,0.312,16.869,C-
14428,0,748.32,55.69,0.01,-9.64,C-
14429,0.02,4333.33,40.82,0.14,-4.97,C
14430,0.786,25.763,51.358,0.222,2.523,C-
14431,0.22,778.9,58.39,0.2,-9.09,C-
14432,0.54,140.98,77.55,0.03,-1.13,C--
14433,3.26,95.67,72.23,-0.42,0.69,C--
14434,3.570058996,675.9967306,36.74,0,-1.38,C
14435,0.22,540.4,68.36,0.03,-7.45,C--
14436,1.54,81.67,38.36,0.11,0.65,C
14437,1.28,39.937,23.28,0.267123284,0,C+
14438,3.548230432,846.4213527,61.08,0.34,-5.27,C-
14439,2.88,58.5,43.6,0.268021358,5.1,C
14440,1.3,70.27,73.56,0.08,2.78,C--
14441,0,67966.67,77.43,0,-6.92,C--
14442,0.55,98.94,71.96,0.02,0.03,C--
14443,2.28,132.02,49.02,0.280466507,-3.76,C-
14444,0.64,270.95,50.24,1.17,-4.33,C-
14445,0.3,634.01,36.85,0,-5.52,C
14446,3.573968611,603.4400002,80.27,0.328874891,6.727121017,C--
14447,4.88,69.53,55.47,0.266395793,7.34,C-
14448,2.775,80.376,0.17,0.313,0,C++
14449,2.43,23.87,54.3,0.01,13.49,C-
14450,0.16,709.79,39.43,-0.05,-3.29,C
14451,3.584718766,665.890186,28.52,0.8,-3.87,C
14452,6.88,75.16,77.62,0.1,20.4,C--
14453,3.55635137,653.7142913,17.23,0.04,-1.16,C+
14454,3.563007006,731.4839139,72.8,0.76,-10.74,C--
14455,3.502861168,797.0325481,52.75,0.27,-2.17,C-
14456,0.03,2961.21,66.96,0.07,-6.9,C--
14457,3.668448231,765.0994644,80.92,0,-29.19,C--
14458,5.58,44.55,23.07,0,7.68,C+
14459,3.615710128,779.0281801,69.26,-0.05,-16.14,C--
14460,3.590073885,859.1762503,71.08,0.08,-2.33,C--
14461,3.599472461,930.7201256,58.48,0,-3.58,C-
14462,3.59821019,775.4470922,57.13,0.249525614,7.388957635,C-
14463,4.95,1.526,44.56,0.047,3.649,C
14464,9.4,57.15,72.68,0.09,35.53,C--
14465,0.53,70.07,35.86,0.03,1.3,C
14466,3.600817085,665.8391937,76.41,0.26523333,7.193467597,C--
14467,3.627892485,795.2563383,58.53,-0.19,-9.18,C-
14468,0.18,389.81,66.93,-0.01,-2.69,C--
14469,3.564446236,724.5645287,79.09,0.76,-14.74,C--
14470,3.599450897,954.2834037,65.43,0,-0.8,C--
14471,2.45,21.62,71.4,0.03,25.8,C--
14472,3.621909774,728.9744279,81.62,0.44,-5.38,C--
14473,0.88,47.71,57.58,0,2.21,C-
14474,7.25,35.11,71.09,0.290027103,95.07,C--
14475,3.615734292,1085.947307,33.52,12.82,-53.06,C
14476,3.571394208,735.8338597,77.07,0.6,-6.33,C--
14477,3.609460694,824.6436447,51.29,0,-6.46,C-
14478,3.62384955,732.1013548,83,0.16,-7.74,C--
14479,3.618809227,722.9147274,35.14,0.08,-1,C
14480,3.539527274,704.2922252,46.53,0.71,-4.05,C-
14481,3.562989998,747.1223089,63.8,0.269028409,7.389890126,C-
14482,0.86,171.83,53.61,0.37,-1.99,C-
14483,1.19,104.5,68.75,0.02,-0.3,C--
14484,0.87,115.07,66.66,0.35,-0.62,C--
14485,3.61117329,738.9456016,79.42,0.28,-4.48,C--
14486,0,6.06,74.8,0,-7.44,C--
14487,0.65,640.23,69.83,0.26,-20.99,C--
14488,0.69,172.83,70.17,0.14,-3.39,C--
14489,3.719903854,784.7741043,86.6,-0.02,-2.52,D++
14490,0.92,54.42,72.81,0,3.54,C--
14491,3.617971339,854.6249361,46.49,0,-1.65,C-
14492,5.19,49.2,68.19,0.25292123,18.64,C--
14493,0.61,44.25,62.25,0.03,1.35,C-
14494,0,865.871,72.2,0.24,-7.91,C--
14495,0.44,549.14,89.14,1.36,-11.54,D++
14496,2.29,48.08,54.35,1.05,7.99,C-
14497,3.584488637,711.3073486,24.15,0.61,-2.29,C+
14498,3.620837481,764.4690401,81.62,0.27,-5.6,C--
14499,37.62,112.06,28.52,4.01,-14.3,C
14500,0.11,341.69,70.06,-0.01,-1.9,C--
14501,3.63836816,673.3848107,37.35,-1.18,-3.51,C
14502,0.42,384.2,58.54,0.01,-6.85,C-
14503,3.594089648,1359.001034,45.52,0.05,-0.89,C-
14504,3.29,52,62.84,0.01,10.28,C-
14505,5.62,128.8,69.08,0.328020431,-4.77,C--
14506,2.75,113.6,68.56,0.52,-1.68,C--
14507,3.561224125,646.4679175,28.49,0,-0.8,C
14508,0.26,584.44,60.06,0.39,-6.77,C-
14509,0.35,288.81,74.85,-0.02,-5.88,C--
14510,5.62,57.42,81.94,-1.63,12.19,C--
14511,5.1,58.14,73.86,0.2,19.04,C--
14512,1.27,297.13,67.58,-0.02,-14.61,C--
14513,2.08,79.22,75.13,-0.08,2.51,C--
14514,0.46,286.67,73.46,0.05,-4.38,C--
14515,0.49,104.34,72.89,0,-0.12,C--
14516,0.76,241.03,27.85,0.03,-2.25,C
14517,11.94,79.46,34.65,6.49,10.98,C
14518,0.86,102.73,82.57,0.39,-0.22,C--
14519,3.52227111,775.9816567,55.41,0.51,-4.72,C-
14520,0.35,319.26,72.5,-0.09,-4.56,C--
14521,9.8,114.74,71.78,0.255845302,-8.7,C--
14522,3.58536457,658.7094958,30.05,0.2,-1.16,C
14523,13.24,84.91,59.87,0.45,10.99,C-
14524,0,15921.626,73.51,-0.26,-11.98,C--
14525,0.25,282.9,66.35,0.01,-2.79,C--
14526,0.64,93.53,65,0.18,0.24,C-
14527,3.646182388,765.793637,83.35,0.09,-3.55,C--
14528,3.553134906,774.5991505,63.4,0.5,-4.28,C-
14529,3.609176729,1209.580292,76.85,1.24,-14.11,C--
14530,0.01,17464.71,77.42,0.34,-16.75,C--
14531,2.79,25.96,71.38,0.01,16.7,C--
14532,0.12,683.33,68.46,0.01,-5.2,C--
14533,5.65,71.6,56.65,1.09,7.95,C-
14534,3.552673867,694.0852312,77.95,0.289258782,6.890029682,C--
14535,3.558620902,772.6192035,64.33,0.72,-5.45,C-
14536,3.554182433,651.3746129,23.81,0,-0.73,C+
14537,0.43,36.02,87.63,-0.01,4.97,D++
14538,3.55930302,701.7059441,44.23,1.55,-9.63,C
14539,0.78,321.49,63.12,-0.76,-9.57,C-
14540,1.71,240.08,41.94,0.46,-20.23,C
14541,3.561011695,776.5376333,43.82,1.05,-6.66,C
14542,3.570457599,855.1303641,23.31,1.26,-2.09,C+
14543,7.06,91.12,44.74,0.14,5.89,C
14544,3.579919913,1123.843015,85.67,1.06,-6.9,D++
14545,0,1328.051,76.02,0.06,-8.01,C--
14546,4,714.3163495,28.82,0.224255679,6.952778297,C
14547,3.55,143.97,49.89,4.23,-4.2,C-
14548,0.92,171.43,66.1,-0.04,-2.8,C--
14549,3.541121178,875.7527552,60.4,0.23,-6.69,C-
14550,3.476020019,2753.960794,25.14,-5.43,-33.35,C+
14551,3.568801321,729.8927973,38.86,0.11,-0.68,C
14552,1.03,139.27,68.02,0.87,-2.08,C--
14553,3.555050215,690.7082042,38.66,0.24,-2.57,C
14554,0,743404.07,16.09,0.981,-3.9,B+
14555,5.29,89.48,24.16,0.75,0.51,C+
14556,0.53,331.89,58.99,0.15,-4.48,C-
14557,3.532787457,811.1163204,70.53,0.39,-4.82,C--
14558,3.544625792,703.8329249,42.32,0.22,-1.73,C
14559,0.01,16262.5,73.7,0.02,-10.21,C--
14560,3.71,29.85,42.64,-0.01,18.98,C
14561,3.536323472,769.9688816,69.37,0.47,-5.27,C--
14562,3.574319413,651.3856578,34.01,0.02,-0.81,C
14563,3.641040014,787.2566477,30.71,1.39,-5.37,C
14564,3.521503363,808.7997186,59.43,1.41,-26.48,C-
14565,3.546375907,753.2759066,73.62,0.18,-1.18,C--
14566,3.697393441,846.7162715,0.489,0.266728773,-0.003,C++
14567,3.597967023,718.135624,32.06,2.2,-2.6,C
14568,4.22,326.02,83.73,11.06,-42.25,C--
14569,3.584646165,878.1137491,25.87,1.89,-2.62,C
14570,3.563495444,1056.752944,55.75,0.07,-4.42,C-
14571,0.59,146.34,73.97,0.12,-1.44,C--
14572,0.572,50.262,48.24,0.151,0.093,C-
14573,3.567047212,806.7092387,37.33,0.03,-0.71,C
14574,1.5,56.75,79.52,-0.01,7.33,C--
14575,3.509684782,828.5218197,65.46,0.49,-1.98,C--
14576,0.16,21.95,59.94,0.35642778,5.29,C-
14577,3.498004295,842.1277119,58.57,0.4,-2.65,C-
14578,3.620123485,1000.949316,48.87,0.03,-9.29,C-
14579,5.54,36.96,91.3,0.01,32.73,D++
14580,4.07,52.82,72.26,0.282139268,16.58,C--
14581,3.497097246,808.4407504,52.95,0.47,-2.1,C-
14582,0.98,55.89,76.08,-0.02,2.69,C--
14583,0.003,227.374,19.56,0.281431605,-1.051,C+
14584,2.52,29.29,58.41,0,15.05,C-
14585,0.38,322.91,59.55,-0.06,-5.79,C-
14586,0.35,304.78,51.94,0.03,-2.6,C-
14587,3.570458071,861.8331437,0.49,0.211348292,9.042053185,C++
14588,3.605655904,775.9498837,60.74,0.264478026,7.788626637,C-
14589,5.17,366.67,0.23,4.48,-0.54,C++
14590,7.24,32.25,34.4,0.01,58.15,C
14591,0,555.982,83.77,0,-8.15,C--
14592,0.46,8.99,55.99,0.02,1.86,C-
14593,3.613841159,692.7891814,37.1,0.11,-0.59,C
14594,3.532612252,654.2026073,14.26,0,0,C+
14595,3.541636483,739.3823481,46.26,0.15,-2.15,C-
14596,3.517416612,726.3775691,78.61,0.35,-3.43,C--
14597,3.7,115.03,76.3,0.79,-4.28,C--
14598,41.71,61.51,44.18,0.05,331.13,C-
14599,3.547186128,816.3698805,69.59,0.23,-6.13,C--
14600,3.565199971,672.9361564,37.59,0.7,-2.77,C
14601,3.510007023,745.6672871,68.67,0.29,-2.59,C--
14602,3.738431223,874.7699062,81.56,0.05,-3.95,C--
14603,0.08,1189.33,81.23,0.25,-6.41,C--
14604,0,816.1460274,72.32,0,-3.89,C--
14605,3.734563983,947.3025487,88.54,0.04,-1.3,D++
14606,3.506393522,828.1789111,61.7,0.39,-3.27,C-
14607,0.36,746.27,58.53,0.18,-3.67,C-
14608,0.33,127.6,58.84,0,-0.37,C-
14609,0.44,669.32,72.12,0.01,-12.13,C--
14610,5.642,36.642,45.686,0.71,35.381,C-
14611,3.590849387,640.3442823,32.75,0.35,-3.13,C
14612,3.590479433,671.3086847,73.72,0.67,-8.79,C--
14613,0.19,475.34,89.13,0,-7.55,D++
14614,0.12,873.4,82.1,0.04,-8.97,C--
14615,3.519947323,724.8928555,43.81,0.39,-2.01,C
14616,3.603224972,664.6305921,36.01,-0.04,-2.35,C
14617,1.42,98.92,78.18,-0.11,0.09,C--
14618,3.591475896,651.8825105,31.93,0.12,-0.59,C
14619,3.619994393,997.3291565,47.96,0.03,-0.48,C-
14620,3.600983919,697.5078916,74.49,0.7,-7.99,C--
14621,0,57716.67,20.4,0.026,-1.43,C+
14622,3.11,60.67,75.22,0.65,6.73,C--
14623,0.365,103.241,0,0.02,-2.486,C++
14624,0.66,182.82,51.87,0.15,-2.43,C-
14625,1.86,78.26,77.92,0.01,2.62,C--
14626,3.629895314,823.39922,77.41,0.08,-4.62,C--
14627,0.54,199.75,83.64,0.03,-4.22,C--
14628,2.63,62.33,49.64,0.52,4.36,C-
14629,3.594406828,686.2919765,34.92,0.35,-5.39,C
14630,3.572335579,836.5094198,85.01,0.29,-0.19,D++
14631,3.607273391,1065.325884,63.55,0.07,-2.35,C-
14632,3.564846206,713.5553598,76.63,0.36,-7.68,C--
14633,3.594890321,843.1431893,59.38,0.250942859,7.580609209,C-
14634,3.15,15.41,36.74,0.063,8.78,C
14635,3.67,40.84,69.88,-0.01,14.57,C--
14636,2.71,67.1,50.49,-0.41,3.38,C-
14637,0.1,10.99,94.69,0,2.09,D++
14638,3.636965827,683.1104632,85.8,0.16,-8.56,D++
14639,3.707983723,797.6282699,79.37,0,-2.66,C--
14640,3.598509536,739.0349542,78.15,0.34,-5.86,C--
14641,3.478301947,1262.028966,46.18,0.24,-2.47,C-
14642,2.69,93.64,43.85,0.01,1.38,C
14643,9.55,54.38,78.69,-0.19,53.69,C--
14644,0.864,21.725,33.09,0.55,-81.68,C
14645,3.519262446,904.9574846,59.65,0.52,-6.55,C-
14646,1.33,69.44,83.84,0.08,2.83,C--
14647,1.21,230.982,55.23,0.004,-20.31,C-
14648,3.617142121,726.4186677,80.68,0.37,-5.19,C--
14649,4.11,30.98,62.08,0.47,13.81,C-
14650,0.15,690.05,67.38,0.21,-6.12,C--
14651,0.07,540,24.49,0.29463616,-0.97,C+
14652,0.23,142.86,16.65,0.01,-0.07,C+
14653,6.336,10,10.08,0.392,0,C+
14654,35.59,121.96,66.3,0.323,-26.96,C--
14655,3.505514518,756.6898446,77.66,0.48,-3.7,C--
14656,13.03,0.31,14.21,0.237775258,5.37,C+
14657,3.512617582,808.08401,62.96,0.22,-3.74,C-
14658,3.535546084,796.7634634,57.03,0.39,-4.09,C-
14659,2.31,49.54,61.74,0.034,10.5,C-
14660,3.531818348,740.9580645,67.45,0.16,-2.57,C--
14661,3.11,47.81,53.55,0.12,5.31,C-
14662,3.607008864,873.7072519,43.89,0,-13.61,C
14663,4.25,28.58,41.1,0.264911927,24.83,C
14664,3.577117387,717.9955387,21.03,0.19,-0.92,C+
14665,3.491714686,853.0637349,58.02,0.63,-3.5,C-
14666,1.129,49.406,40.95,-0.01,2.398,C
14667,0.03,833.76,87.45,0.041,-2.66,D++
14668,1.7,46.3,72.64,0.35,5.52,C--
14669,0.44,211.27,79.4,0.04,-3.57,C--
14670,0,54250,65.71,0.08,-4.65,C-
14671,3.607546547,707.4080802,79.35,0.45,-3.97,C--
14672,3.578955262,781.1033944,33.18,1.02,-2.29,C
14673,0.51,199.07,74.29,0,-3.6,C--
14674,0.52,172.74,64.75,-0.06,-3.02,C-
14675,0.38,279,80.03,0.03,-4.18,C--
14676,1.94,103.76,64.84,-0.57,-0.27,C-
14677,6.7,68.03,31.12,-12.56,3.25,C
14678,3.4,35.76,54.69,0,12.11,C-
14679,3.537530421,746.5842587,42.68,0.38,-5.78,C
14680,3.590673647,2255.625187,30.14,-3.93,-21.07,C
14681,1.49,23.21,88.01,0,18.44,D++
14682,9.46,64.73,68.96,0.23,30.03,C--
14683,3.53414307,749.5144854,56.64,3.04,-32.66,C-
14684,3.549877941,900.383206,68.75,2.45,-9.58,C--
14685,3.648911764,743.5815415,75.72,-0.06,-9.46,C--
14686,4.58,80.84,59.37,0.038,6.31,C-
14687,0.7,116.06,80.26,0.08,-0.59,C--
14688,0.08,1180.82,67.5,0,-5.61,C--
14689,2.9,51.83,86.02,1.14,10.96,D++
14690,1.52,228.34,62.2,0.31,-6.79,C-
14691,0.79,173.12,44.84,0.01,-1.98,C
14692,3.5417536,673.1015009,80.2,0.25272317,-1.558,C--
14693,8.14,225.05,19.05,-0.02,-20.67,C+
14694,3.526372968,773.621927,56.2,0.59,-4.3,C-
14695,0.29,336.43,50.73,0,-1.96,C-
14696,4.27,65.96,84.77,-0.44,10.41,D++
14697,3.552634589,873.6573112,23.28,0.172498663,10.36762831,C+
14698,3.49953986,822.2412169,62.16,0.54,-2.67,C-
14699,1.35,92.1,68.42,0.07,0.68,C--
14700,3.545759347,669.8448773,37.86,0.53,-3.14,C
14701,1.21,159.9,60.83,0.03,-3.92,C-
14702,0.15,668.03,68.83,0,-6.67,C--
14703,0.52,105.68,24.33,0.297513825,-0.05,C+
14704,1.69,75.97,65.7,0.09,1.81,C--
14705,0.88,131.03,67.34,0.22,-1.28,C--
14706,3.544323288,728.8219847,72.04,0.14,-1.93,C--
14707,0.28,301.6,65.13,0.27,-2.39,C--
14708,3.537221099,657.295512,75.84,0.248904208,7.360958989,C--
14709,4.22,59.93,41.75,0.04,4.26,C
14710,0.49,96.93,40.31,0.29,0.06,C
14711,0,608.039,43.74,0,-1.36,C
14712,0.42,233.89,70.88,0.07,-3.59,C--
14713,2.62,26.79,41.9,0.016,15.59,C
14714,0,570.2783454,25.18,0.284245148,-0.26,C+
14715,0.76,95.24,57.04,0.26,0.19,C-
14716,0.11,3600,33.37,0.26,-7.32,C
14717,3.536433836,795.5552048,70.63,0.3,-4.71,C--
14718,3.538847145,756.9660362,44.61,0.25,-1.48,C
14719,3.61312827,700.9206205,79.96,0.5,-4.49,C--
14720,0.66,204.92,81.86,0.24,-5.77,C--
14721,3.5708826,862.0263666,0.06,0.214160218,8.904897808,C++
14722,3.604731559,765.5436981,62.74,0.265973279,7.640400286,C-
14723,3.67255114,950.5662348,83.61,0.06,-0.59,C--
14724,3.1,89.88,66.65,-0.34,1.79,C--
14725,3.681381121,1072.122954,30.98,3.57,-10.27,C
14726,3.488862388,749.4211782,70.25,0.39,-2.88,C--
14727,3.606984503,701.186508,44.27,-0.16,-4.36,C
14728,0.46,127.46,74.97,0.013,-0.65,C--
14729,0.71,144.89,77.7,1.31,-1.44,C--
14730,2.05,141.6,11.58,-0.39,-0.56,C+
14731,0.11,1113.59,82.23,0.06,-8.48,C--
14732,3.597181486,754.0526247,86.64,0.5,-6.69,D++
14733,3.58668384,749.2678424,65.31,0.274933382,7.399885877,C--
14734,3.635924229,761.9236223,43.67,-0.95,0,C
14735,1.42,48.94,11.83,0.442847301,0.69,C+
14736,3.476406966,843.101016,58.16,0.76,-2.78,C-
14737,3.522574197,793.9245986,61.62,0.16,-3.51,C-
14738,0.41,0,31.44,0,0.85,C
14739,4.37,104.93,52.87,0.25,-1.06,C-
14740,3.657129165,681.8651409,81.28,0.13,-4.01,C--
14741,3.605336513,784.1184664,59.61,0.25121675,7.646298025,C-
14742,7.8,858.13,25.69,0.192,-493.11,C+
14743,3.603278979,924.081172,89.48,0.08,-5.84,D++
14744,3.574222453,707.1268336,26.99,0.26,-0.47,C
14745,3.696055252,920.5381802,74.47,0.03,-1.11,C--
14746,3.617659303,936.5148178,63.26,-0.07,-3.11,C-
14747,0.35,350.75,64.67,0.04,-4.27,C-
14748,3.507087372,827.7744152,62.43,0.49,-3.17,C-
14749,3.648124652,900.8722189,30.75,1.21,-9.58,C
14750,2.72,72.13,61.05,0.270707266,9.37,C-
14751,3.573968611,603.4400002,80.23,0.328874891,6.727121017,C--
14752,3.616951193,828.8313708,53.72,0,-6.55,C-
14753,0,10190.474,52.18,-0.08,-5.59,C-
14754,0.78,102.49,75.51,-0.03,-0.14,C--
14755,1.6,74.17,66.1,0.01,2.75,C--
14756,0.53,189.15,67.71,0.17,-2.49,C--
14757,1.93,58.51,46.62,0.268609351,7.03,C-
14758,1.49,130.1,47.19,0.24,-1.91,C-
14759,3.564143493,696.3039004,43.88,1.42,-8.36,C
14760,2.11,101.04,66.78,0.01,-0.12,C--
14761,0.54,139.12,63.07,0.32,-1.18,C-
14762,2.94,43.76,79.94,0.303,7.72,C--
14763,3.49,16.48,44.06,-0.01,24.61,C
14764,1.04,92.52,67.2,0,0.39,C--
14765,3.44,16.3,55.14,0.281401681,27.6,C-
14766,3.558441617,730.0620934,36.58,1.65,-3.77,C
14767,0.3,410.95,62.04,-0.03,-5.39,C-
14768,3.02,18.67,40.24,-0.01,21.98,C
14769,0.11,500,86.37,0,-3.42,D++
14770,0.15,326.83,88.59,-0.01,-1.79,D++
14771,0.34,301.33,70.31,0,-3.82,C--
14772,1.759,1979.323,29.359,0.724,-0.984,C
14773,1.29,97.84,57.43,0.065,0.2,C-
14774,0,348.814,63.35,0.01,-11.01,C-
14775,1.33,99.22,69.82,0.31,0.07,C--
14776,8.728,51.382,38.213,0.009,35.488,C
14777,0.03,2915.38,69.41,0.01,-6.06,C--
14778,3.52558048,844.412738,55,0.251695174,7.378221683,C-
14779,3.533283857,669.7187367,34.41,0.7,-0.23,C
14780,0,705.9034417,47.39,0.06,-6.48,C-
14781,0,64.273,42.79,0.64,-3.52,C
14782,3.536782355,811.460942,72.73,0.36,-6.95,C--
14783,0.21,318.62,74.89,0,-2.88,C--
14784,3.550562352,814.6560193,57.07,0.95,-4.8,C-
14785,3.588651949,670.6422835,26.05,-0.29,-2.13,C
14786,0.49,191.63,68.71,0.04,-3.17,C--
14787,3.58440966,813.3765602,58.16,0.87,-8.46,C-
14788,0.19,943.35,69.78,0.05,-13.14,C--
14789,1.08,117.33,87.91,0.38,-1.62,D++
14790,0.04,2.63,69.21,0.003,0.55,C--
14791,2.58,55.78,78.92,0.49,5.82,C--
14792,3.747561154,901.9430503,83.3,0.04,-1.6,C--
14793,3.98,78.81,58.59,0.8,3.15,C-
14794,0.94,73.52,82.71,0.16,1.47,C--
14795,8.85,23.91,43.74,0.11,87.18,C
14796,0.29,382.63,69.29,0.52,-5.31,C--
14797,1.06,142.73,78.33,0.39,-4.2,C--
14798,3.5708826,862.0263666,0.138,0.214160218,8.904897808,C++
14799,7.79,81.29,59.5,0.33,6.53,C-
14800,3.542506126,1176.052751,70.27,0.259214424,6.934761392,C--
14801,3.538246542,754.8331408,77.15,0.44,-1.34,C--
14802,3.587564745,769.6887748,77.43,0.08,-2.04,C--
14803,3.04,67.23,43.57,0,6.78,C
14804,3.525565256,773.4927689,47.15,0.34,-5.12,C-
14805,0.61,58.45,8.83,0.11,0.74,C+
14806,3.620990432,869.357178,66.04,-0.01,-1.77,C--
14807,0.605,2475.047,31.965,0.147,-3.735,C
14808,3.608901808,875.1105059,74.25,-0.147012633,-10.01,C--
14809,4.88,20.84,44.13,0.285912919,65.17,C
14810,3.492274386,856.5573976,59.16,0.61,-2.61,C-
14811,3.575373241,675.720614,36.47,-0.03,-1.28,C
14812,0.42,321.42,60.1,0.5,-5.61,C-
14813,3.610910302,763.6888366,86.32,0.22,-5.94,D++
14814,3.637345578,688.2768982,52.55,0.261299691,10.07721522,C-
14815,0,19.134,78.04,0,-6.54,C--
